,source,text,type,category,label,English,text_size,subject,contains_name
390, Daniel Buda,"„În cei aproape 5 ani de când a fost dată în folosință, nicio tranzacție cu cereale nu s-a realizat prin terminalul Bursei [de Cereale Corabia], iar în prezent clădirea găzduiește grupuri de acțiune locală și diverse firme private.”", DECLARAȚII Mediu de afaceri,Adevărat,0,"""In the almost 5 years since it was put into use, no transaction with cereals has been made through the terminal of the Stock Exchange [by Cereale Corabia], and currently the building houses local action groups and various private companies."" ",big,Economie,yes
392, Roxana Wring,"„De zeci de ani se fac lucrări la blocurile din București, dar singurele schele care cad aparțin Companiei Municipale Consolidări, una din multele companii înființate ilegal de Gabriela Firea.”", DECLARAȚII Politica,Fals,3,"""For decades, works have been carried out on the blocks of flats in Bucharest, but the only scaffolding that falls belongs to the Municipal Consolidation Company, one of the many companies illegally founded by Gabriela Firea."" ",small,Politica,yes
393, Vlad Alexandrescu,"„Din 1990 până astăzi, dacă ne uităm și la natalitate, procentul de copii abandonați a rămas constant.""", DECLARAȚII Social,Parțial Adevărat,1,"""From 1990 until today, if we look at the birth rate, the percentage of abandoned children has remained constant."" ",small,Economie,yes
395, Cristian Ghinea,"„Ne-a atras atenția și Comisia Europeană. 58% din școlile din România dispun de capacități excedentare în timp ce 10% funcționează suprapopulate. Și că investim prea puțin și fără rost în infrastructura educațională, acolo unde nu există nevoie reală.”", DECLARAȚII Social,Adevărat,0,"""The European Commission also drew our attention. 58% of schools in Romania have excess capacity while 10% operate overcrowded. And that we invest too little and in vain in the educational infrastructure, where there is no real need. ” ",big,Economie,yes
402, Ovidiu Raețchi,"„În anul 2018 am înregistrat un minim istoric în privinţa copiilor născuţi în ţară în ultima jumătate de secol, fenomen care trebuie văzut cumulativ cu numărul mare de tineri care emigrează.”", DECLARAȚII Social,Fals,3,"""In 2018, we recorded a historical low in terms of children born in the country in the last half century, a phenomenon that must be seen cumulatively with the large number of young people who emigrate."" ",small,Economie,yes
404, Daniel Buda,"„[...] Potrivit raportului Comisiei Europene, România este țara în care mor cei mai mulți oameni în accidente rutiere: 96 de persoane raportat la un milion de locuitori. Față de țările dezvoltate ale Uniunii Europene, România înregistrează cifre îngrijorătoare, iar potrivit Comisiei, asta se datorează în principal lipsei autostrăzilor.”", DECLARAȚII Transport,Trunchiat,2,"""[...] According to the report of the European Commission, Romania is the country where most people die in road accidents: 96 people compared to one million inhabitants. Compared to the developed countries of the European Union, Romania registers worrying figures, and according to the Commission, this is mainly due to the lack of highways. "" ",big,Economie,yes
405, Ana Ciceală,"„Suntem în faliment nedeclarat” spunea primarul Capitalei acum câteva zile. Între timp, pe SICAP (platforma de achiziții publice), au apărut noi achiziții pentru organizarea Festivalului de Folclor. În total, costurile pentru acest eveniment se ridică la nu mai puțin de 1,4 milioane de lei.”", DECLARAȚII Finante,Adevărat,0,"""We are in undeclared bankruptcy,"" the mayor of the capital said a few days ago. Meanwhile, on SICAP (public procurement platform), new acquisitions have appeared for the organization of the Folklore Festival. In total, the costs for this event amount to no less than 1.4 million lei. "" ",big,Economie,yes
407, Nicușor Dan,"„Bugetul Primăriei București e dezechilibrat și veniturile sunt mult mai mici decât cheltuielile.""", DECLARAȚII Finante,Parțial Adevărat,1,"""The budget of Bucharest City Hall is unbalanced and the revenues are much lower than the expenses."" ",small,Economie,yes
408, Brigitte Clotilde Armand,"„Din cei 9 miniștri responsabili pentru digitalizarea și informatizarea ANAF, 8 au fost de la PSD și ALDE.”", DECLARAȚII Mediu de afaceri,Adevărat,0,"""Of the 9 ministers responsible for the digitization and computerization of ANAF, 8 were from PSD and ALDE."" ",small,Economie,yes
409, Cristian Terheș,"„Tronsoanele Autostrăzii Transilvania, care traversează județul Sălaj, sunt în procedura de licitație. Trei porțiuni din autostradă au ca termen de depunere a ofertelor a doua jumătate a lunii mai”", DECLARAȚII Transport,Parțial Adevărat,1,"""The sections of the Transylvania Highway, which crosses Sălaj County, are in the tender procedure. Three sections of the highway have a deadline for submitting bids in the second half of May "" ",small,Economie,yes
412, Călin Popescu Tăriceanu,"„Comisia a precizat că pentru a atrage răspunderea penală, încălcarea legii de care e acuzat membrul Guvernului trebuie să fie clară.”", DECLARAȚII Justitie,Trunchiat,2,"""The commission said that in order to attract criminal liability, the violation of the law of which the member of the Government is accused must be clear."" ",small,Justitie,yes
413, Florin Câțu,"„Astăzi socialiștii din PSD și ALDE cheltuie pe salarii, dobânzi, asistență socială și subvenții aproape... ATENȚIE.. 90% din ce încasează din venituri fiscale și contribuții.”", DECLARAȚII Economie,Adevărat,0,"""Today the socialists from PSD and ALDE spend on salaries, interest, social assistance and subsidies almost ... ATTENTION .. 90% of what they receive from tax revenues and contributions."" ",small,Economie,yes
414, Siegfried Mureșan,"""Este pentru prima dată în ultimii 9 ani când asistăm la o scădere a numărului turiștilor străini care se cazează în România în primele 4 luni ale anului față de perioada similară a anului trecut.""", DECLARAȚII Economie,Adevărat,0,"""It is for the first time in the last 9 years when we are witnessing a decrease in the number of foreign tourists staying in Romania in the first 4 months of the year compared to the same period last year."" ",big,Economie,yes
416, Kelemen Hunor,"„Nu avantajează până la urmă nici pe domnul Dragnea, nici pe domnul Tăriceanu această modificare.”", DECLARAȚII Justitie,Fals,3,"""In the end, neither Mr. Dragnea nor Mr. Tariceanu benefits from this change."" ",small,Justitie,yes
417, Rovana Plumb,"„Astfel, numărul salariaților din economie este la maximul ultimelor două decenii – peste 5,5 milioane. Ei ne atacă, noi muncim! """, DECLARAȚII Europa,Trunchiat,2,"""Thus, the number of employees in the economy is at the maximum of the last two decades - over 5.5 million. They are attacking us, we are working! "" ",small,Externe,yes
418, Norica Nicolai,"„Sunt două decizii ale CCR care ne spun că nu este de admis un referendum care va duce la modificarea Constituției, pentru că acolo Constituția și legile reglementează o altă procedură.”", DECLARAȚII Europa,Fals,3,"""There are two decisions of the RCC that tell us that a referendum is not allowed that will lead to the amendment of the Constitution, because there the Constitution and the laws regulate another procedure."" ",small,Externe,yes
420, Maria Grapini,"„ - peste 4000 de amendamente, fiind pe primul loc în topul celor 32 de eurodeputați români - peste 600 luări de cuvânt în Parlamentul European - câștigarea premiului MepAwards19, la secțiunea Piața Internă și Protecția Consumatorului, fiind cel mai important premiu pe care îl poate primi un eurodeputat pentru activitatea din Parlamentul European.”", DECLARAȚII Europa,Adevărat,0,"„- over 4000 amendments, being on the first place in the top of the 32 Romanian MEPs - over 600 speeches in the European Parliament - winning the MepAwards19 award, in the Internal Market and Consumer Protection section, being the most important award he can receive a Member of the European Parliament for his work in the European Parliament. "" ",big,Externe,yes
422, Siegfried Mureșan,"„Acesta se află în faza de construcție și în curând va fi finalizat. Centrul de afaceri va da locuri de muncă și va fi capabil să acomodeze peste 100 de companii din domeniul IT și industriilor micro, mici și mijlocii (IMM-uri).”", DECLARAȚII Europa,Trunchiat,2,"""It is under construction and will be completed soon. The business center will provide jobs and be able to accommodate over 100 companies in the IT and micro, small and medium industries (SMEs). ” ",big,Externe,yes
424, Victor Ponta,Mai scrie Echipa „Dragnea” acolo că:   1. Au redus TVA de la 24 la 19% - pai iar se laudă cu ce a facut Guvernul “Ponta” în 2015 (după care Dragnea m-a vândut ca să scape de mine și a votat Guvernul “Cioloș” cu condiția să își păstreze oamenii la Ministerul Dezvoltării și pe Carmen Dan Prefect la Teleorman!, DECLARAȚII Europa,Adevărat,0,"The “Dragnea” Team also writes there that: 1. They reduced the VAT from 24 to 19% - well, they are bragging again about what the “Ponta” Government did in 2015 (after which Dragnea sold me to get rid of me and voted for the Government ""Cioloș"" provided he keeps his people at the Ministry of Development and Carmen Dan Prefect at Teleorman! ",big,Externe,yes
428, Brigitte Clotilde Armand,"„În țară a înființat prin OUG împreună cu Tudorel Toader secția de investigare a magistraților pentru a obține dosarul Tel Drum SA de la DNA. Și ce să vezi? În plină campanie electorală, Tel Drum SA mai primește un contract de 13 milioane de lei de la CJ Teleorman.”", DECLARAȚII Transport,Adevărat,0,"""In the country, through the GEO, together with Tudorel Toader, he set up the magistrates' investigation department in order to obtain the Tel Drum SA file from DNA. And what to see? In the middle of the election campaign, Tel Drum SA also receives a contract of 13 million lei from the Teleorman County Council. ” ",big,Economie,yes
430, Carmen Avram,"„Aş vrea să-mi cer iertare, de exemplu, în numele acelui comisar european pe nume Dacian Cioloş, care spune că este român şi care în 2013 a negociat pentru dumneavoastră cele mai proaste subvenţii din Uniunea Europeană.”", DECLARAȚII Europa,Fals,3,"""I would like to apologize, for example, on behalf of that European Commissioner named Dacian Ciolos, who says he is Romanian and who in 2013 negotiated for you the worst subsidies in the European Union."" ",big,Externe,yes
431, Petre Florin Manole,"„Bucureștenii au mai multe locuri de muncă decât în oricare dintre județele țării. Numărul salariaților a crescut de la 940.240 în 2016 la 1.022.582 în 2019. Este un indicator pozitiv, care nu descrie în niciun caz un dezastru economic, așa cum transmite de fiecare dată opoziția.”", DECLARAȚII Economie,Adevărat,0,"""Bucharest residents have more jobs than in any of the country's counties. The number of employees increased from 940,240 in 2016 to 1,022,582 in 2019. It is a positive indicator, which in no way describes an economic disaster, as the opposition always transmits. "" ",big,Economie,yes
432, Siegfried Mureșan,"„Ministrul Muncii, Marius Budăi, s-a apărat spunând o mare bazaconie: România nu s-a înscris în competiție fiindcă deținem președinția Consiliului Uniunii Europene și Guvernul trebuie să acționeze imparțial, ca arbitru între statele membre. Nimic mai fals!""", DECLARAȚII Europa,Adevărat,0,"""The Minister of Labor, Marius Budai, defended himself by saying a big joke: Romania did not enter the competition because we hold the presidency of the Council of the European Union and the Government must act impartially, as an arbitrator between member states. Nothing more false! "" ",big,Externe,yes
433, Maria Grapini,"„Premierul olandez, Mark Rutte, a declarat joi, la summitul UE de la Sibiu, că România va fi pregătită de admiterea în spațiul Schengen când se va conforma regulilor statului de drept și democrației, lăsând de înțeles că nu se va întâmpla curând.[...]Un exemplu elocvent este opoziția sistematică a intrării României și Bulgariei în Schengen, deși de șapte ani îndeplinesc toate condițiile tehnice!”", DECLARAȚII Europa,Adevărat,0,"""Dutch Prime Minister Mark Rutte said on Thursday at the EU summit in Sibiu that Romania will be prepared for admission to the Schengen area when it complies with the rules of the rule of law and democracy, implying that it will not happen soon. [ ...] An eloquent example is the systematic opposition to the entry of Romania and Bulgaria into Schengen, although for seven years they have met all the technical conditions! ” ",big,Externe,yes
434, Rovana Plumb,"„Guvernul PSD a eliminat impozitarea veniturile din tranzacțiile imobiliare care nu depășesc 450.000 de lei, a subvenționat dobânzile la credite și a redus cota TVA la 5% pentru achiziția de astfel de locuințe.”", DECLARAȚII Europa,Parțial Adevărat,1,"""The PSD government has eliminated the taxation of income from real estate transactions that do not exceed 450,000 lei, subsidized interest on loans and reduced the VAT rate to 5% for the purchase of such homes."" ",small,Externe,yes
436, Rareș Bogdan,"“Un singur lucru, în folosul lor: au pulverizat justiția, pentru a-i scăpa pe corupți, au adus în conducerea statului condamnați penal.  1.834 de criminali și 762 de violatori, eliberați cu recursul compensatoriu.”", DECLARAȚII Europa,Adevărat,0,"""One thing for their benefit: they sprayed justice, in order to get rid of the corrupt, they brought criminally convicted leaders to the state. 1,834 criminals and 762 rapists, released with compensatory appeal. "" ",small,Externe,yes
437, Brigitte Clotilde Armand,„De prin țară adunate: Primăria orașului Huedin a investit 120.000 euro pentru amenajarea unui WC public.”, DECLARAȚII Europa,Adevărat,0,"""From all over the country: Huedin City Hall has invested 120,000 euros in setting up a public toilet."" ",small,Externe,yes
439, Rareș Bogdan,"„Piatra-Neamț [...] a doua regiune din România ca risc de sărăcie cruntă [...]. Salariul mediu net lunar, sub 2000 de lei. În perioada 2012 – 2017 au plecat din Nord-Est 55.000 de locuitori. [...] România: 1 din 5 copii de 15 ani au dificultăți de citire, abandonul școlar e de 17%.""", DECLARAȚII Europa,Trunchiat,2,"„Piatra-Neamț [...] the second region in Romania as a risk of severe poverty [...]. Average monthly net salary, below 2000 lei. Between 2012 and 2017, 55,000 inhabitants left the Northeast. [...] Romania: 1 in 5 15-year-old children have reading difficulties, dropping out of school is 17%. "" ",big,Externe,yes
440, Călin Popescu Tăriceanu,"„Există și recomandări atât ale Comisiei Europene, cât și ale Comisiei de la Veneția ca alegerile europene să nu fie suprapuse, să nu fie bruiate cu alte teme (...)”.", DECLARAȚII Justitie,Fals,3,"""There are also recommendations from both the European Commission and the Venice Commission not to overlap the European elections, not to be confused with other issues (...)"". ",small,Justitie,yes
441, Maria Grapini,„Învinovățiți România că a schimbat un șef de instituție. Acel șef de instituție a făcut ravagii în justiție și în viețile oamenilor. Vorbesc de procese pierdute. Mii de procese.”, DECLARAȚII Europa,Fals,3,"""Blame Romania for changing an institution head. That head of the institution wreaked havoc on justice and people's lives. I'm talking about lost lawsuits. Thousands of lawsuits. ” ",small,Externe,yes
442, Mihai Tudose,„De 12 ani România este stat membru al UE. România este pe locul 7 ca populație și pe locul 9 ca suprafață (din 28 de state membre).”, DECLARAȚII Europa,Adevărat,0,"""Romania has been an EU member state for 12 years. Romania ranks 7th in population and 9th in area (out of 28 Member States). "" ",small,Externe,yes
443, Carmen Avram,"„(...)totuși, acest partid a fost cel care a demarat procedurile de aderare a României la UE și NATO.”", DECLARAȚII Europa,Adevărat,0,"""(...) however, this party was the one that started the procedures for Romania's accession to the EU and NATO."" ",small,Externe,yes
444, Dragos Benea,"„PSD este singurul partid care va trimite europarlamentari din Moldova, restul partidelor nu au candidați pe locuri eligibile”", DECLARAȚII Europa,Trunchiat,2,"""PSD is the only party that will send MEPs from Moldova, the rest of the parties have no candidates for eligible seats"" ",small,Externe,yes
445, Rareș Bogdan,„Am citit un studiu INS care are următoarea concluzie: 19 județe vor pierde până în 2060 peste jumătate din copiii și tinerii din prezent.”, DECLARAȚII Europa,Adevărat,0,"""I read an INS study that has the following conclusion: 19 counties will lose more than half of today's children and young people by 2060."" ",small,Externe,yes
446, Rovana Plumb,"„Astăzi, avem 8,6 miliarde euro intrați în România, pe lângă cele 6,6 miliarde euro plăți directe către fermieri. Această cifră ne situează, cu 28 la sută absorbție, imediat lângă media europeană. ”", DECLARAȚII Europa,Adevărat,0,"""Today, we have 8.6 billion euros in Romania, in addition to the 6.6 billion euros in direct payments to farmers. This figure places us, with 28 percent absorption, immediately next to the European average. ” ",small,Externe,yes
448, Florin Câțu,"„În doi ani de zile, PSD a dus România de la cea mai mică rată a inflației la cea mai mare rată a inflației din UE.”", DECLARAȚII Economie,Parțial Adevărat,1,"""In two years, PSD has led Romania from the lowest inflation rate to the highest inflation rate in the EU."" ",small,Economie,yes
449, Șerban Nicolae,"„Dar Codul de bune practici al Comisiei de la Veneţia în materie referendară spune să nu se suprapună referendumurile cu alegerile, indiferent de tipul scrutinului.”", DECLARAȚII Justitie,Fals,3,"""But the Venice Commission's Code of Good Practice on Referendums says that referendums should not overlap with elections, regardless of the type of election."" ",small,Justitie,yes
450, Liviu Dragnea,"„Noi la Senat, PSD și ALDE, avem în plus 13. Deci pe plenul reunit, avem 20-30 de voturi în plus.”", DECLARAȚII Politica,Parțial Adevărat,1,"""We in the Senate, PSD and ALDE, have an extra 13. So on the reunited plenary, we have 20-30 extra votes."" ",small,Politica,yes
452, Ludovic Orban,"„Au ajuns să fie atât de nesimţiţi încât să spună că până şi alocaţiile pentru copii au fost majorate de ei, în condiţiile în care toţi parlamentarii PSD şi ALDE au votat împotriva amendamentului PNL de creştere a alocaţiilor.”", DECLARAȚII Politica,Parțial Adevărat,1,"""They became so insensitive as to say that even the child allowances were increased by them, given that all PSD and ALDE parliamentarians voted against the PNL amendment to increase the allowances."" ",big,Politica,yes
453, Brigitte Clotilde Armand,"„Prin Legea recursului compensatoriu, guvernele lui Dragnea au eliberat din pușcării în ultimele 18 luni peste 14.000 de infractori, printre care tâlhari violenți și violatori. Legea dată de PSD reprezintă un pericol major pentru societate. Nu mai puțin de 700 dintre pușcăriașii eliberați au ajuns înapoi în pușcării în urma săvârșirii unor noi infracțiuni.”", DECLARAȚII Europa,Parțial Adevărat,1,"""Through the Law on Compensatory Appeal, Dragnea's governments have released more than 14,000 criminals from prisons in the last 18 months, including violent robbers and rapists. The law given by PSD represents a major danger for the society. No fewer than 700 of the released prisoners have returned to prisons after committing new crimes. "" ",big,Externe,yes
454, Dan Barna,"„Dacă ne uităm la bugetul Capitalei, vedem cel mai mare buget pe care l-a avut Bucureştiul vreodată, 1,7 miliarde (euro - n.r.), aproape cu un miliard mai mult decât bugetul anterior.""", DECLARAȚII Finante,Trunchiat,2,"""If we look at the capital's budget, we see the largest budget that Bucharest has ever had, 1.7 billion (euro - n.r.), almost a billion more than the previous budget."" ",small,Economie,yes
455, Andrei Caramitru,„Județul Teleorman a primit disproporționat de mult în ultimii..mulți ani.”, DECLARAȚII Finante,Fals,3,"""Teleorman County has received disproportionately in recent years..many years."" ",small,Economie,yes
456, Maria Grapini,"„În Constituția noastră nu se spune de MCV. MCV-ul este un regulator inventat de doamna Macovei, care n-are legătură nici cu Tratatul, nici cu Constituția noastră (...)”", DECLARAȚII Europa,Fals,3,"""Our Constitution does not say MCV. The MCV is a regulator invented by Mrs. Macovei, which has nothing to do with either the Treaty or our Constitution (...) ” ",small,Externe,yes
458, Victor Ponta,„Conducerea PSD primește de la Bugetul de Stat (din taxele și impozitele românilor) aproape 200.000 EURO/zi !!! (am scris corect - pe zi!).”, DECLARAȚII Politica,Fals,3,"„The PSD leadership receives from the State Budget (from Romanians' taxes) almost 200,000 EURO / day !!! (I wrote correctly - a day!) "" ",small,Politica,yes
459, Liviu Dragnea,"„Am adus deja de patru ori mai multe fonduri europene față de guvernul precedent, dar vrem să aducem mai mult decât atât, pentru că românii și România merită mai mult!”", DECLARAȚII Finante,Fals,3,"""We have already brought four times more European funds than the previous government, but we want to bring more than that, because Romanians and Romania deserve more!"" ",small,Economie,yes
460, Eugen Nicolicea,"„Strâng semnături pentru fără penali în funcţii publice şi când te uiţi în text constaţi că nu este vorba de toate funcţiile publice, ci doar de două, trei categorii de funcţii: deputaţi, senatori, preşedintele României, deci funcţii alese.”", DECLARAȚII Politica,Parțial Adevărat,1,"""I collect signatures for no criminals in public office and when you look at the text you find that it is not about all public positions, but only two, three categories of positions: deputies, senators, the president of Romania, so elected positions."" ",big,Politica,yes
462, Dan Barna,„Nicolicea se preface. Ştie foarte bine că Dragnea nu e premier tocmai pentru că e o lege foarte clară de pe vremea lui Năstase - pentru funcţii numite din Guvern - că nu pot fi persoane care au probleme cu cazierul. Era o gaură pe funcţiile alese.”, DECLARAȚII Justitie,Adevărat,0,"""Nicolicea is pretending. He knows very well that Dragnea is not prime minister precisely because it is a very clear law from Nastase's time - for positions appointed by the Government - that there can be no people who have problems with the criminal record. It was a hole in the chosen positions. "" ",big,Justitie,yes
464, Lia Olguța Vasilescu,"„Klaus Iohannis spune ca primul lucru pe care l-a făcut guvernarea PSD-ALDE a fost să se ocupe de Justiţie, ca să îi scape pe corupţi. Fals! Prima ordonanţă de urgenţă dată de guvernul din 2017, după OUG 1/2017 care se referea la reorganizarea ministerelor, este OUG 2.”", DECLARAȚII Politica,Trunchiat,2,"""Klaus Iohannis says that the first thing the PSD-ALDE government did was to deal with Justice, in order to get rid of the corrupt. Fake! The first emergency ordinance issued by the government in 2017, after GEO 1/2017, which referred to the reorganization of ministries, is GEO 2. ” ",big,Politica,yes
467, Liviu Pop,"„[...] dacă ne aducem aminte, atunci când am chemat oamenii la vot, la referendumul pentru suspendarea președintelui Băsescu, chiar dacă am făcut-o sub tutela USL-ului și erau foarte mulți implicați, singurul care a fost condamnat pentru că a chemat oamenii la vot a fost Liviu Dragnea.”", DECLARAȚII Justitie,Fals,3,"""[...] if we remember, when we called people to vote, the referendum for the suspension of President Basescu, even if we did it under the tutelage of the USL and there were many involved, the only one who was convicted because Liviu Dragnea called the people to vote. "" ",big,Justitie,yes
468, Iulian Bulai,"„România este țara cu cel mai mare bazin de recrutare din Europa pentru victimele traficului de persoane.""", DECLARAȚII Externe,Adevărat,0,"""Romania is the country with the largest recruitment pool in Europe for victims of human trafficking."" ",small,Externe,yes
471, Viorica Dăncilă,„Nu e vina mea că regele Iordaniei nu a mai venit.”, DECLARAȚII Externe,Fals,3,"""It is not my fault that the king of Jordan has not come."" ",small,Externe,yes
473, Dacian Cioloș,"„[...]Când am fost comisar european, am crescut subvențiile pentru agricultorii români. Ceea ce primesc acum agricultorii români sunt subvențiile care au fost decise atunci când eram eu comisar și lucram pentru România [...].”", DECLARAȚII Agricultura,Adevărat,0,"""[...] When I was European Commissioner, I increased subsidies for Romanian farmers. What Romanian farmers are now receiving are the subsidies that were decided when I was a commissioner and working for Romania [...]. ” ",small,Economie,yes
474, Siegfried Mureșan,"„PSD se laudă că România a depășit PIB-ul Portugaliei, deși Portugalia are jumătate din populația României.”", DECLARAȚII Economie,Adevărat,0,"""PSD boasts that Romania has exceeded Portugal's GDP, although Portugal has half of Romania's population."" ",small,Economie,yes
475, Victor Ponta,"„[...] nu am schimbat nicio lege pentru mine, ba chiar m-am dus la proces de fiecare dată, probabil că vă aduceți aminte, la un moment dat am mers în cârje la DNA, pentru că am vrut să se termine cât mai repede.”", DECLARAȚII Justitie,Parțial Fals,2,"""[...] I didn't change any law for myself, I even went to trial every time, you probably remember, at one point I went on crutches to DNA, because I wanted it to end as soon as possible."" ",big,Justitie,yes
480, Dacian Cioloș,"„Dacă ne facem un calcul cine a fost la guvernare din 1990, cam 70% a fost PSD.”", DECLARAȚII Politica,Parțial Adevărat,1,"""If we calculate who has been in power since 1990, about 70% was PSD."" ",small,Politica,yes
481, Raluca Prună,"„Apelul la statistici din Occident unde din ce în ce mai mulți oameni ar renunța la proprietate este de neidentificat în vreo statistică. Țara pe care Oana Bogdan și cu mine o cunoaștem bine, fals invocată ca exemplu de schimbare de paradigma asupra proprietații, este una în care procentul de proprietari a crescut mereu în ultimii ani. Peste 70% din belgieni sunt proprietari”", DECLARAȚII Politica,Parțial Fals,2,"""The appeal to statistics in the West where more and more people would give up ownership is unidentifiable in any statistics. The country that Oana Bogdan and I know well, falsely invoked as an example of a paradigm shift on property, is one in which the percentage of owners has always increased in recent years. Over 70% of Belgians own them "" ",big,Politica,yes
482, Dan Barna,"„În momentul de faţă, aparenţa, ca să nu vorbesc de o certitudine, este că Liviu Dragnea nu mai are majoritate la Camera Deputaţilor.”", DECLARAȚII Politica,Adevărat,0,"""At the moment, the appearance, not to mention a certainty, is that Liviu Dragnea no longer has a majority in the Chamber of Deputies."" ",small,Politica,yes
484, Tudorel Toader,„Doamna Kovesi nu a fost revocată anul trecut pentru că DNA viza politicieni corupți. A fost revocată pentru că DNA încălca legea. Curtea noastră constituțională a stabilit asta.”, DECLARAȚII Justitie,Fals,3,"""Ms. Kovesi was not fired last year because DNA targeted corrupt politicians. She was fired because DNA violated the law. Our constitutional court has ruled that. "" ",small,Justitie,yes
485, Brigitte Clotilde Armand,"„Nu uitați asta: în timpul regimului comunist, în România au existat 44 de penitenciare principale şi 72 de lagăre de muncă forţată destinate deţinuţilor politici în care au suferit peste 3 milioane de români, dintre care 800.000 de oameni au murit.”", DECLARAȚII Justitie,Parțial Adevărat,1,"""Remember this: during the communist regime, in Romania there were 44 main penitentiaries and 72 forced labor camps for political detainees in which over 3 million Romanians suffered, of which 800,000 people died."" ",big,Justitie,yes
486, Gabriela Firea,"""În ceea ce privește solicitarea Anais de a continua proiectul pe care l-a avut până acum cu DGASMB, eu nu am nimic împotrivă, doar că așa cum am comunicat, noi nu avem buget în acest moment. Suntem la un buget de subzistență, pur și simplu.""", DECLARAȚII Finante,Fals,3,"""As for Anais' request to continue the project he has had so far with DGASMB, I have nothing against it, only that as we have communicated, we have no budget at the moment. We are on a subsistence budget, simply simple."" ",big,Economie,yes
487, Florin Câțu,„Eugen Teodorovici [...] ești primul ministru din istoria României căruia i se întoarce bugetul de Președinte și CCR.” , DECLARAȚII Politica,Adevărat,0,"""Eugen Teodorovici [...] you are the prime minister in the history of Romania to whom the budget of the President and the RCC is returned."" ",small,Politica,yes
490, Călin Popescu Tăriceanu,"„Creșterea veniturilor a fost cu mult mai mare decât creșterea inflației. În termeni neți, oamenii au mai mulți bani în buzunar.”", DECLARAȚII Economie,Parțial Adevărat,1,"""The increase in revenues was much higher than the increase in inflation. In clear terms, people have more money in their pockets. ” ",small,Economie,yes
494, PSD,"„Campania electorală a lui Iohannis Bețe-n-Roate va costa România câte 6,9 de milioane euro/zi reprezentând fonduri europene neabsorbite la Ministerul Transporturilor și la Ministerul Dezvoltării.”", DECLARAȚII Finante,Fals,3,"""Iohannis Bețe-n-Roate's election campaign will cost Romania 6.9 million euros / day representing unabsorbed European funds at the Ministry of Transport and the Ministry of Development."" ",small,Economie,yes
495, Elena Udrea,"„Eu am fost acuzată de doamna Kovesi că l-am adus pe Lucian Bute să boxeze în ţara lui [...] nu am avut niciun avantaj din prezenţa lui la acea Gală de box, cunoscută ca Gala Bute. Singurul câştig pe care doamna Kovesi l-a identificat, au fost aplauzele pe care le-aş fi primit, adică imaginea bună pe care mi-aş fi făcut-o. Și am fost condamnată 6 ani cu executare pentru asta și s-a dispus de către un complet ilegal constituit (din care a făcut parte și domnul judecător Ionuț Matei) și confiscarea de la mine a unei sume egală cu suma plătita de ministerul pe care îl conduceam pentru promovarea României în timpul acestui meci de box!!!”", DECLARAȚII Justitie,Parțial Fals,2,"""I was accused by Mrs. Kovesi of bringing Lucian Bute to boxing in his country [...] I did not have any advantage from his presence at that Boxing Gala, known as the Bute Gala. The only gain that Mrs. Kovesi identified was the applause I would have received, that is, the good image I would have made. And I was sentenced to 6 years with execution for this and it was ordered by an illegally constituted panel (which included Judge Ionuț Matei) and the confiscation from me of an amount equal to the amount paid by the ministry I was leading for promoting Romania during this boxing match !!! ” ",big,Justitie,yes
497, Mihai Fifor,  „Secția pentru magistraţi a fost scoasă de sub DNA cu acordul CSM.”    , DECLARAȚII Justitie,Adevărat,0,"""The section for magistrates was removed from the DNA with the consent of the SCM."" ",small,Justitie,yes
502, Vlad Voiculescu,"„Spitalele noastre funcționează cu 80% - 90% din buget mergând pentru costurile de personal. Dacă 80% - 90% din bugetul unui spital merge către cheltuielile de personal, atunci nu ai bani de echipamente, dar nu ai bani nici să funcționeze acele echipamente, nu ai bani de dezinfectant, nu ai bani de medicamente, nu ai bani de toate celelalte.”", DECLARAȚII Sanatate,Parțial Adevărat,1,"""Our hospitals operate with 80% - 90% of the budget going for staff costs. If 80% - 90% of a hospital's budget goes to staff costs, then you don't have money for equipment, but you don't have money to operate that equipment either, you don't have money for disinfectant, you don't have money for medicines, you don't have money for everything other."" ",big,SanatateMediu,yes
503, Victor Ponta,"„Sunt prea subiectiv să mă întrebaţi pe mine. Nu mă întrebaţi ce ar trebui să facă alţii. Puteţi să mă întrebaţi ce am făcut eu. Când eu am fost acuzat de ceva, m-am retras din funcţie, judecătorii m-au achitat, pot să fac din nou.”", DECLARAȚII Politica,Parțial Fals,2,"""It simply came to our notice then. Don't ask me what others should do. You can ask me what I did. When I was accused of something, I retired, the judges acquitted me, I can do it again. "" ",big,Politica,yes
504, Sorina Pintea,"Bugetul Ministerului Sănătății și al Casei Naționale de Asigurări de Sănătate ajunge anul acesta la 4,84% din Produsul Intern Brut, ceea ce înseamnă o creștere istorică. Bugetul pentru investiții a crescut cu 84%, ceea ce înseamnă că există bani pentru achiziționarea de aparatură medicală și pentru renovarea spitalelor care necesită acest lucru.", DECLARAȚII Sanatate,Parțial Fals,2,"The budget of the Ministry of Health and the National Health Insurance House reaches 4.84% of the Gross Domestic Product this year, which means a historical increase. The investment budget has increased by 84%, which means that there is money for the purchase of medical equipment and for the renovation of hospitals that need it. ",big,SanatateMediu,yes
