,Unnamed: 0,source,text,type,category,label,English,text_size,subject,contains_name
416,285, Cristina Prună,"„Un argument în favoarea acestei instituții [n.r. Agenția pentru Egalitatea de Șanse], ar fi fost că a fost înființată prin directivă europeană. M-am uitat în directiva 2006/54/CE să văd dacă era necesară înființarea acestei agenții. Evident că nu.”", DECLARAȚII Social,Trunchiat,2,"""An argument in favor of this institution [n.r. The Agency for Equal Opportunities] would have been established by a European directive. I looked in Directive 2006/54 / EC to see if it was necessary to set up this agency. Obviously not. ” ",big,Economie,yes
417,195, Raluca Turcan,"„Curtea Constituțională menține pensiile speciale în forma actuală, fiind vorba de aceiași judecători care au primit ieri o palmă grea din partea CEDO în cazul Kovesi. Toate pensiile speciale au fost introduse prin lege de majoritățile PSD. Florin Iordache a semnat nu mai puțin de patru astfel de propuneri legislative. Toate acestea trebuie să facă obiectul unor revizuiri şi unor reglementări pentru readucerea pensiilor într-un cadru al bunului simţ şi al decenţei. PNL a inițiat proiectul de eliminare a pensiilor speciale și susține principiul contributivităţii în calcularea pensiilor.”", DECLARAȚII Economie,Trunchiat,2,"""The Constitutional Court maintains the special pensions in their current form, being the same judges who yesterday received a heavy slap from the ECHR in the Kovesi case. All special pensions were introduced by law by the PSD majorities. Florin Iordache signed no less than four such legislative proposals. All this needs to be subject to revisions and regulations to restore pensions in a framework of common sense and decency. PNL initiated the project to eliminate special pensions and supports the principle of contributory in the calculation of pensions. "" ",big,Economie,yes
418,826, Patriciu Achimaș-Cadariu,"De dimineață se fac afirmații extrem de tendențioase în ceea ce mă privește, prezentându-se absolut eronat numărul contractelor, valoarea lor și modul în care au fost ele făcute. Am prezentat azi în conferința de presă, au fost strict trei contracte cadru, care au însumat unsprezece virgulă ceva la sută din totalul valorii cu care în acea perioadă s-au achiziționat dezinfectanți în institutul oncologic (...) acești dezinfectanți se cumpără pe procedura standard, de licitație deschisă, este în SEAP.", DECLARAȚII Politica,Parțial Fals,2,"In the morning, extremely tendentious statements are made regarding me, the number of contracts, their value and the way they were made being presented absolutely erroneously. I presented today in the press conference, there were strictly three framework contracts, which totaled eleven percentage points of the total value with which at that time disinfectants were purchased in the oncology institute (...) these disinfectants are bought on the procedure standard, open tender, is in SEAP. ",big,Politica,yes
419,562, Grațiela Gavrilescu,"În ceea ce privește atacurile urșilor din zonă, au fost identificate mai multe cauze, unele fiind obiective, ca, de exemplu, încălzirea globală, cu efectele climatice cunoscute, care au condus la micșorarea perioadei de hibernare a urșilor și la evidente modificări de comportament. Sunt, însă, și cauze subiective, precum culegerea necontrolată a fructelor de pădure. [...] Din păcate, o altă cauză este, însă, și scăparea de sub orice control a acestei probleme în cele 400 de zile de guvernare tehnocrată, în care nu s-a făcut absolut nimic pentru gestionarea ei, proiectele bune începute înainte de 2016 fiind stopate în totalitate.”", DECLARAȚII Mediu,Parțial Fals,2,"Regarding the attacks of bears in the area, several causes have been identified, some of which are objective, such as global warming, with known climatic effects, which have led to a reduction in the hibernation period of bears and obvious changes in behavior. However, there are also subjective causes, such as the uncontrolled collection of berries. [...] Unfortunately, another cause is, however, the escape from any control of this problem in the 400 days of technocratic rule, in which absolutely nothing was done to manage it, the good projects started before 2016 being completely stopped. ” ",big,SanatateMediu,no
420,63, Theodora Șotcan,"„Datele INS arată clar dezastrul din piața muncii: șomajul a ajuns la 5,4%, adică mai mare cu 75% față de nivelul lăsat la finalul lui 2019 de guvernarea PSD!”", DECLARAȚII Munca,Trunchiat,2,"""INS data clearly show the disaster in the labor market: unemployment has reached 5.4%, ie 75% higher than the level left at the end of 2019 by the PSD government!"" ",small,Social,yes
421,529, Liviu Dragnea,"„De asemenea, Curtea Constituțională a zis în decizia respectivă că este evidentă utilitatea acestei secții [n.r. pentru investigarea infracțiunilor din justiție]”", DECLARAȚII Justitie,Parțial Fals,2,"""Also, the Constitutional Court said in that decision that the usefulness of this section is obvious [n.r. for the investigation of criminal offenses] "" ",small,Justitie,yes
422,625, Florin Iordache,[Amendamentele] Nu depășesc cadrul directivei europene!  , DECLARAȚII Justitie,Parțial Fals,2,[Amendments] Do not go beyond the framework of the European Directive! ,small,Justitie,yes
423,95, Ștefan Radu Oprea,"„Eurostat arată că România este pe locul 2 la explozia datoriei în primele 6 luni, chiar dacă în primele trei luni ale anului nu s-au manifestat efectele crizei COVID”", DECLARAȚII Finante,Trunchiat,2,"""Eurostat shows that Romania is on the 2nd place to the debt explosion in the first 6 months, even if in the first three months of the year the effects of the COVID crisis did not manifest"" ",small,Economie,no
424,119, Marcel Ciolacu,",,Autostrada Sibiu-Pitești - 3 din 5 loturi scoase la licitație în guvernarea PSD, pe un lot se lucrează efectiv de anul trecut”", DECLARAȚII Transport,Trunchiat,2,",, Sibiu-Pitești Highway - 3 out of 5 lots put up for auction in the PSD government, one lot has actually been worked on since last year ” ",small,Economie,yes
425,515, Florin Câțu,"În 29 de ani, doar în perioade de criza bugetul a fost intarziat. In toti anii cand economia mergea bine, bugetul era a aprobat cel mai tarziu la sfarsitul lunii decembrie. [...] Nenorocirea acestei tari este ca oamenii astia au marit serviciul datoriei publice, in DOAR 2 ani, astfel: in 2018 cu 2 miliarde euro, in 2019 cu 3.5 miliarde euro.", DECLARAȚII Politica,Parțial Fals,2,"In 29 years, only in times of crisis the budget was delayed. In all the years when the economy was doing well, the budget was approved at the end of December at the latest. [...] The misfortune of this country is that these people have increased the public debt service in ONLY 2 years, as follows: in 2018 by 2 billion euros, in 2019 by 3.5 billion euros. ",big,Politica,yes
426,157, Marcel Ciolacu,",,În cele 7 luni de guvernare, Cîțu a împrumutat peste 84,5 miliarde de lei: 12,5 miliarde în noiembrie și decembrie 2019, iar 72 de miliarde în cele 5 luni din acest an. Este aproape cât împrumutul luat de la FMI și Comisia Europeană în criza din 2009-2010.’’", DECLARAȚII Finante,Trunchiat,2,",, In the 7 months of government, Cîțu borrowed over 84.5 billion lei: 12.5 billion in November and December 2019, and 72 billion in the 5 months of this year. It is almost as much as the loan from the IMF and the European Commission in the crisis of 2009-2010. "" ",big,Economie,yes
427,233, Claudiu Nasui,„Cheltuielile pe sănătate au crescut de peste 3.5 ori în ultimii 12 ani. Asta în timp ce numărul de pacienți a scăzut cu 16%.”, DECLARAȚII Sanatate,Trunchiat,2,"""Health spending has increased more than 3.5 times in the last 12 years. This is while the number of patients has decreased by 16%. "" ",small,SanatateMediu,yes
428,117, Mihai Fifor,"„Muncesc mult, bine, cu productivitate bună, dar sunt prost plătiți. Aceasta este caracteristica angajatului român relevată de Eurostat, în comparație cu restul UE. Angajatul român are un cost mediu orar de 7,7 euro, în timp ce media europeană este de 27,7 euro/h, adică de peste 3,5 ori mai mare. Deci la capitolul salariu, românii sunt la 28% din media europeană. În schimb productivitatea salariaților români este la 69% din media europeană. Este clar că angajații români sunt mult mai prost plătiți în raport cu productivitatea realizată, iar România continuă să fie țara cu a doua cea mai ieftină forță de muncă din Europa.”", DECLARAȚII Munca,Trunchiat,2,"""I work a lot, well, with good productivity, but they are poorly paid. This is the characteristic of the Romanian employee revealed by Eurostat, compared to the rest of the EU. The Romanian employee has an average hourly cost of 7.7 euros, while the European average is 27.7 euros / h, ie over 3.5 times higher. So in terms of salary, Romanians are at 28% of the European average. Instead, the productivity of Romanian employees is 69% of the European average. It is clear that Romanian employees are much lower paid compared to productivity, and Romania continues to be the country with the second cheapest labor force in Europe. "" ",big,Social,yes
429,698, Lia Olguța Vasilescu,"Ce a făcut preşedintele Klaus Iohannis? A refuzat să promulge bugetul şi, până la urmă, l-a promulgat. Cine a câştigat din chestiunea asta şi cine pierdut? A pierdut România pentru că s-a întârziat bugetul cu trei săptămâni, timp în care autorităţile publice locale nu au putut să-şi aprobe bugetele din cauza faptului că nu exista bugetul naţional; asta înseamnă că investiţiile pentru acest an sunt aproape compromise - şi vă spun de ce, că poate nu ştiţi cum se desfăşoară o investiţie în România: în luna martie abia vor putea să-şi aprobe autorităţile locale bugetele.", DECLARAȚII Finante,Parțial Fals,2,"What did President Klaus Iohannis do? He refused to promulgate the budget and eventually promulgated it. Who won from this issue and who lost? Romania lost because the budget was delayed by three weeks, during which time the local public authorities could not approve their budgets due to the fact that there was no national budget; this means that the investments for this year are almost compromised - and I tell you why, that maybe you don't know how an investment is carried out in Romania: in March, the local authorities will barely be able to approve their budgets. ",big,Economie,no
430,173, Marcel Ciolacu,"„În guvernarea PSD am luat măsuri prin care am creat sute de mii de locuri de muncă și am avut cea mai mică rată a șomajului din Europa. Guvernul PNL a distrus tot și ne-a adus din nou la nivelul anului 2017.""", DECLARAȚII Munca,Trunchiat,2,"""In the PSD government, we took measures that created hundreds of thousands of jobs and had the lowest unemployment rate in Europe. The PNL government destroyed everything and brought us back to the level of 2017. "" ",big,Social,yes
431,438, Renate Weber,"„Aduceți-vă aminte cât se vorbea de amnistie și grațiere, iar Tăriceanu a spus «nu, nu avem nevoie de amnistie»”.", DECLARAȚII Europa,Trunchiat,2,"""Remember how much there was talk of amnesty and pardons, and Tariceanu said 'no, we don't need an amnesty'."" ",small,Externe,no
432,635, Eugen Teodorovici,"La supraacciză, până la final de an, cred că ar fi foarte important ca factorul politic, mai ales partidul nostru de guvernământ şi ALDE, desigur, să facă o analiză şi eu sper din toată inima să se renunţe la o astfel de măsură care nu are cum să aducă niciun beneficiu pentru economia din România. Ne uităm la ţările din jur, care au deja mult mai ieftin combustibilul, ceea ce arată foarte clar că nu a fost o măsură logică.", DECLARAȚII Energie,Parțial Fals,2,"At the excise, by the end of the year, I think it would be very important for the political factor, especially our ruling party and ALDE, of course, to make an analysis and I wholeheartedly hope to give up such a measure that does not it can bring no benefit to the Romanian economy. We are looking at the surrounding countries, which already have much cheaper fuel, which shows very clearly that it was not a logical measure. ",big,Economie,yes
433,882, Victor Ponta,„Am reuşit – 90% din piaţă tot ce este consumator necasnic este pe o piaţă liberă”, DECLARAȚII Energie,Parțial Fals,2,"""We succeeded - 90% of the market, everything that is a non-household consumer is on a free market"" ",small,Economie,no
434,454, Dan Barna,"„Dacă ne uităm la bugetul Capitalei, vedem cel mai mare buget pe care l-a avut Bucureştiul vreodată, 1,7 miliarde (euro - n.r.), aproape cu un miliard mai mult decât bugetul anterior.""", DECLARAȚII Finante,Trunchiat,2,"""If we look at the capital's budget, we see the largest budget that Bucharest has ever had, 1.7 billion (euro - n.r.), almost a billion more than the previous budget."" ",small,Economie,yes
435,901, Traian Băsescu,„Oricine poate fi expulzat de pe teritoriul României dacă nu respectă legile şi Constituţia”, DECLARAȚII Politica,Parțial Fals,2,"""Anyone can be expelled from Romania if they do not respect the laws and the Constitution"" ",small,Politica,no
436,876, Niculae Havrileț,"„Înainte de liberalizarea pieţei gazelor naturale, preţul producţiei interne era de 130 dolari pe mia de metri cubi. Dar 30% din consum era acoperit din import, la preţul de 400 de dolari pe mia de metri cubi. Astfel, preţul coşului de gaze era de 200-220 dolari pe mia de metri cubi. În acest moment s-a ajuns la un preţ de 380 dolari la import, într-o proporţie de 8%. Acum preţul coşului este de 260 de dolari pe mia de metri cubi.”", DECLARAȚII Energie,Parțial Fals,2,"""Before the liberalization of the natural gas market, the price of domestic production was $ 130 per thousand cubic meters. But 30% of consumption was covered by imports, at a price of $ 400 per thousand cubic meters. Thus, the price of the gas chimney was $ 200-220 per thousand cubic meters. At the moment, it has reached a price of $ 380 on import, in a proportion of 8%. Now the price of the basket is $ 260 per thousand cubic meters. ” ",big,Economie,yes
437,145, Marcel Ciolacu,"„Ei (n.r. guvernul PNL) au venit și au schimbat toți șefii de spital. Pe urmă, au venit cu starea de alertă (...). Era clar ceva organizat, o infracţiune bine pusă la punct şi cu un lanţ bine definit.”", DECLARAȚII Economie,Trunchiat,2,"""They (n.r. the PNL government) came and changed all the hospital chiefs. Then they came with the state of alert (...). It was clearly something organized, a well-developed crime with a well-defined chain. "" ",big,Economie,yes
438,525, Florin Roman,"„În ultimii doi ani, guvernul de stânga PSD-ALDE a împrumutat România cu 20 de miliarde de euro şi pe fiecare român cu 1006 euro. Numai în primele 9 luni ale acestui an, Dragnea a îndatorat România cu 9,8 miliarde de euro. Este răspunsul oficial al guvernului Dancilă la o interpelare pe care am adresat-o Ministerului de Finanţe”", DECLARAȚII Finante,Parțial Fals,2,"""In the last two years, the left-wing PSD-ALDE government has lent Romania 20 billion euros and each Romanian 1006 euros. In the first 9 months of this year alone, Dragnea owed Romania 9.8 billion euros. This is the official response of the Dancilă government to an interpellation I addressed to the Ministry of Finance "" ",big,Economie,yes
439,429, Klaus Iohannis,„România este singura țară din Uniunea Europeană al cărei deficit bugetar începe cu cifra 3.”, DECLARAȚII Economie,Trunchiat,2,"""Romania is the only country in the European Union whose budget deficit starts with the figure 3."" ",small,Economie,no
440,472, Liviu Dragnea,„Am depășit Portugalia la PIB. Urmează Cehia.” , DECLARAȚII Economie,Parțial Fals,2,"""We have surpassed Portugal in GDP. The Czech Republic is coming. ” ",small,Economie,no
441,504, Sorina Pintea,"Bugetul Ministerului Sănătății și al Casei Naționale de Asigurări de Sănătate ajunge anul acesta la 4,84% din Produsul Intern Brut, ceea ce înseamnă o creștere istorică. Bugetul pentru investiții a crescut cu 84%, ceea ce înseamnă că există bani pentru achiziționarea de aparatură medicală și pentru renovarea spitalelor care necesită acest lucru.", DECLARAȚII Sanatate,Parțial Fals,2,"The budget of the Ministry of Health and the National Health Insurance House reaches 4.84% of the Gross Domestic Product this year, which means a historical increase. The investment budget has increased by 84%, which means that there is money for the purchase of medical equipment and for the renovation of hospitals that need it. ",big,SanatateMediu,yes
442,133, Roxana Natalia Pațurcă,"„Doar în guvernarea Boc a mai avut România atâția șomeri. INS a confirmat cele mai negre scenarii privind situația locurilor de muncă. România a ajuns la o rată a șomajului de 5,2%, atât cât se înregistra și în guvernarea de tristă amintire a lui Emil Boc.”", DECLARAȚII Munca,Trunchiat,2,"""Only in the Boc government did Romania have so many unemployed people. The INS confirmed the darkest scenarios regarding the employment situation. Romania has reached an unemployment rate of 5.2%, as much as it was registered in the government of sad memory of Emil Boc. "" ",big,Social,yes
443,121, Eugen Tomac,"„Domnul preşedinte [Băsescu] a fost cel care a creat tramvaiul 41, a fost cel care a creat Podul Basarab, a modernizat din punct de vedere al infrastructurii tot oraşul.”", DECLARAȚII Transport,Trunchiat,2,"""Mr. President [Băsescu] was the one who created tram 41, he was the one who created the Basarab Bridge, he modernized the whole city in terms of infrastructure."" ",small,Economie,no
444,850, Vasile Blaga,„Niciodată nu a organizat alegerile PNL.”, DECLARAȚII Politica,Parțial Fals,2,"""He never organized the PNL elections."" ",small,Politica,yes
445,602, Rovana Plumb,România depășește state membre ale UE cu experienţă de zeci de ani în atragerea de fonduri europene nerambursabile., DECLARAȚII Politica,Parțial Fals,2,Romania surpasses EU member states with decades of experience in attracting non-reimbursable European funds. ,small,Politica,no
446,190, Costel Alexe,"„Potrivit legii, primarul este responsabil de îndeplinirea planului de calitate a aerului de care a depins această condamnare a României”", DECLARAȚII Mediu,Trunchiat,2,"""According to the law, the mayor is responsible for fulfilling the air quality plan on which this condemnation of Romania depended"" ",small,SanatateMediu,yes
447,94, Gabriela Firea,"„Domnul Băsescu face declaraţii halucinante şi periculoase! Nu poate nici Preşedintele României, nici Premierul şi nici Primarul General să cedeze o parte din patrimoniul ţării, respectiv din patrimoniul Municipiului Bucureşti - o suprafaţă de teren -, prin simpla lui semnatură! [...] Orice decizie care priveşte Patrimoniul oraşului se ia de către Consiliul General, prin vot de două treimi.”", DECLARAȚII Politica,Trunchiat,2,"""Mr. Basescu makes hallucinatory and dangerous statements! Neither the President of Romania, nor the Prime Minister, nor the Mayor General can cede a part of the country's patrimony, respectively of the patrimony of the Municipality of Bucharest - a plot of land -, by his simple signature! [...] Any decision regarding the City's Heritage shall be taken by the General Council, by a two-thirds vote. "" ",big,Politica,yes
448,563, Dan Barna,"„Doamna Dăncilă i-a minţit pe români cu bilanţul prezentat în 30 de minute. Realitatea dură este că, în timp ce doamna Dăncilă a ţinut să ne spună ce bine îi merge României, noi ne împrumutăm cu alţi 354.000 de euro, din 30 în 30 de minute. Economia nu minte. Datoria externă totală a României a crescut cu 2,56 miliarde de euro în primele 5 luni - 17 milioane pe zi.", DECLARAȚII Economie,Parțial Fals,2,"""Mrs. Dăncilă lied to the Romanians with the balance presented in 30 minutes. The harsh reality is that, while Mrs. Dăncilă wanted to tell us how well Romania is doing, we are borrowing another 354,000 euros, every 30 minutes. The economy does not lie. Romania's total external debt increased by 2.56 billion euros in the first 5 months - 17 million per day. ",big,Economie,yes
449,491, Darius VÃ¢lcov,"„Au administrat anul trecut zece miliarde de euro, banii aceştia din contribuţii ai românilor în ultimii doi ani, conform datelor lor, au avut un randament al acestor bani de 2,14%, putem să spunem 2,2 în condiţiile în care anul trecut inflaţia a fost de 3,2.”", DECLARAȚII Economie,Parțial Fals,2,"""Last year they managed ten billion euros, this money from the contributions of Romanians in the last two years, according to their data, had a return of this money of 2.14%, we can say 2.2 given that last year inflation was 3.2. ” ",big,Economie,no
450,535, Liviu Dragnea,„Eu am văzut că s-a discutat că pentru România să se declanşeze procedurile de activare a articolului 7. De ce? Pentru că într-o lege au fost trecute mai multe amendamente care au fost solicitate de către asociaţiile de magistraţi sau de către CSM.’’, DECLARAȚII Justitie,Parțial Fals,2,"""I saw that it was discussed for Romania to start the procedures for activating Article 7. Why? Because in a law several amendments were passed that were requested by the associations of magistrates or by the SCM. "" ",big,Justitie,no
451,207, Florin Câțu,„Am reușit imposibilul. În aprilie 2020 am finanțat deficitul bugetar la o dobândă medie de 3.5% pe an în timp ce guvernul socialist în aprilie 2019 finanța deficitul bugetar la o dobândă medie de 4.5%. ”, DECLARAȚII Finante,Trunchiat,2,"""It simply came to our notice then. In April 2020 we financed the budget deficit at an average interest rate of 3.5% per year while the socialist government in April 2019 financed the budget deficit at an average interest rate of 4.5%. ” ",big,Economie,yes
452,740, Iulian Iancu,"41.9% din tinerii noștri sunt în sărăcie şi în zona de excluziune socială. Este dublu faţă de procentul european. 20% dintre ei sunt în şomaj. 20% nu-i găsim nici în învăţământ, nici la un loc de muncă.", DECLARAȚII Social,Parțial Fals,2,41.9% of our young people are in poverty and in the area of social exclusion. It is double the European percentage. 20% of them are unemployed. 20% are not found in education or in a job. ,big,Economie,yes
453,633, Florin Câțu,"În primele 9 luni, cheltuielile pentru investiţii, care includ cheltuielile de capital, precum şi pe cele aferente programelor de dezvoltare finanţate din surse interne şi externe, au fost de 12,1 miliarde de lei, respectiv 1,4% din PIB. Asta înseamnă că sunt cu 60% mai mici decât cheltuielile cu investiţiile în primele 9 luni ale lui 2016.", DECLARAȚII Economie,Parțial Fals,2,"In the first 9 months, investment expenditures, which include capital expenditures, as well as those related to development programs financed from internal and external sources, amounted to 12.1 billion lei, respectively 1.4% of GDP. This means that they are 60% lower than the investment expenditures in the first 9 months of 2016. ",big,Economie,no
454,263, Florin Câțu,„PSD a adăugat la datoria publică în medie 23 de miliarde lei în fiecare an.”, DECLARAȚII Finante,Trunchiat,2,"""PSD added to the public debt an average of 23 billion lei every year."" ",small,Economie,yes
455,677, Lia Olguța Vasilescu,"Mâine voi merge la serviciu. (...) Cred că o să ne retragem toți demisiile, ca să poată să fie funcțională activitatea ministerelor până când va fi învestit următorul guvern. (...) Eu mi-am delegat atribuțiile către un secretar de stat, la mine nu ar fi probleme, dar alți colegi de-ai mei nu au apucat să-și delege atribuțiile sau chiar nu au avut posibilitatea să facă asta. (...) Toți miniștrii suntem conștienți (...) că trebuie să asigurăm interimatul până la numirea noului guvern", DECLARAȚII Politica,Parțial Fals,2,"I'll go to work tomorrow. (...) I believe that we will withdraw all our resignations, so that the activity of the ministries can be functional until the next government is invested. (...) I delegated my duties to a secretary of state, I would not have problems, but other colleagues of mine did not have time to delegate their duties or even did not have the opportunity to do so. (...) All ministers are aware (...) that we must ensure the interim until the appointment of the new government ",big,Politica,yes
456,258, Ludovic Orban,„Adoptarea ordonanţelor de urgenţă se face şi fără avizul Consiliului Legislativ. Ele toate se duc la Consiliul Legislativ. Evident că ordonanţele se aprobă sub rezerva includerii observaţiilor Consiliului Legislativ.”, DECLARAȚII Politica,Trunchiat,2,"""The adoption of emergency ordinances is done without the approval of the Legislative Council. They all go to the Legislative Council. Obviously, the ordinances are approved subject to the inclusion of the observations of the Legislative Council. "" ",small,Politica,yes
457,334, Petre Daea,"""Indiferent dacă e sau nu pesta porcină, exportul se face de producătorii agro alimentari cu un regim sanitar veterinar bine instituit cu norme europene. Toate ţările din UE care au pestă, şi-s foarte multe, comercializează produse din carne de porc.""", DECLARAȚII Agricultura,Trunchiat,2,"""Whether or not it is swine fever, exports are made by agri-food producers with a well-established veterinary health system with European standards. All EU countries that have fish, and there are many, sell pork products."" ",big,Economie,yes
458,312, Viorica Dăncilă,"„Ceea ce ar trebui să ne îngrijoreze este ceea ce este legat de programul de guvernare al lui Ludovic I care spune că va comasa spitale, ceea ce este echivalent cu aceeași politică în care închid spitale din România.”", DECLARAȚII Prezidentiale,Trunchiat,2,"""What we should be concerned about is what is related to the governing program of Louis I, who says he will merge hospitals, which is equivalent to the same policy in which hospitals in Romania close."" ",big,Politica,yes
459,662, Traian Băsescu,"Probabil a venit timpul ca oamenii politici să decidă ce fel de dezvoltare vom avea în continuare, continuăm să mai poluăm atmosfera, să distrugem stratul de ozon în ritmul în care am făcut-o până acum sau cădem toți la o înțelegere că trebuie să reducem emisiile de carbon în atmosferă? Din păcate, SUA s-au retras din Acordul de la Paris, prin care se stabilea reducerea de noxe, SUA fiind unul dintre marii poluatori ai lumii.", DECLARAȚII Mediu,Parțial Fals,2,"Probably the time has come for politicians to decide what kind of development we will have next, to continue polluting the atmosphere, to destroy the ozone layer at the rate we have done so far, or we all come to an agreement that we need to reduce emissions. carbon in the atmosphere? Unfortunately, the United States withdrew from the Paris Agreement, which established the reduction of pollutants, the United States being one of the world's major polluters. ",big,SanatateMediu,no
460,282, Gabriela Firea,"„(...) valoarea concentrației medii anuale permisă de Comisia Europeană, respectiv 40 micrograme/mc, care NU a mai fost depășită în perioada 2016-2019 la niciuna din stațiile de monitorizare din regiunea București – Ilfov.”", DECLARAȚII Mediu,Trunchiat,2,"""(...) the value of the average annual concentration allowed by the European Commission, respectively 40 micrograms / cubic meter, which was NOT exceeded in the period 2016-2019 at any of the monitoring stations in the Bucharest - Ilfov region."" ",small,SanatateMediu,yes
461,493, Dan Barna,"„România este ţara care se împrumută la cea mai mare dobândă din Europa, suntem mai rău decât Grecia în perioada ei de criză.”", DECLARAȚII Finante,Parțial Fals,2,"""Romania is the country that borrows at the highest interest rate in Europe, we are worse than Greece in its time of crisis."" ",small,Economie,no
462,30, Gabriel Mutu,"„Reabilitarea termică este un program îndelung așteptat de locuitorii sectorului 6. În ultimele 18 luni, peste 20.000 de apartamente au fost reabilitate termic.”", DECLARAȚII Social,Trunchiat,2,"""Thermal rehabilitation is a long-awaited program for residents of Sector 6. In the last 18 months, more than 20,000 apartments have been thermally rehabilitated."" ",small,Economie,yes
463,608, Liviu Dragnea,"Programul nostru de guvernare [...] a produs şi 7% creştere economică, cea mai mare din lume în 2017.", DECLARAȚII Economie,Parțial Fals,2,"Our government program [...] also produced 7% economic growth, the highest in the world in 2017. ",small,Economie,no
464,185, Corneliu Buicu,"„De ce bugetul Sănătății a fost mai mic cu 23%, deși se știa de epidemie?”", DECLARAȚII Sanatate,Trunchiat,2,"""Why was the Health budget 23% smaller, even though the epidemic was known?"" ",small,SanatateMediu,no
465,152, Lia Olguța Vasilescu,"„[...] am fost singurul guvern, cel din 2017, care a pus frână creșterii pensiilor speciale, prin PLAFONAREA lor.""", DECLARAȚII Social,Trunchiat,2,"""[...] I was the only government, the one in 2017, that stopped the growth of special pensions, by CEILING them."" ",small,Economie,yes
466,283, Ludovic Orban,"„Să îmi arate unde scrie în Constituţie că e interzis ca Guvernul să îşi angajeze răspunderea pe Legea bugetului. Nu există nicio prevedere. Sigur, scrie că bugetul poate fi elaborat doar de către Guvern.”", DECLARAȚII Finante,Trunchiat,2,"""Let him show me where it says in the Constitution that it is forbidden for the Government to assume its responsibility under the Budget Law. There is no provision. Of course, it says that the budget can only be drawn up by the Government. "" ",small,Economie,yes
467,814, Sorin Oprescu,„Cumpărarea de aparatură de înaltă tehnicitate s-a făcut [...] centralizat tocmai pentru a nu permite o serie întreagă de derapaje.”, DECLARAȚII Electoral,Parțial Fals,2,"""The purchase of high-tech equipment was made [...] centrally precisely so as not to allow a whole series of skidding."" ",small,Politica,no
468,596, Doina Gradea,"Eu am fost, şi săptămâna trecută, şi săptămâna asta, astăzi, numai la toate comisiile la care m-au chemat, Buget Finanţe, Comisiile de Cultură la Ministerul Finanţelor… Nu vreau să spun de buget. TVR-ul va avea cel mai mare buget pe care l-a avut vreodată [...] Puteau să nu ne dea.", DECLARAȚII Cultura,Parțial Fals,2,"I was, both last week and this week, today, only at all the commissions they called me to, Budget Finance, Culture Commissions at the Ministry of Finance… I don't mean the budget. TVR will have the biggest budget it has ever had [...] They could not give it to us. ",big,Social,yes
469,896, Remus Pricopie,"„Anul acesta avem 22 miliarde, cel mai mare buget de până acum pe care l-a acordat Guvernul pentru Educație”", DECLARAȚII Educatie,Parțial Fals,2,"""This year we have 22 billion, the largest budget so far granted by the Government for Education"" ",small,Social,yes
470,245, Dacian Cioloș,„Guvernul PSD a fost atenționat de Comisia Europeană încă din primăvara anului 2017 despre depășirea plafonului de deficit bugetar.”, DECLARAȚII Economie,Trunchiat,2,"""The PSD government has been warned by the European Commission since the spring of 2017 about exceeding the budget deficit ceiling."" ",small,Economie,yes
471,28, Carmen Avram,"„România nu produce Remdesivir, deşi ar putea, pentru că nu vrea guvernul!! Azi, Premierul României răspundea evaziv, când era întrebat dacă va susține fabricarea de Remdesivir în țara lui. Cică nu e printre „tratamentele certe"". Serios? Şi, atunci, de ce l-a autorizat Comisia Europeană, în iulie, de ce au cumpărat SUA tot stocul, peste vară şi de ce unele țări, cum ar fi Ungaria, au început să-l producă?.”", DECLARAȚII Coronavirus,Trunchiat,2,"""Romania does not produce Remdesivir, although it could, because it does not want the government !! Today, the Prime Minister of Romania answered evasively, when asked if he would support the manufacture of Remdesivir in his country. That's not one of the ""definite treatments."" Really? does it produce it? ” ",big,Coronavirus,yes
472,23, Alina Gorghiu,"„Guvernul PNL a avut deja, în primele 9 luni de guvernare, investiții de 30 miliarde lei - adică mai mult decât s-a investit în anii 2016 și 2017, când era creștere economică și nici vorbă de pandemie.”", DECLARAȚII Finante,Trunchiat,2,"""The PNL government has already had, in the first 9 months of government, investments of 30 billion lei - that is more than it was invested in 2016 and 2017, when there was economic growth and no pandemic."" ",big,Economie,yes
473,532, Florin Iordache,"„Sunt câteva chestiuni care vizează mai multe aspecte. Chestiunea cu pensionarea, cu CSM, cu membrii societății civile din CSM și revocarea membrilor CSM, toate se regăsesc în observațiile Comisiei de la Veneția”.", DECLARAȚII Justitie,Parțial Fals,2,"""It simply came to our notice then. The issue of retirement, with the SCM, with the members of the civil society from the SCM and the revocation of the SCM members, are all found in the observations of the Venice Commission ”. ",small,Justitie,yes
