,text,label
8694,"“Joe Biden and Kamala Harris’ government-run health care plan… could lead to hospitals being closed, put Medicare coverage at risk, and give benefits to illegal immigrants.”",2
8695,"A lawsuit against the Affordable Care Act backed by West Virginia Attorney General Patrick Morrisey “would eliminate health care for over 800,000 West Virginians.”",2
8696,“Joe Biden calls Pennsylvania voters who don’t support him ‘chumps.’”,2
8697,“Major decision protecting voting rights in Pa. Ballots received after Election Day will not be counted.”,2
8698,“The Columbia school buildings in my district have the lowest test scores in all of Boone County.”,2
8699,"“Because our family couldn’t afford health insurance, Obama/Biden penalized us about $10,000, then took that $10,000 and used it to pay for others’ free Obamacare. Trump ended that theft.”",2
8700,"“President Obama would never give them long-term funding, and I did … I saved historically Black colleges and universities.”",2
8701,“CAN I CHANGE MY VOTE? ... The answer in most states is YES.”,2
8702,"""We have a mayor in D.C. who formed a commission with recommendations. Her recommendation is: Take down the Washington Monument, close up the Lincoln Monument.""",2
8703,"""Generally the deaths are still pretty flat because we've flattened the curve.”",2
8704,"As part of the Obama administration's criminal justice reforms, “38,000 prisoners were released from federal prison.”",2
8705,"Says Joe Biden owns four $3 million -$7.5 million homes on a $200,000 salary.",2
8706,"Says Karen Handel ""slashed the Centers for Disease Control's ability to fight diseases, cutting millions in research funding.""",2
8707,"“When I closed (travel from China) he said I should not have closed. ...He said this is a terrible thing, you are a xenophobe, I think he called me racist. Now he says I should have closed it earlier.”",2
8708,"Says Biden said, ""The day after I’m elected I will let you know what I stand for, bc if I tell you now it will be all over the news.""",2
8709,"Kamala Harris’ husband said, “I am married to the next president of the United States.”",2
8710,“Phony” ballots “were printed without my name on it.”,2
8711,"In the plot to kidnap Michigan Gov. Gretchen Whitmer, “the perps were ANTIFA and BLM anarchists.”",2
8712,“We saved 2 million people” from dying of COVID-19.,2
8713,A mansion in photo is Joe Biden’s house.,2
8714,"""We're No. 46 out of 50 states... we're 46th in terms of percentage of deaths in nursing homes.""",2
8715,Says Joe Biden’s “capital gains tax means that when you sell your home you’ll owe taxes of 40% of your profit!”,2
8716,“Hoadley called women ‘breeders.’... wanted to learn about crystal meth and wrote that his sexual partners were his victims. Hoadley even wrote about a four year-old wearing a thong.”,2
8717,“We’re putting our great coal miners back to work.”,2
8718,"Says Joe Biden said, “You know, we have to come together. That’s why I’m running. I’m running as a proud Democrat for the Senate. So vote! Vote!”",2
8719,"No one under 20 has died of COVID-19, and ""it has not actually been determined yet"" that anyone under 20 can spread it to an older person",2
8720,No one showed up for this Joe Biden and Kamala Harris joint campaign event in Arizona.,2
8721,Video from 2019 shows Kamala Harris “caught in a major lie” about fracking during the 2020 vice presidential debate.,2
8722,"During the debate, Kamala Harris said, “that’s a great segway to the next question,” suggesting she knew the next question.",2
8723,"Says Dr. Anthony Fauci said of Trump’s pandemic response, “I can’t imagine that … anybody could be doing more.”",2
8724,"Says Thom Tillis voted “against a pay raise for a military, while voting for a pay raise for himself.”",2
8725,"When Sara Gideon “knew the truth about” sexual allegations against a state lawmaker, “she could have called for an immediate investigation, but didn’t…Gideon knew for months, using her power to cover up.”",2
8726,Says “Property crime rising in Austin. This is the kind of thing that happens when cities defund and deemphasize police. Residents are left to fend for themselves.”,2
8727,"Eric Esshaki “would allow insurance companies to kick people with a preexisting condition off their plans in the middle of a pandemic, including over 100,000 Michiganders who have survived COVID-19.”",2
8728,"“South Dakota, Idaho, Florida, Tennessee & Georgia are now mask FREE!”",2
8729,"Says he ""fights for everyone with a preexisting condition.”",2
8730,“I brought back Big Ten football.”,2
8731,Says Susan Collins “pushed for policies that benefited her husband’s lobbying business.”,2
8732,“Our governor proposed initially a 5% cut across the board of state government.”,2
8733,President Barack Obama and Vice President Joe Biden “left me 128 judges to fill. You just don’t do that.”,2
8734,"“9,871,525 is the number of registered voters in AZ according to FB. AZ population is 7,270,000.”",2
8735,"President Donald Trump’s tax returns show “what any wealthy person's tax history is, if you can believe it — which is good years and bad years, years of immense taxes and years of almost no taxes at all because you carry over losses.”",2
8736,“BLM Activist kills three people in a Louisville bar wearing a Breonna Taylor tee shirt last Friday.”,2
8737,Photo shows “all the men who have killed police officers this year (2020).”,2
8738,“We have a higher deficit with China now than we did before.”,2
8739,"Ranked-choice voting “increases voter turnout and voter engagement.""",2
8740,"""At the Democratic convention, the Pledge of Allegiance was read with the words 'under God' removed.""",2
8741,"A U-Haul operated by antifa activists distributed “shields, weapons & black bloc” to protesters in Louisville, Ky., and is linked to “a George Soros-funded initiative.”",2
8742,Says Joe Biden “tried to cut Social Security and Medicare for decades. … Now Biden’s promising your benefits to illegal immigrants.”,2
8743,"""When California faced a budget crisis,"" Christy Smith ""voted to lay off teachers and then voted to increase her pay.""",2
8744,“Only one” Black-owned restaurant in Michigan received a loan through the Paycheck Protection Program,2
8745,Says “John James supported Betsy DeVos’ agenda to cut public school funding and put it into wealthy private schools instead.”,2
8746,"""Biden wants to end Shareholder Capitalism.. that's your 401k..your pensions.. your retirement.. are you voting for that???""",2
8747,Says “some people in the Great State of North Carolina have been sent TWO BALLOTS. RIGGED ELECTION in waiting!”,2
8748,“PHIL MURPHY ONLY ALLOWING IN PERSON VOTING ON Election Day AT PRUDENTIAL CENTER IN NEWARK NJ - Calling it a #SuperPollingStation”,2
8749,"""Candidate Slotkin had presented herself as a moderate and as someone who’d be independent-minded, but her time in office was making it increasingly clear that no, she was very partisan, voting 96% of the time with Speaker Pelosi.""",2
8750,"“Last year alone, 10 million fell ill from TB and 1.5 million died. ... Why don’t we wear masks for TB?”",2
8751,"Says that to help people in need during the coronavirus pandemic, Mike Garcia said: ""Everyone should have to figure out how to fend for themselves.""",2
8752,"“So far, out of 175 arrested in Kenosha, 102 were not from Kenosha. Rioting has become its own industry.”",2
8753,“Houston Texans coming out for the Black National Anthem then going into the locker room for THE REAL NATIONAL ANTHEM is DISGRACEFUL.”,2
8754,"""All evidence points to the fact that our kids are 17 times more likely to have ill effects from the seasonal flu than they are from the coronavirus.”",2
8755,"“$400,000 ... is more money than I’ve ever made” in a year.",2
8756,"Election officials are “sending 80 million ballots all over the country. Eighty million ballots, non-requested. I call them ‘unsolicited ballots.’”",2
8757,“South Korea sprays rioters with dye so they can be identified & arrested later.”,2
8758,"“A Black man invented the light bulb, not a white guy named Edison.”",2
8759,"""If Trump gets his way, Social Security benefits will run out in just three years from now.”",2
8760,"Kelly Loeffler has a ""long history of donating to abortion-on-demand Democrats.""",2
8761,"“In some of these other states, some of their deaths can be attributable to the fact that they were having a hard time getting an ICU bed or a ventilator to a patient.”",2
8762,"Says Sen. Gary Peters, D-Mich., is ""known for doing nothing. … (Peters) skipped 84% of small business hearings (and) skipped 89% of hearings on China.""",2
8763,"Says Gov. Tony Evers and Lt. Gov. Mandela Barnes, after police shooting of Jacob Blake, ""did not call for peace. They did not encourage calm.",2
8764,“President Trump marshalled the full resources of our federal government from the outset. He directed us to forge a seamless partnership with governors across America in both political parties.”,2
8765,Says Jill Schupp has shown a “disturbing pattern of putting sex offenders over our safety.”,2
8766,“Does the #DemConvention know @NYGovCuomo forced nursing homes across NY to take in COVID positive patients and planted the seeds of infection that killed thousands of grandmothers and grandfathers?”,2
8767,Kanye West’s access to Wisconsin’s ballot was “denied by liberals.”,2
8768,“The DNC omitted ‘one nation under God’ from the Pledge of Allegiance.”,2
8769,“The Post Office advises never send cash in the mail. It’s not secure. Vote by mail?”,2
8770,"Says Joe Biden told Americans, ‘If you elect me, your taxes are going to be raised, not cut.”",2
8771,“At UNC 14% of students tested positive.”,2
8772,Says Gov. Andrew Cuomo and Democratic lawmakers are “granting free tuition to illegal immigrants while closing Excelsior Scholarship applications to citizen students.”,2
8773,Goodyear Tires “announced a BAN ON MAGA HATS…This is what the Radical Left Democrats do.”,2
8774,“Doug Collins repeatedly joined liberal Stacey Abrams to raise taxes...Kelly’s never voted for a tax increase — and never will.”,2
8775,“New York Mail-In voting is in a disastrous state of condition. Votes from many weeks ago are missing - a total mess. They have no idea what is going on. Rigged Election.”,2
8776,"Says Susan Collins ""voted against accountability for opioid makers” and denied taking campaign money from a family who made its wealth selling OxyContin.",2
8777,Says Kamala Harris “advocated for restoring voting rights for the Boston bomber.”,2
8778,"GOP-backed ""racist disenfrachisement"" led to only five polling places being open in Milwaukee for April 7 election.",2
8779,"Says Donald Trump “just promised that if he wins reelection, he’ll gut Social Security and Medicare.”",2
8780,"Says Kamala Harris ""said she believed that Joe Biden committed sexual assault against various women.”",2
8781,"""Donald Trump says he will ‘terminate’ Social Security if re-elected.""",2
8782,Says series of 11 photos are “from the 1918 flu pandemic.”,2
8783,“The average cost of child care in this country is more than what it costs to send a child to college for one year.”,2
8784,"“When Byron Donalds wanted a state job, he lied, claiming he wasn’t a felon despite convictions for drugs and felony theft.”",2
8785,“California has six extra” congressional representatives “because illegals are counted” in the census.,2
8786,"“Mark Kelly criticized the (Paycheck Protection Program), then turned around and took money for his own multi-million dollar company.”",2
8787,Photo shows “7 Marines killed in training exercise yesterday.”,2
8788,"“You know what’s in this bill? No medical malpractice suits until 2024, even if they’re not COVID related.”",2
8789,"Says Haley Stevens’ plan for “socialized medicine” would “eliminate 100,000 doctors and nurses.”",2
8790,"Under an executive order, “expensive insulin went from big dollars to virtual pennies … especially (for) our seniors.”",2
8791,"“Mississippi got 10,145 warrants for unemployment fraud!!”",2
8792,“Florida is doing over five times better” than New Jersey and New York in COVID-19 deaths per million people.,2
8793,"The longest filibuster in U.S. history was 75 days and “took place in 1964, when Democrats tried to block the Civil Rights Act.”",2
8794,Michigan House “passes bill to ‘voluntarily’ begin placing human implantable microchips into the bodies of all state government employees”,2
8795,“We're setting record job numbers.”,2
8796,"The estate tax ""would punish family farms and small businesses, forcing them to be sold off instead of passed on to the next generation.”",2
8797,Says President Donald Trump “is still yet to say anything as the president of the United States about bounties on American troops.”,2
8798,"Says John James ""wants to allow insurance companies to discriminate against people with preexisting conditions.”",2
8799,“Joe Biden wants to end school choice.”,2
8800,Says Wisconsin Republicans “pushed for long lines and polls open for one day only.”,2
8801,"""Marquette University threatened to rescind student’s admission over pro-Trump TikTok video.""",2
8802,"“First off, it’s in statute already in HIPAA that preexisting conditions are covered.”",2
8803,"“To children and the vast majority of young and middle-aged adults and the vast majority of teachers, (the coronavirus) poses virtually zero threat.""",2
8804,"Says COVID-19 testing could be done with mouth swabs, so maybe deeper swabbing is “implanting something.”",2
8805,"On COVID-19, Donald Trump said that “maybe if you drank bleach you may be okay.”",2
8806,"“And I heard that just yesterday, Joe Biden said that well-armed police in his words ‘become the enemy’ and he said that he would ‘absolutely cut funding for law enforcement.’”",2
8807,Says police unions have it “written into a contract that (officers) are not going to be accountable” for misconduct.,2
8808,A patient discharge document proves that “The WHO and CDC do NOT recommend that healthy people wear masks.”,2
8809,"Quotes LeBron James as saying, “I don’t want nothing to do with white people. I don’t believe they want anything to do with me. I don’t want no (white) friends. It’s me and my boys.”",2
8810,"Photo shows Raz Simone, “the alleged leader of CHAZ crying after Seattle police arrested him.”",2
8811,“Dr. Fauci: No reason to be wearing a mask.”,2
8812,"""China has been stealing our manufacturing, costing Wisconsin almost 90,000 jobs.""",2
8813,Video of man using an air-quality monitor proves that people are “not getting enough oxygen” while wearing masks,2
8814,"Says Donald Trump used farmers’ struggles “to push through a multi-billion dollar bailout program that was nothing more than a handout for large agricultural companies.""",2
8815,"COVID-19’s “contagion probability” between two people is 70% if the carrier is not masked, 5% if the carrier is masked, and 1.5% if both parties are.",2
8816,Says “Joe Biden supported the Castro regime and meeting with Maduro.”,2
8817,Says as a state lawmaker a bill he sponsored would have made “it easier to get rid of bad cops”,2
8818,Says America’s most violent cities are that way because of their Democratic politics,2
8819,A bar graph compares homicides for various racial groups,2
8820,"“Companies that use prison labor: Whole Foods, McDonald’s, Walmart, Victoria’s Secret, AT&T, Bank of America, Starbucks, Wendy’s.”",2
8821,"“Even so-called moderate Democrats like Joe Biden have endorsed a ban on fracking, which would eliminate 516,000 Michigan jobs and reduce the state’s gross domestic product by $159 billion over five years.”",2
8822,“Speaker Pelosi presents a special ‘service flag’ to Mr. Floyd’s family.”,2
8823,“The CDC just confirmed a 0.2% death-rate for COVID19.”,2
8824,“United States Navy Seal Team ... helicopter was shot down yesterday in Afghanistan and they lost 30 members of the team.”,2
8825,“Why did the state do that with COVID patients in nursing homes? It’s because the state followed President Trump’s CDC guidance.”,2
8826,Says Robert E. Lee opposed slavery and secession and has come to symbolize both slavery and secession.,2
8827,Says a photograph shows U.S. soldiers sleeping on the ground after Washington D.C.’s mayor kicked them out of local hotels.,2
8828,"In voting by mail, “hundreds of thousands of ballots have been rejected for defects and millions more end up missing or in landfills.”",2
8829,"Says a new law adopted in Texas means property tax bills “are no longer really dependent on your values, it is on (local government) revenue growth.”",2
8830,"“A declaration of disaster, has been issued for the state of Texas. House Bill 1177 Allows any Texan who can legally own a firearm to carry their handgun, open or concealed, for a full week after a state or natural disaster is declared.”",2
8831,"""Last year, there were nine unarmed black people killed (by law enforcement). Nineteen unarmed white people.”",2
8832,"“The CEO of the company that owns Wendy’s, Taco Bell, and Pizza Hut donated $400,000 towards Trump’s re-election campaign.”",2
8833,“No tear gas was used and no rubber bullets were used.”,2
8834,"“Piles of bricks are being staged in cities around the country, indicating riots are planned.”",2
8835,Says Nancy Pelosi tried “once again” to include abortion funding in the latest coronavirus bill.,2
8836,"“The new Dane County lockdown policy… (has) effectively killed Badger football, hockey, and basketball for 2020.”",2
8837,"“For the World Health Organization, the international entity whose sole responsibility it is to alert the world of global pandemics like this, to miss this, is a huge problem.”",2
8838,"Says an image of armed anti-lockdown protesters and an image of unarmed Minneapolis protesters being tear gassed were taken in the “same state, same month.”",2
8839,"Says President Donald Trump is trying to make $451 billion in Medicare cuts ""in the middle of a deadly pandemic.""",2
8840,"“We’re down near the low end of per capita deaths ... Most places are at 60 deaths per 100,000. We're at 29.”",2
8841,"Says the state “health secretary says don't go to hospitals or clinics, now the tourism secretary says don't recreate.”",2
8842,"""Right now, China controls 80% of all ingredients and raw materials going into our generic prescription drugs.""",2
8843,"Nancy Pelosi said ""Congress shall not vote remotely because it is not secure!"" while also saying that “Americans should all vote for president by mail!”",2
8844,"Amid the COVID-19 outbreak, “Minnesota now has the highest unemployment rate in U.S. history.”",2
8845,“40% of the initial small business funds didn’t go to small businesses at all.”,2
8846,“Children don’t seem to be getting this virus”,2
8847,Says Ron Johnson and 36 other senators “voted for federal agencies to have access to your internet history without obtaining a warrant.”,2
8848,“Half the workforce in the country may have just been idled” by coronavirus.,2
8849,"“A lot of people can get an additional $2,400” from the CARES Act “and they can do it every month!”",2
8850,"Says GOP state Sen. Patrick Testin is responsible for lost $25M in federal funding, because he refused “to do his job.”",2
8851,"""All Missouri businesses can open Monday, May 4, under our new Order as long as new guidelines are followed.""",2
8852,"“Cannabis may stop coronavirus from infecting people, study finds.”",2
8853,A girl was “decapitated” in front of her parents by a Somali migrant. Media “covered up” the murder.,2
8854,"Says Joe Biden said voting by mail is a way to “fundamentally change this country,” contradicting past statements by Barack Obama and Debbie Wasserman Schultz.",2
8855,"""Mitch McConnell said he wanted states to go bankrupt instead of the federal government providing relief. Today, Thom Tillis agreed.""",2
8856,“The CDC has recommended mail in voting. That’s what this whole pandemic is about: the election!”,2
8857,"Regarding the risks of coronavirus transmission on an airplane, “It’s as safe as an environment as you’re going to find.”",2
8858,Illinois “got into fiscal problems because of a Republican governor who was governor there” before Gov. J.B. Pritzker.,2
8859,“So 2 doctors from Bakersfield discover that coronavirus mortality rate is 0.03%. 13x less deadly than what was previously thought! Their analysis has since been banned from YouTube.”,2
8860,"Under the mayor’s COVID-19 order, Kansas City “churchgoers must register with the government.”",2
8861,"Gas is under $1 in 13 states, but $2.27 in Pennsylvania, because of the governor.",2
8862,"“The flu killed 80,000 people in the U.S. last year”",2
8863,"“The flu killed 80,000 Americans last year according to the CDC.”",2
8864,"Wisconsin has “no tracing program going on that we can speak of.""",2
8865,“New York Times editor admits Biden sexual assault story was censored at behest of Biden campaign.”,2
8866,“The (corona)virus just isn’t nearly as deadly as we thought it was.”,2
8867,Says Wisconsin Gov. Tony Evers “wants to force residents to fund Planned Parenthood abortion business.”,2
8868,“Trump and McConnell are blocking stimulus checks for Americans married to immigrants.”,2
8869,Michigan Gov. Gretchen Whitmer “has just been stripped of her emergency coronavirus powers by her state legislature.”,2
8870,"“Sweden has zero lockdown” and “is in no worse shape than Denmark or Norway,” which are in lockdown.",2
8871,"“Hundreds and hundreds of labs are ready, willing, and able.”",2
8872,"“Pick up a product. Look at the barcode. If the first 3 numbers are 690 or 691 or 692, the product was made in China.”",2
8873,"“Face masks being manufactured in China, for example, went to domestic consumption and their own fight against the virus” while the U.S. was “largely unable to import supplies from China.”",2
8874,Wisconsin is “clearly seeing a decline in COVID infections”,2
8875,NC liquor stores were deemed essential “because we have a lot of people who are chemically dependent on alcohol and if we suddenly cut off their access they would go into withdrawal and flood the emergency rooms.”,2
8876,"Says all Vegas hotels but Trump’s have donated food, rooms in COVID response.",2
8877,"""The president looks like he was ahead of the curve – as you know, he talks about this all the time – on shutting down travel from China.""",2
8878,"Says of COVID-19 that Dr. Anthony Fauci ""was telling people on February 29th that there was nothing to worry about and it posed no threat to the US public at large.""",2
8879,Says Robin Vos wore protective gear that “election workers he forced to work … do not have.”,2
8880,"Says “Bill Gates and other globalists, in collaboration with pharmaceutical companies, are reportedly working to push tracking bracelets and ‘invisible tattoos’ to monitor Americans during an impending lockdown.”",2
8881,"“While all COVID-19 news has been going on, the U.S. Government has been sneakily trying to remove end-to-end encryption” which means “the government will be able to see all of your messages and listen to all of your calls.”",2
8882,"Wisconsin is “run by Democrats right now,” so they should address election social distancing concerns.",2
8883,The Obama administration left Trump with a “stockpile with a cupboard that was bare.”,2
8884,“The Chinese Communist Party is using Zoom as a way to spy on our citizens.”,2
8885,Says a “5G LAW PASSED while everyone was distracted” with the coronavirus pandemic and lists 20 symptoms associated with 5G exposure.,2
8886,"Says for otherwise healthy people “experiencing mild to moderate respiratory symptoms with or without a COVID-19 diagnosis … only high temperatures kill a virus, so let your fever run high,” but not over 103 or 104 degrees.",2
8887,"“There was no effort” to get American experts into China after it announced the coronavirus, and “we had one person in-country (and Trump) pulled him out of the country.”",2
8888,"Says rival Jill Karofsky wants ""to disarm law abiding citizens.""",2
8889,"Shows a waitress saying, ""I lost my job. But I'll sleep better knowing” that the coronavirus relief bill included funding for the Kennedy Center, refugee resettlement, PBS, and congressional salaries: “Thanks, Democrats”",2
8890,"Says Nevada Gov. Steve Sisolak ""has banned the use of an anti-malaria drug that might help cure coronavirus.”",2
8891,"Speaking of his restriction on travel from China, “I had (Joe) Biden calling me xenophobic. … He called me a racist, because of the fact that he felt it was a racist thing to stop people from China coming in.”",2
8892,"“Swing State Hit With 2020 Voting Lawsuit - Accused Of Registering Over 1,500 Deceased People In Pennsylvania.”",2
8893,"Says a Marquette professor called him a ""maverick"" and found no correlation between his opinions and conservative background.",2
8894,"""U.S. deaths since 1/22 (2020): COVID-19: 27, flu, 4,700; abortion: 118,000.""",2
8895,"""Nate McMurray wants to reward illegals with amnesty.""",2
8896,“Replacing marriage licenses with domestic union contracts does not alter state or federal benefits.”,2
8897,For coronavirus cases “in the U.S. 38% of those hospitalized are under 35.”,2
8898,Says Joe Biden “just announced on CNN he will completely shut down drilling for oil and natural gas on day one of his administration.”,2
8899,"“I’ve passed more bills than Sen. Larson has, because ... he hasn’t passed any.”",2
8900,"“President Trump, COVID-19 coronavirus: U.S. cases 1,329; U.S. deaths, 38; panic level: mass hysteria. President Obama, H1N1 virus: U.S. cases, 60.8 million; U.S. deaths, 12,469; panic level: totally chill. Do you all see how the media can manipulate your life.”",2
8901,“Italy has decided not to treat their elderly for this virus.”,2
8902,"""COVID-19 started because we eat animals.""",2
8903,"“Now, as it stands, our health care system has adequate ventilators, ICU beds, medical professionals.”",2
8904,"Says Donald Trump “cut funding to the CDC,” “fired the Pandemic Response Team,” “refused WHO tests” and “wasted two weeks calling this outbreak a ‘Democrat hoax.’”",2
8905,The World Health Organization offered the testing kits that they have available and to give it to us now. We refused them. We did not want to buy them.”,2
8906,"Says Joe Biden “was in charge of the H1N1 Swine Flu epidemic which killed thousands of people. The response was one of the worst on record. Our response is one of the best, with fast action of border closings & a 78% Approval Rating, the highest on record. His was lowest!""",2
8907,"Says Joe Biden ""has advocated cutting Social Security for 40 years""",2
8908,Says North Carolina Gov. Roy Cooper “has seen his approval rating plummet”,2
8909,Says Nancy Pelosi delayed coronavirus funding so “Dems could campaign on it.”,2
8910,“President Trump has come into contact with a potential coronavirus sufferer!”,2
8911,Video shows Joe Biden saying “we can only re-elect Donald Trump.”,2
8912,Video shows Joe Biden saying “we can only re-elect Donald Trump.”,2
8913,"Says at polling places in Texas on Super Tuesday “the Republican side gets 25 machines, the Democratic side gets 5 machines. People were literally standing in line for seven hours.”",2
8914,"Says U.S. Rep. Dan Lipinski “voted against the DREAM Act, supports separating families and banning Muslims.”",2
8915,"Says of the Milwaukee mass shooter: ""Supposedly he is black. A noose was hung on his locker and he addressed the issue and he was fired! So he returned the next work day and killed who he all thought were involved.""",2
8916,"In 1962, Joe Biden “worked with segregationists,” Elizabeth Warren “debated as a pro-Vietnam conservative” while Bernie Sanders “organized against segregation and Vietnam war”",2
8917,"“The blood test for coronavirus costs $3,200.”",2
8918,“Bernie Sanders in 1963 — arrested protesting segregation. Joe Biden in 1975 — passionate speech defending segregation.”,2
8919,"“While we are all sitting here debating, Wisconsin has kicked hundreds of thousands of people off of their voting rolls.”",2
8920,"Says the CEO of Camping World told Trump supporters “Frankly, don’t shop at my business.”",2
8921,Says former congressman Keith Ellison “beats his girlfriend and Democrats make him the deputy chair of the DNC.”,2
8922,"“As the State Department warned Mizzou in July 2019, and as I have repeatedly stated, (the Confucius Institute) presented security risks for students & university as a whole.”",2
8923,“If you have the Flu… get these two items… Sambucol (and) Oscillococcinum… in 48 hours you will feel better. In 72 hours you will be almost symptom-free.”,2
8924,"Says Bernie Sanders “opposed Obamacare, didn't like the fact we didn't push a single-payer option.”",2
8925,“Trump’s farmer bailout is now twice the size of Obama’s GM bailout. The big difference is GM paid their bailout back — with interest.”,2
8926,Ninety pounds of cocaine was found on a boat owned by Mitch McConnell's family and that they are “financing his Senate campaigns with their cocaine drug profits.”,2
8927,"“(A recent study) said ‘Medicare for All’ will lower health care costs in this country by $450 billion a year and save the lives of 68,000 people who would otherwise have died.”",2
8928,"“If you like your private plan, you can keep it.”",2
8929,“Violent crime in South Bend doubled during Mayor Pete’s tenure.”,2
8930,"Says Bernie Sanders would “go beyond reform and reorder the economy in ways most Democrats — let alone most Americans — don’t support.""",2
8931,"""Bloomberg says he wants to ban guns holding more than three rounds.""",2
8932,"""Pardons — Obama: 1,927, Trump: 26. And Trump is abusing that power?""",2
8933,Video shows Democratic presidential candidates speechless for 20 seconds when discussing whether any of them started a business.,2
8934,"""Yet, for all that spending, health outcomes today on Medicaid are mediocre and many patients have difficulty accessing care.”",2
8935,“Mayor Bloomberg was busy blaming African Americans and Latinos for the housing crisis in 2008.”,2
8936,"Says Mike Bloomberg “opposed modest proposals during Barack Obama’s presidency to raise taxes on the wealthy, while advocating for cuts to Medicare and Social Security.”",2
8937,“Michigan prosecutor looks to release 90 convicted murderers serving life sentences.”,2
8938,“Epstein’s recruiter Ghislaine Maxwell’s father Robert Maxwell gave Mitt Romney his first $2M investment and started him in business.”,2
8939,“Robert de Niro Linked to Child Sex Trafficking Ring According to Court Records”,2
8940,“President Trump signs bill returning prayer in schools.”,2
8941,"Says the photo ID law passed by North Carolina lawmakers is “one of the nation’s most lenient voter ID laws.""",2
8942,"Says Gov. Tony Evers ""proposed raising taxes on the agriculture industry to pay for expanded welfare programs.""",2
8943,“I delivered on my campaign promise for a 10% tax cut for Wisconsin families.”,2
8944,"""Donald Trump sued the City of Palm Beach when he bought a segregated club, Mar A Lago, to open it to Jews & Blacks.""",2
8945,Says Republicans just won two congressional seats in North Carolina “that were not supposed to be won.”,2
8946,"""Our new (health care) plans are up to 60% less expensive and better"" than Obamacare.",2
8947,“State Forces Citizens to Pay for ‘Stargazing Permit’ to View Night Sky in Public Parks”,2
8948,"Mitt Romney’s father “U.S. Senator George Romney, was a liberal Republican who had ties to Saul Alinsky, yes, the same dude who wrote the book, Rules For Radicals and dedicated to Satan.”",2
8949,"Says John F. Kennedy “smoked cannabis in the White House, while president, because he suffered from severe back pain and Addison's disease.""",2
8950,"“In sanctuary cities, local officials order police to release dangerous criminal aliens to prey upon the public instead of handing them over to ICE to be safely removed.”",2
8951,"Last year, ""for the first time in 51 years, the cost of prescription drugs actually went down.""",2
8952,Event 201 “gave out stuffed souvenir coronavirus toys” to “commemorate” Novel coronavirus outbreak,2
8953,Says some of the names that may be purged from voter roll are people who have died.,2
8954,"""FDA finally admits dental fillings are toxic.""",2
8955,"Says President Donald Trump’s hold on Ukraine aid was like when ""the Obama administration withheld $585 million of promised aid to Egypt in 2013 ... (and within the  fiscal year) they didn't have to disclose the halt to anyone.""",2
8956,"Says Oregon’s highest income tax bracket included anyone making more than $250,000 in 2012 before the state expanded its upper bracket to include ""anyone making more than $125,000.""",2
8957,"""The Department of Corrections budget in Wisconsin is more than the Department of Education budget.""",2
8958,"""More than 100,000 DACA applicants have been arrested—Murder, Rape, DUI.""",2
8959,"""Saudi terrorists has killed more Americans on our soil than any other nation. They rent the entire 45th floor of Trump Tower, And pay him in cash.""",2
8960,"""The American military has been completely rebuilt under my administration at a cost of $2.5 trillion.""",2
8961,"""A bounty of $80 MILLION has been placed on President Donald Trump’s head by Iran as tensions between the country and the USA rise.""",2
8962,Says guns are required to be registered.,2
8963,"Says a photo that shows a group of dead, scorched sheep is from Australia wildfires.",2
8964,A photo of a horse being pulled through a scorched ranch is from the Australia wildfires.,2
8965,A photo of a deer standing near a burned down residence is from the Australia wildfires.,2
8966,A photo of a burned cat is from the Australia wildfires.,2
8967,A collection of photos shows animals caught in the Australia wildfires.,2
8968,"""Iran will be shooting at our soldiers with bullets, etc., purchased with the $150 billion Obama gave them.""",2
8969,"Says he did not tell former President Barack Obama ""don’t go"" after Osama bin Laden",2
8970,"""Hillary ignored multiple requests for security, didn’t respond for 13 hours, & let 4 Americans die in Benghazi. Trump rushed in reinforcements, threatened to destroy Iran, & made sure no lives were lost in Baghdad.""",2
8971,An image shows animals burning in the Australia wildfires,2
8972,"""104 House Democrats voted for impeachment before the Ukraine call took place.""",2
8973,"""80% of children born in developing countries die of cancer each year.""",2
8974,"""I (found) the Republican votes for the Recovery Act, Obamacare, help us from falling into a Great Depression.""",2
8975,"Says Koalas are ""functionally extinct"" as bushfires in Australia continue to destroy their habitat.",2
8976,"Delaware has the ""eighth-largest black population in the country""",2
8977,"""Roughly one in four fish eaten in the United States was caught here and sent to Asia for processing before being re-imported for American consumers.""",2
8978,"Says that in South Bend, Ind., the ""black poverty fell by more than half on my watch.""",2
8979,"""The Inspector General’s report now makes clear that the FBI launched an intrusive investigation of a U.S. presidential campaign on the thinnest of suspicions.""",2
8980,"Says President Donald Trump is ""waging a trade war against WI farmers -- forcing > 1600 dairy farms to close.""",2
8981,"On red-flag laws says, ""What (Democrats) wanted to do was say, ‘I think you might do something, so I’m going to take away your gun and make you prove you wouldn’t do it.""",2
8982,"""Speaker Pelosi's drug pricing plan would siphon $1 trillion or more from biopharmaceutical innovators over the next 10 years. CBO's preliminary estimate found this bill ‘would result in lower spending on research and development and thus reduce the introduction of new drugs.’""",2
8983,"""The fact is that right now the vast majority of Democrats do not support Medicare for All.""",2
8984,"Says a study projected that a pension buyout program he expanded would save ""billions and billions, potentially $25 billion.""",2
8985,"Says his campaign hasn’t accepted corporate PAC money and isn’t funded by ""special interests.""",2
