,Unnamed: 0,source,text,type,category,label,English,text_size,subject,contains_name
223,9, Mihaela Huncă,"„Performanţă de invidiat pentru Ministerul Muncii care printr-un ordin sec a reuşit să mărească valoarea tichetelor de masă. Majorarea este de domeniul ridicolului: un ban. Astfel, din luna octombrie, valoarea unui tichet de masă creşte de la 20 de lei la 20,01 lei.”", DECLARAȚII Social,Trunchiat,2,"""An enviable performance for the Ministry of Labor, which through a dry order managed to increase the value of meal vouchers. The increase is in the realm of ridicule: a penny. Thus, from October, the value of a meal ticket increases from 20 lei to 20.01 lei. ” ",big,Economie,yes
224,398, Claudiu Nasui,„Știți unde dă statul cea mai mare subvenție agricolă? La tutun.”, DECLARAȚII Economie,Trunchiat,2,"""Do you know where the state gives the largest agricultural subsidy? The tobacco. ” ",small,Economie,no
225,143, Marcel Ciolacu,"„Astăzi au anunţat că se redeschid jocurile de noroc, păcănelele. Vă spun eu realitatea: unul dintre consilierii personali ai lui Ludovic Orban are afaceri cu păcănele. Este informaţie categorică, nu sigură.”", DECLARAȚII Mediu de afaceri,Trunchiat,2,"""Today they announced the reopening of gambling, the tricks. Let me tell you the truth: one of Ludovic Orban's personal advisers has business with pecans. It's categorical information, not reliable. "" ",small,Economie,yes
226,157, Marcel Ciolacu,",,În cele 7 luni de guvernare, Cîțu a împrumutat peste 84,5 miliarde de lei: 12,5 miliarde în noiembrie și decembrie 2019, iar 72 de miliarde în cele 5 luni din acest an. Este aproape cât împrumutul luat de la FMI și Comisia Europeană în criza din 2009-2010.’’", DECLARAȚII Finante,Trunchiat,2,",, In the 7 months of government, Cîțu borrowed over 84.5 billion lei: 12.5 billion in November and December 2019, and 72 billion in the 5 months of this year. It is almost as much as the loan from the IMF and the European Commission in the crisis of 2009-2010. "" ",big,Economie,yes
227,871,,"„Votul la vedere încalcă procedura de vot, pentru că se prevede ca votul să fie secret”", DECLARAȚII Politica,Parțial Fals,2,"""Sight voting violates the voting procedure, because the vote is expected to be secret"" ",small,Politica,no
228,641, Ana Birchall,"Datele recente sunt extrem de îngrijorătoare, Banca Mondială estimează că peste 1 miliard de oameni trăiesc într-o sărăcie cruntă, cu mai puţin de 1 dolar pe zi.", DECLARAȚII Social,Parțial Fals,2,"Recent data is extremely worrying, the World Bank estimates that more than 1 billion people live in extreme poverty, with less than $ 1 a day. ",small,Economie,yes
229,491, Darius VÃ¢lcov,"„Au administrat anul trecut zece miliarde de euro, banii aceştia din contribuţii ai românilor în ultimii doi ani, conform datelor lor, au avut un randament al acestor bani de 2,14%, putem să spunem 2,2 în condiţiile în care anul trecut inflaţia a fost de 3,2.”", DECLARAȚII Economie,Parțial Fals,2,"""Last year they managed ten billion euros, this money from the contributions of Romanians in the last two years, according to their data, had a return of this money of 2.14%, we can say 2.2 given that last year inflation was 3.2. ” ",big,Economie,no
230,734, Viorel-Ionel Blăjuț,"Vreau să vă aduc la cunoştinţă că astăzi, 28 noiembrie 2016, îmi dau demisia din Parlamentul României, întrucât nu vreau să beneficiez de acea pensie specială, aceasta fiind singura formă legală de a nu beneficia de acest drept, şi vreau să vă mulţumesc pentru colaborarea în timpul acestor patru ani de zile şi să vă urez succes în continuare noului Parlament.", DECLARAȚII Politica,Parțial Fals,2,"I would like to inform you that today, November 28, 2016, I am resigning from the Romanian Parliament, as I do not want to benefit from that special pension, this being the only legal form not to benefit from this right, and I want to thank you for your collaboration. during these four years and wish you continued success in the new Parliament. ",big,Politica,yes
231,63, Theodora Șotcan,"„Datele INS arată clar dezastrul din piața muncii: șomajul a ajuns la 5,4%, adică mai mare cu 75% față de nivelul lăsat la finalul lui 2019 de guvernarea PSD!”", DECLARAȚII Munca,Trunchiat,2,"""INS data clearly show the disaster in the labor market: unemployment has reached 5.4%, ie 75% higher than the level left at the end of 2019 by the PSD government!"" ",small,Social,yes
232,195, Raluca Turcan,"„Curtea Constituțională menține pensiile speciale în forma actuală, fiind vorba de aceiași judecători care au primit ieri o palmă grea din partea CEDO în cazul Kovesi. Toate pensiile speciale au fost introduse prin lege de majoritățile PSD. Florin Iordache a semnat nu mai puțin de patru astfel de propuneri legislative. Toate acestea trebuie să facă obiectul unor revizuiri şi unor reglementări pentru readucerea pensiilor într-un cadru al bunului simţ şi al decenţei. PNL a inițiat proiectul de eliminare a pensiilor speciale și susține principiul contributivităţii în calcularea pensiilor.”", DECLARAȚII Economie,Trunchiat,2,"""The Constitutional Court maintains the special pensions in their current form, being the same judges who yesterday received a heavy slap from the ECHR in the Kovesi case. All special pensions were introduced by law by the PSD majorities. Florin Iordache signed no less than four such legislative proposals. All this needs to be subject to revisions and regulations to restore pensions in a framework of common sense and decency. PNL initiated the project to eliminate special pensions and supports the principle of contributory in the calculation of pensions. "" ",big,Economie,yes
233,504, Sorina Pintea,"Bugetul Ministerului Sănătății și al Casei Naționale de Asigurări de Sănătate ajunge anul acesta la 4,84% din Produsul Intern Brut, ceea ce înseamnă o creștere istorică. Bugetul pentru investiții a crescut cu 84%, ceea ce înseamnă că există bani pentru achiziționarea de aparatură medicală și pentru renovarea spitalelor care necesită acest lucru.", DECLARAȚII Sanatate,Parțial Fals,2,"The budget of the Ministry of Health and the National Health Insurance House reaches 4.84% of the Gross Domestic Product this year, which means a historical increase. The investment budget has increased by 84%, which means that there is money for the purchase of medical equipment and for the renovation of hospitals that need it. ",big,SanatateMediu,yes
234,133, Roxana Natalia Pațurcă,"„Doar în guvernarea Boc a mai avut România atâția șomeri. INS a confirmat cele mai negre scenarii privind situația locurilor de muncă. România a ajuns la o rată a șomajului de 5,2%, atât cât se înregistra și în guvernarea de tristă amintire a lui Emil Boc.”", DECLARAȚII Munca,Trunchiat,2,"""Only in the Boc government did Romania have so many unemployed people. The INS confirmed the darkest scenarios regarding the employment situation. Romania has reached an unemployment rate of 5.2%, as much as it was registered in the government of sad memory of Emil Boc. "" ",big,Social,yes
235,677, Lia Olguța Vasilescu,"Mâine voi merge la serviciu. (...) Cred că o să ne retragem toți demisiile, ca să poată să fie funcțională activitatea ministerelor până când va fi învestit următorul guvern. (...) Eu mi-am delegat atribuțiile către un secretar de stat, la mine nu ar fi probleme, dar alți colegi de-ai mei nu au apucat să-și delege atribuțiile sau chiar nu au avut posibilitatea să facă asta. (...) Toți miniștrii suntem conștienți (...) că trebuie să asigurăm interimatul până la numirea noului guvern", DECLARAȚII Politica,Parțial Fals,2,"I'll go to work tomorrow. (...) I believe that we will withdraw all our resignations, so that the activity of the ministries can be functional until the next government is invested. (...) I delegated my duties to a secretary of state, I would not have problems, but other colleagues of mine did not have time to delegate their duties or even did not have the opportunity to do so. (...) All ministers are aware (...) that we must ensure the interim until the appointment of the new government ",big,Politica,yes
236,553, Liviu Pop,"[Presedintele Klaus Iohannis] face o acuzație ipocrită din perspectiva zilei de 23 august și în perspectiva fostei „demnități” a domniei sale, aceea de președinte al unui continuator al Grupului... organizația nazistă.. Forumul. A condus Forumul German, care a fost continuatorul acelui Grup care a fost condamnat public față de...Unei entități naziste, asta o spun nu eu, o spun alții.", DECLARAȚII Politica,Parțial Fals,2,"[President Klaus Iohannis] makes a hypocritical accusation from the perspective of August 23 and from the perspective of his former “dignity”, that of chairman of a successor to the Group ... the Nazi organization .. the Forum. He led the German Forum, which was the successor of that Group that was publicly condemned for ... A Nazi entity, that's what I say, not others. ",big,Politica,yes
237,181, Alfred Simonis,"''Cel mai grav e că după 15 mai, din cauza incompetenței criminale, românii vor putea ieși pe stradă fără restricții și fără să știe ce trebuie să respecte”", DECLARAȚII Coronavirus,Trunchiat,2,"""The worst thing is that after May 15, due to criminal incompetence, Romanians will be able to go out on the street without restrictions and without knowing what to follow"" ",small,Coronavirus,no
238,764, Ana Birchall,"Domnul Ghinea a refuzat să răspundă și să informeze corect și transparent atât comisia noastră, cât și opinia publică, tocmai pentru că a vrut să ascundă adevărul şi, anume, că această prefinanţare a fost pierdută, urmând a fi returnată Comisiei Europene după emiterea notei de debit (în baza prevederilor Articolului 22a(3) din Regulamentul (UE) nr.1304/2013, amendat de Regulamentul (UE) nr.779/2015). Pe viitor, dacă acest proiect va fi demarat, această sumă trebuie acoperită și suportată de la bugetul de stat al României.", DECLARAȚII Finante,Parțial Fals,2,"Mr Ghinea refused to answer and inform both our committee and the public correctly and transparently, precisely because he wanted to hide the truth, namely that this pre-financing had been lost and would be returned to the European Commission after issuing the note. debit (based on the provisions of Article 22a (3) of Regulation (EU) no. 1304/2013, amended by Regulation (EU) no. 779/2015). In the future, if this project is to be started, this amount must be covered and borne by the Romanian state budget. ",big,Economie,yes
239,629, Toma Petcu,"Apanajul stabilirii concrete a consumatorului vulnerabil este în acest moment, pe legislație, la Ministerul Muncii. ", DECLARAȚII Energie,Parțial Fals,2,"The prerogative of the concrete establishment of the vulnerable consumer is at this moment, on legislation, at the Ministry of Labor. ",small,Economie,yes
240,645, Lia Olguța Vasilescu,"Femeile, deşi cotizează mai puţin, lucrează mai puţini ani, ies cu o pensie mai bună decât bărbaţii.", DECLARAȚII Social,Parțial Fals,2,"Women, although they contribute less, work less years, come out with a better pension than men. ",small,Economie,yes
241,265, Laura-Iuliana ScÃ¢ntei,"„Pensia specială este o componentă a independenței magistraților(...). Este ceea ce spun atât deciziile CCR, cât și convențiile si reglementările europene. ”", DECLARAȚII Politica,Trunchiat,2,"""The special pension is a component of the independence of magistrates (...). This is what both the JRC decisions and the European conventions and regulations say. ” ",small,Politica,yes
242,404, Daniel Buda,"„[...] Potrivit raportului Comisiei Europene, România este țara în care mor cei mai mulți oameni în accidente rutiere: 96 de persoane raportat la un milion de locuitori. Față de țările dezvoltate ale Uniunii Europene, România înregistrează cifre îngrijorătoare, iar potrivit Comisiei, asta se datorează în principal lipsei autostrăzilor.”", DECLARAȚII Transport,Trunchiat,2,"""[...] According to the report of the European Commission, Romania is the country where most people die in road accidents: 96 people compared to one million inhabitants. Compared to the developed countries of the European Union, Romania registers worrying figures, and according to the Commission, this is mainly due to the lack of highways. "" ",big,Economie,yes
243,417, Rovana Plumb,"„Astfel, numărul salariaților din economie este la maximul ultimelor două decenii – peste 5,5 milioane. Ei ne atacă, noi muncim! """, DECLARAȚII Europa,Trunchiat,2,"""Thus, the number of employees in the economy is at the maximum of the last two decades - over 5.5 million. They are attacking us, we are working! "" ",small,Externe,yes
244,237, Ludovic Orban,",,În acest sens, este suficient să vedem datele privind evoluția numărului de cazuri în țări europene.De exemplu, în data de 26 februarie, când în România era un singur caz, în Austria erau două cazuri, în Spania erau două cazuri. Comparativ, în data de ieri (14 martie ), în România erau 123 de cazuri, în Austria erau înregistrate peste 500 de cazuri, iar în Spania erau înregistrate 4.221 de cazuri.”", DECLARAȚII Coronavirus,Trunchiat,2,",, In this sense, it is enough to see the data on the evolution of the number of cases in European countries. For example, on February 26, when there was only one case in Romania, there were two cases in Austria, there were two cases in Spain. In comparison, yesterday (March 14), there were 123 cases in Romania, over 500 cases were registered in Austria, and 4,221 cases were registered in Spain. ” ",big,Coronavirus,no
245,879, Cătălin Predoiu,"„ Odată cu ruperea acordului înainte de vreme, România nu va mai beneficia nici de cofinanţare de 5% la fonduri europene. Cofinanţarea va creşte la 15%.”", DECLARAȚII Economie,Parțial Fals,2,"""Once the agreement is broken ahead of time, Romania will no longer benefit from 5% co-financing from European funds. Co-financing will increase to 15%. "" ",small,Economie,no
246,493, Dan Barna,"„România este ţara care se împrumută la cea mai mare dobândă din Europa, suntem mai rău decât Grecia în perioada ei de criză.”", DECLARAȚII Finante,Parțial Fals,2,"""Romania is the country that borrows at the highest interest rate in Europe, we are worse than Greece in its time of crisis."" ",small,Economie,no
247,564, Viorica Dăncilă,"Tot în domeniul investițiilor finalizate la nivel local în acest semestru, regăsim terminalul multi modal Străulești, dar și varianta ocolitoare pentru Caracal, stadionul Târgu Jiu și bazinul de înot de la Focșani", DECLARAȚII Politica,Parțial Fals,2,"Also in the field of investments completed locally this semester, we find the multi-modal terminal Străulești, but also the detour for Caracal, the Târgu Jiu stadium and the swimming pool in Focșani ",small,Politica,no
248,593, Călin Popescu Tăriceanu,"Sunt ţări în care nu există această prevedere de abuz în serviciu. Să ţinem cont de faptul că această prevedere este o moştenire din perioada comunistă şi stalinistă şi să facem un Cod penal care să fie modern, comparabil cu prevederile care se regăsesc la nivel european", DECLARAȚII Justitie,Parțial Fals,2,"There are countries where there is no provision for abuse of office. Let us take into account the fact that this provision is a legacy from the communist and Stalinist period and make a penal Code that is modern, comparable to the provisions found at European level. ",big,Justitie,no
249,254, Mihai Fifor,"„Guvernul PNL nu doar că se împrumută dublu față de PSD, dar o face și la dobânzi mult mai mari.”", DECLARAȚII Finante,Trunchiat,2,"""The PNL government not only borrows twice as much as the PSD, but also does so at much higher interest rates."" ",small,Economie,yes
250,858, NicuÅŸor Halici,„Procedura (n.r. – de revocare din funcție a aleșilor condamnați definitiv) nu ţine de o acţiune a Instituţiei Prefectului”, DECLARAȚII Justitie,Parțial Fals,2,"""The procedure (n.r. - of dismissal of the definitively convicted elected officials) does not concern an action of the Institution of the Prefect"" ",small,Justitie,yes
251,230, Victor Costache,"„Am avizat un parteneriat și un program care va demara rapid. Vrem să se testeze toată populația Bucureștiului printr-o serie de echipe care vor merge door to door (din ușă în ușă- n.red.), după modelul Coreei de Sud. Este foarte important să facem milioane de teste. Până la sfârșitul săptămânii, vom avea încă 200.000 de teste. Am pornit cu un singur centru de testare în ianuarie și acum avem cel puțin 20 și vrem să avem 1-2 la nivel județean.”", DECLARAȚII Coronavirus,Trunchiat,2,"""We have approved a partnership and a program that will start quickly. We want to test the entire population of Bucharest through a series of teams that will go door to door (door to door - ed.), Following the model of South Korea. It is very important to do millions of tests. By the end of the week, we will have another 200,000 tests. We started with a single test center in January and now we have at least 20 and we want to have 1-2 at the county level. ” ",big,Coronavirus,no
252,47, Florian Bodog,"„România continuă să fie, de departe, țara cu cei mai mulți oameni care mor de COVID-19 din Uniunea Europeană, conform Centrului European de Control al Bolilor. Este bilanțul negru unui Guvern de ticăloși și incompetenți! Guvernul Orban - PNL a ""reușit"" să gestioneze atât de prost criza sanitară încât, dacă locuiești în România, ai între de 10 și de 30 de ori mai multe șanse să mori de COVID decât în majoritatea celorlalte țări europene.”", DECLARAȚII Coronavirus,Trunchiat,2,"""Romania continues to be, by far, the country with the most people dying of COVID-19 in the European Union, according to the European Center for Disease Control. It is the black balance of a Government of villains and incompetents! The Orban - PNL government has ""managed"" to manage the health crisis so badly that, if you live in Romania, you have between 10 and 30 times more chances to die of COVID than in most other European countries. "" ",big,Coronavirus,yes
253,717, Ministerul Energiei,"Hotărârea de astăzi poate fi tradusă într-un singur fel: nevoia de a avea cadru legal, la care să apelăm doar atunci când populația și integritatea sistemului ar putea fi în pericol.", DECLARAȚII Politica,Parțial Fals,2,"Today's decision can be translated in one way only: the need to have a legal framework, to which we can turn only when the population and the integrity of the system could be in danger. ",small,Politica,yes
254,837, Dacian Cioloș,Niciun prefect sau subprefect fixat definitiv prin concurs nu a fost schimbat. Schimbările au vizat exclusiv prefecți sau subprefecți pe care guvernul precedent i-a numit temporar, DECLARAȚII Politica,Parțial Fals,2,No prefect or subprefect definitively fixed by competition has been changed. The changes concerned only prefects or sub-prefects whom the previous government had temporarily appointed. ,small,Politica,yes
255,439, Rareș Bogdan,"„Piatra-Neamț [...] a doua regiune din România ca risc de sărăcie cruntă [...]. Salariul mediu net lunar, sub 2000 de lei. În perioada 2012 – 2017 au plecat din Nord-Est 55.000 de locuitori. [...] România: 1 din 5 copii de 15 ani au dificultăți de citire, abandonul școlar e de 17%.""", DECLARAȚII Europa,Trunchiat,2,"„Piatra-Neamț [...] the second region in Romania as a risk of severe poverty [...]. Average monthly net salary, below 2000 lei. Between 2012 and 2017, 55,000 inhabitants left the Northeast. [...] Romania: 1 in 5 15-year-old children have reading difficulties, dropping out of school is 17%. "" ",big,Externe,yes
256,699, Călin Popescu Tăriceanu,"Când stăm şi ne uităm la numărul de procese pierdute de România la CEDO - ştiţi că România este pe locul trei în clasamentul absolut, după Rusia şi Turcia, dar, raportat la mia de locuitori, e pe primul loc?!", DECLARAȚII Justitie,Parțial Fals,2,"When we sit and look at the number of lawsuits lost by Romania to the ECHR - do you know that Romania is on the third place in the absolute ranking, after Russia and Turkey, but, compared to the thousand inhabitants, it is on the first place ?! ",big,Justitie,yes
257,57, Violeta Alexandru,"„(Gabriela Firea - n.r) oricum nu are atribuții legate de școli, organizarea în București fiind complet diferită, în acest domeniu, față de restul țării. Legea educației naționale este foarte clară. Singura atribuție a Primăriei Capitalei este legată de școlile din sistemul de învățământ special. Aștept să văd cum vor fi acestea puse la punct. Restul unităților de învățământ – la sectoare.”", DECLARAȚII Educatie,Trunchiat,2,"„(Gabriela Firea - n.r) does not have attributions related to schools anyway, the organization in Bucharest being completely different, in this field, from the rest of the country. The law on national education is very clear. The only attribution of the Capital City Hall is related to the schools in the special education system. I'm waiting to see how they are set up. The rest of the educational units - by sectors. ” ",big,Social,yes
258,901, Traian Băsescu,„Oricine poate fi expulzat de pe teritoriul României dacă nu respectă legile şi Constituţia”, DECLARAȚII Politica,Parțial Fals,2,"""Anyone can be expelled from Romania if they do not respect the laws and the Constitution"" ",small,Politica,no
259,312, Viorica Dăncilă,"„Ceea ce ar trebui să ne îngrijoreze este ceea ce este legat de programul de guvernare al lui Ludovic I care spune că va comasa spitale, ceea ce este echivalent cu aceeași politică în care închid spitale din România.”", DECLARAȚII Prezidentiale,Trunchiat,2,"""What we should be concerned about is what is related to the governing program of Louis I, who says he will merge hospitals, which is equivalent to the same policy in which hospitals in Romania close."" ",big,Politica,yes
260,334, Petre Daea,"""Indiferent dacă e sau nu pesta porcină, exportul se face de producătorii agro alimentari cu un regim sanitar veterinar bine instituit cu norme europene. Toate ţările din UE care au pestă, şi-s foarte multe, comercializează produse din carne de porc.""", DECLARAȚII Agricultura,Trunchiat,2,"""Whether or not it is swine fever, exports are made by agri-food producers with a well-established veterinary health system with European standards. All EU countries that have fish, and there are many, sell pork products."" ",big,Economie,yes
261,596, Doina Gradea,"Eu am fost, şi săptămâna trecută, şi săptămâna asta, astăzi, numai la toate comisiile la care m-au chemat, Buget Finanţe, Comisiile de Cultură la Ministerul Finanţelor… Nu vreau să spun de buget. TVR-ul va avea cel mai mare buget pe care l-a avut vreodată [...] Puteau să nu ne dea.", DECLARAȚII Cultura,Parțial Fals,2,"I was, both last week and this week, today, only at all the commissions they called me to, Budget Finance, Culture Commissions at the Ministry of Finance… I don't mean the budget. TVR will have the biggest budget it has ever had [...] They could not give it to us. ",big,Social,yes
262,503, Victor Ponta,"„Sunt prea subiectiv să mă întrebaţi pe mine. Nu mă întrebaţi ce ar trebui să facă alţii. Puteţi să mă întrebaţi ce am făcut eu. Când eu am fost acuzat de ceva, m-am retras din funcţie, judecătorii m-au achitat, pot să fac din nou.”", DECLARAȚII Politica,Parțial Fals,2,"""It simply came to our notice then. Don't ask me what others should do. You can ask me what I did. When I was accused of something, I retired, the judges acquitted me, I can do it again. "" ",big,Politica,yes
263,190, Costel Alexe,"„Potrivit legii, primarul este responsabil de îndeplinirea planului de calitate a aerului de care a depins această condamnare a României”", DECLARAȚII Mediu,Trunchiat,2,"""According to the law, the mayor is responsible for fulfilling the air quality plan on which this condemnation of Romania depended"" ",small,SanatateMediu,yes
264,214, Mihai Fifor,„Toate statele care sunt pe punctul de a relaxa restricțiile pentru pornirea economiei sunt campioane la testele de coronavirus.”, DECLARAȚII Coronavirus,Trunchiat,2,"""All states that are about to relax restrictions on starting the economy are champions in coronavirus testing."" ",small,Coronavirus,no
265,498, Viorica Dăncilă,"„Astăzi avem PNDL, programul de care depind şansele de dezvoltare a multor comunităţi. Cu ajutorul acestor programe am scos ţara din noroaie, ca să mă exprim mai plastic [...] Aşa cum ştiţi, peste 70% din finanţarea atât din PNDL 1, cât şi din PNDL 2 a fost direcţionată către comune, demonstrând astfel că modernizarea satului românesc nu mai e doar la nivel declarativ, ci avem proiecte concrete puse în practică. Astfel din 12.681 obiective de investiţii, în mediul rural sunt finanţate 10.387 în valoare de 34,25 miliarde lei.”", DECLARAȚII Economie,Parțial Fals,2,"""Today we have PNDL, the program on which the development chances of many communities depend. With the help of these programs I took the country out of the mud, to express myself more plastically [...] As you know, over 70% of the funding from both PNDL 1 and PNDL 2 was directed to the communes, thus proving that modernization The Romanian village is no longer only at the declarative level, but we have concrete projects put into practice. Thus, out of 12,681 investment objectives, 10,387 in the rural area are financed in the amount of 34.25 billion lei. ” ",big,Economie,no
266,245, Dacian Cioloș,„Guvernul PSD a fost atenționat de Comisia Europeană încă din primăvara anului 2017 despre depășirea plafonului de deficit bugetar.”, DECLARAȚII Economie,Trunchiat,2,"""The PSD government has been warned by the European Commission since the spring of 2017 about exceeding the budget deficit ceiling."" ",small,Economie,yes
267,319, Viorica Dăncilă,"„Nu eu l-am angajat pe fiul meu la Curtea de Conturi, a fost angajat înainte să devin premier. Să nu mai legăm activitatea copiilor de părinți”.", DECLARAȚII Prezidentiale,Trunchiat,2,"""I did not hire my son at the Court of Accounts, he was hired before I became prime minister. Let's not link the children's activity to their parents "". ",small,Politica,yes
268,710, Călin Popescu Tăriceanu,"Știți că în Germania nu este prevăzut instrumentul referendumului. Germania care a făcut experiența nazistă, după ce a făcut noua Constituție, a evitat să pună acest instrument la îndemâna politicienilor. Pentru că ce fac președinții? Președinții vor să sară peste vot, peste Parlament, peste partide, peste instituții și se consultă cu cine? Cu poporul", DECLARAȚII Externe,Parțial Fals,2,"You know that the instrument of the referendum is not provided in Germany. Germany, which made the Nazi experience, after making the new Constitution, avoided making this tool available to politicians. Because what do presidents do? Do presidents want to jump over the vote, over the Parliament, over the parties, over the institutions and consult with whom? With the people ",big,Externe,yes
269,438, Renate Weber,"„Aduceți-vă aminte cât se vorbea de amnistie și grațiere, iar Tăriceanu a spus «nu, nu avem nevoie de amnistie»”.", DECLARAȚII Europa,Trunchiat,2,"""Remember how much there was talk of amnesty and pardons, and Tariceanu said 'no, we don't need an amnesty'."" ",small,Externe,no
270,283, Ludovic Orban,"„Să îmi arate unde scrie în Constituţie că e interzis ca Guvernul să îşi angajeze răspunderea pe Legea bugetului. Nu există nicio prevedere. Sigur, scrie că bugetul poate fi elaborat doar de către Guvern.”", DECLARAȚII Finante,Trunchiat,2,"""Let him show me where it says in the Constitution that it is forbidden for the Government to assume its responsibility under the Budget Law. There is no provision. Of course, it says that the budget can only be drawn up by the Government. "" ",small,Economie,yes
271,233, Claudiu Nasui,„Cheltuielile pe sănătate au crescut de peste 3.5 ori în ultimii 12 ani. Asta în timp ce numărul de pacienți a scăzut cu 16%.”, DECLARAȚII Sanatate,Trunchiat,2,"""Health spending has increased more than 3.5 times in the last 12 years. This is while the number of patients has decreased by 16%. "" ",small,SanatateMediu,yes
272,251, Lia Olguța Vasilescu,„Comparaţi şi stabiliţi care guvern a fost mai bun pentru voi”, DECLARAȚII Politica,Trunchiat,2,"""Compare and determine which government was best for you"" ",small,Politica,yes
273,422, Siegfried Mureșan,"„Acesta se află în faza de construcție și în curând va fi finalizat. Centrul de afaceri va da locuri de muncă și va fi capabil să acomodeze peste 100 de companii din domeniul IT și industriilor micro, mici și mijlocii (IMM-uri).”", DECLARAȚII Europa,Trunchiat,2,"""It is under construction and will be completed soon. The business center will provide jobs and be able to accommodate over 100 companies in the IT and micro, small and medium industries (SMEs). ” ",big,Externe,yes
274,633, Florin Câțu,"În primele 9 luni, cheltuielile pentru investiţii, care includ cheltuielile de capital, precum şi pe cele aferente programelor de dezvoltare finanţate din surse interne şi externe, au fost de 12,1 miliarde de lei, respectiv 1,4% din PIB. Asta înseamnă că sunt cu 60% mai mici decât cheltuielile cu investiţiile în primele 9 luni ale lui 2016.", DECLARAȚII Economie,Parțial Fals,2,"In the first 9 months, investment expenditures, which include capital expenditures, as well as those related to development programs financed from internal and external sources, amounted to 12.1 billion lei, respectively 1.4% of GDP. This means that they are 60% lower than the investment expenditures in the first 9 months of 2016. ",big,Economie,no
275,277, Claudiu Nasui,„Argumentul 3: Limitarea la o singură firmă cu acționar unic este într-o directivă europeană. Argumentul acesta este complet fals. M-am uitat în directivă. Tot ce spune este că statele membre au posibilitatea de a interzice cetățenilor lor să aibă mai mult de o firmă în care să fie acționari unici.”, DECLARAȚII Mediu de afaceri,Trunchiat,2,"""Argument 3: The limitation to a single company with a single shareholder is in a European directive. This argument is completely false. I looked at the directive. All it says is that Member States have the option of prohibiting their citizens from having more than one company in which they are sole shareholders. "" ",big,Economie,yes
276,749, Nicolae Bănicoiu,Când eram ministru am finalizat un spital la Iași - Institutul Oncologic Regional(...), DECLARAȚII Sanatate,Parțial Fals,2,When I was a minister I completed a hospital in Iași - the Regional Oncological Institute (...) ,small,SanatateMediu,yes
277,18, Ștefan Radu Oprea,"„Nu sunt bani! Cea mai mare minciună spusă de Orban/Cîțu și gașca lor toxică. Au mutat 6,8 miliarde de la bugetul asigurărilor sociale la pușculița de partid, adică în fondul de rezervă și capitolul acțiuni generale de la Ministerul Finanțelor. Adică au luat banii pensionarilor!!!”", DECLARAȚII Finante,Trunchiat,2,"""There are no money! The biggest lie told by Orban / Cîțu and their toxic gang. They moved 6.8 billion from the social insurance budget to the party piggy bank, ie in the reserve fund and the general actions chapter from the Ministry of Finance. I mean, they took the pensioners' money !!! ” ",big,Economie,yes
278,882, Victor Ponta,„Am reuşit – 90% din piaţă tot ce este consumator necasnic este pe o piaţă liberă”, DECLARAȚII Energie,Parțial Fals,2,"""We succeeded - 90% of the market, everything that is a non-household consumer is on a free market"" ",small,Economie,no
279,249, Eugen Teodorovici,"„Cât timp am fost eu la conducerea finanțelor țării am avut doi ani consecutivi excedent bugetar în prima lună a anului, de 717 milioane de lei (0,07% din PIB) în 2019 și de 1,98 milioane de lei (0, 21% din PIB) în 2018.”", DECLARAȚII Finante,Trunchiat,2,"""While I was in charge of the country's finances, I had a two-year budget surplus in the first month of the year, of 717 million lei (0.07% of GDP) in 2019 and 1.98 million lei (0.21 % of GDP) in 2018. ” ",big,Economie,no
280,179, Vasile Câtea,"„Doamna ministru Monica Anisie a debutat în primul Cabinet Orban printr-o ciudăţenie politică: a renunţat la o mare parte din alocarea bugetară ce se cuvenea Ministerului Educaţiei. Adică, în opinia ei, nu era nevoie de bani în sistemul de învăţământ. Se pare că nici acum banii nu fac trebuinţă.”", DECLARAȚII Educatie,Trunchiat,2,"""Minister Monica Anisie made her debut in the first Orban Cabinet through political strangeness: she gave up a large part of the budget allocation due to the Ministry of Education. That is, in her opinion, there was no need for money in the education system. It seems that even now the money is not needed. "" ",big,Social,yes
281,626, Ionuț Mișa,"Suntem într-o tendință regională din acest punct de vedere [n.r. - creșterea inflației]. O tendință regională poate influența costul prețurilor din economie, e un factor care influențează inflația. [...] Vorbim de o inflație în creștere la nivelul Europei.", DECLARAȚII Economie,Parțial Fals,2,"We are in a regional trend from this point of view [n.r. - rising inflation]. A regional trend can influence the cost of prices in the economy, it is a factor that influences inflation. [...] We are talking about rising inflation in Europe. ",big,Economie,yes
282,291, Gabriela Firea,"„[...] membrii PNL au condus, atât regia de termoficare din cauza căreia suferim şi acum, membrii PNL au condus destinele acestui oraş, pentru că au avut ani de zile majoritatea în Consiliul General.”", DECLARAȚII Politica,Trunchiat,2,"""[...] the PNL members led, both the district heating company because of which we suffer and now, the PNL members led the destinies of this city, because they had the majority in the General Council for years."" ",small,Politica,yes
283,886, Victor Ponta, „Medierea între puterile statului este o atribuţie exclusivă a preşedintelui.”, DECLARAȚII Politica,Parțial Fals,2,"""Mediation between state powers is the sole responsibility of the president."" ",small,Politica,no
284,318, Klaus Iohannis,Legea Educației Naționale a fost modificată de 64 de ori., DECLARAȚII Prezidentiale,Trunchiat,2,The National Education Law has been amended 64 times. ,small,Politica,yes
