,source,text,type,category,label,English,text_size,subject,contains_name
335, Ludovic Orban,"„Ne pregătim de boicot, dar le amintesc PSD-iștilor că există o decizie a CCR potrivit căreia nu e nevoie de cvorum la audierile miniștrilor din comisii.”", DECLARAȚII Politica,Adevărat,0,"""We are preparing for a boycott, but I remind the PSD members that there is a decision of the CCR according to which there is no need for a quorum at the hearings of the commission ministers."" ",small,Politica,yes
338, Sorina Pintea,"„Președintele poate să numească un ministru interimar pentru două zile, astfel încât, aceste ordine să poată fi semnate.”", DECLARAȚII Sanatate,Fals,3,"""The president may appoint an interim minister for two days so that these orders can be signed."" ",small,SanatateMediu,yes
339, Dan Barna,"„În ultimii 30 de ani am avut 20 miniștri ai Educației. Aproape un ministru anual, fiecare cu idei noi și o viziune proprie despre cum să arate sistemul de educație.”", DECLARAȚII Prezidentiale,Parțial Adevărat,1,"""In the last 30 years we have had 20 ministers of Education. Almost an annual minister, each with new ideas and his own vision of what the education system should look like. ” ",small,Politica,yes
340, Viorica Dăncilă,"„După câte înțeleg, ministrul Transporturilor are dreptul să se intereseze dacă sunt anumiți pasageri, așa este regulamentul, dar acest lucru nu înseamnă că și-ar permite să țină navele la sol.", DECLARAȚII Prezidentiale,Fals,3,"""As far as I understand, the Minister of Transport has the right to inquire if there are certain passengers, this is the regulation, but this does not mean that he would allow himself to keep the ships on the ground. ",small,Politica,yes
341, Cristina Prună,"„UDMR nu face mare lucru pentru comunitatea maghiară și, în schimb, vrea să rămână branșat la banii publici. A primit 26 milioane de lei subvenție de la stat numai în 2018! ”", DECLARAȚII Politica,Adevărat,0,"""UDMR does not do much for the Hungarian community and, instead, wants to stay connected to public money. He received a 26 million lei subsidy from the state in 2018 alone! ” ",small,Politica,yes
342, Lia Olguța Vasilescu,"„Atunci când PSD a venit la guvernare, pensia medie era 885 de lei. Astăzi, pensia medie a ajuns la 1.368 de lei, adică o creștere de peste 50%.”", DECLARAȚII Economie,Fals,3,"""When PSD came to power, the average pension was 885 lei. Today, the average pension has reached 1,368 lei, an increase of over 50%. ” ",small,Economie,yes
347, Răzvan Ilie Rotaru,"„Prin Start-up Nation, s-au înfiinţat peste 17.000 de firme în ultimii doi ani, fapt care înseamnă cel puţin 35.000 de noi locuri de muncă.”", DECLARAȚII Munca,Adevărat,0,"""Through Start-up Nation, more than 17,000 companies have been established in the last two years, which means at least 35,000 new jobs."" ",small,Social,yes
348, Costel Alexe,„(...)Partea cu adevărat revoltătoare este că aceste finanţări nu au fost atribuite pe criterii obiective(...)95% din fonduri au mers către primării exclusiv PSD(...)”, DECLARAȚII Finante,Parțial Adevărat,1,"""(...) The really outrageous part is that these funds were not allocated on objective criteria (...) 95% of the funds went to the mayors exclusively PSD (...)"" ",small,Economie,yes
349, Viorica Dăncilă,„România este pe locul trei în ierarhia ţărilor cu cele mai mari 500 de companii din Europa Centrală şi de Est.”, DECLARAȚII Mediu de afaceri,Trunchiat,2,"""Romania is on the third place in the hierarchy of countries with the largest 500 companies in Central and Eastern Europe."" ",small,Economie,no
350, Mihai Chirică,"„România este ţara cu cel mai mare absenteism şcolar din Europa. România este ţara cu cel mai mic procent de absolvenţi de studii superioare, România este ţara cu cel mai mare abandon şcolar.”", DECLARAȚII Educatie,Parțial Adevărat,1,"""Romania is the country with the highest school absenteeism in Europe. Romania is the country with the lowest percentage of graduates, Romania is the country with the highest dropout rate. "" ",small,Social,yes
351, Mihai Fifor,"„Din cei 10 candidaţi cu suspiciuni (...), doar Rovana Plumb este cea care trebuie să suporte consecinţele.”", DECLARAȚII Educatie,Fals,3,"""Out of the 10 candidates with suspicions (...), only Rovana Plumb is the one who has to bear the consequences."" ",small,Social,no
352, Viorica Dăncilă,"„A crescut salariul minim pe economie, au crescut salariile medicilor și ale profesorilor, precum și salariile din construcții.”", DECLARAȚII Munca,Adevărat,0,"""The minimum wage in the economy has increased, the salaries of doctors and teachers have increased, as well as the salaries in construction."" ",small,Social,yes
353, Vlad Voiculescu,"„În primele 6 luni, din 10 angajări, 5 au fost la stat!”", DECLARAȚII Munca,Fals,3,"""In the first 6 months, out of 10 jobs, 5 were at the state!"" ",small,Social,no
354, Ramona Ioana Bruynseels,"„Constituția nu le oferă politicienilor o astfel de imunitate, ci ei și-au luat-o singuri, cu bună știință, prin votarea Regulamentului de funcționare a Senatului și Camerei Deputaților.”", DECLARAȚII Electoral,Fals,3,"""The constitution does not give politicians such immunity, but they took it upon themselves, knowingly, by voting on the Rules of Procedure of the Senate and the Chamber of Deputies."" ",small,Politica,yes
357, DănuÅ£ Bica,"„Cum să nu fie explicabilă degringolada din sistemul de învăţământ, atâta vreme cât în ultimii trei ani un mandat de ministru a durat în medie şase luni?”", DECLARAȚII Educatie,Adevărat,0,"""How can the collapse of the education system not be explained, as long as in the last three years a term of office has lasted an average of six months?"" ",small,Social,no
358, Gigel Știrbu,"„""Cimitirul Vesel"" (...) acest inedit cimitir pe care dvs. l-ați vizitat NU face parte din lista patrimoniului mondial UNESCO din România.”", DECLARAȚII Cultura,Adevărat,0,""""" The Merry Cemetery ""(...) this unique cemetery that you visited is NOT part of the list of UNESCO world heritage in Romania."" ",small,Social,yes
361, Ludovic Orban,"„Dăncilă trebuie să câştige mai întâi alegerile în oraşul Videle, unde a mai candidat şi a pierdut lamentabil, şi apoi să mai încerce la o altă funcţie în stat.”", DECLARAȚII Electoral,Adevărat,0,"""Dăncilă must first win the elections in the city of Videle, where she ran and lost lamentably, and then try another position in the state."" ",small,Politica,yes
362, Viorica Dăncilă,"„(...)suntem a doua ţară cu cea mai mare creştere economică, după Ungaria.”", DECLARAȚII Economie,Adevărat,0,"""(...) we are the second country with the highest economic growth, after Hungary."" ",small,Economie,no
363, Viorica Dăncilă,"""Vreau să fac o precizare. Nu a crescut [bugetul] nici la SRI, nici la SIE. [...] Ceea ce s-a alocat pentru SRI şi pentru SIE este numai în vedere salarizării.""", DECLARAȚII Finante,Fals,3,"""I want to make a point. The [budget] has not increased for either the SRI or the SIE. [...] What has been allocated to the SRI and the SIE is only for salaries."" ",small,Economie,yes
365, Claudiu Nasui,"„În 6 luni, deficitul nostru comercial a mai crescut cu 3.21 miliarde euro, față de 2016.”", DECLARAȚII Educatie,Adevărat,0,"""In 6 months, our trade deficit increased by 3.21 billion euros, compared to 2016."" ",small,Social,no
366, Dacian Cioloș,"„În București și în județul Ilfov au intrat aproximativ 35% dintre cele 1,5 milioane de mașini second-hand intrate în țară în ultimii doi ani.”", DECLARAȚII Transport,Fals,3,"""Approximately 35% of the 1.5 million used cars that have entered the country in the last two years have entered Bucharest and Ilfov County."" ",small,Economie,no
367, Antoneta Ioniță,„România(...) oferă elevilor români prin programul “Cornul și Laptele” și programul “Fructe și Legume în școli” doar 2 lei/zi pentru un elev.”, DECLARAȚII Educatie,Adevărat,0,"""Romania (...) offers Romanian students only 2 lei / day for a student through the"" Corn and Milk ""program and the"" Fruits and Vegetables in schools ""program."" ",small,Social,yes
368, Mihai Fifor,"„Dacă avem un poliţist de proximitate care are arondaţi 10.000 de cetăţeni, cu siguranţă nu are cum să-i cunoască”", DECLARAȚII Social,Adevărat,0,"""If we have a local policeman who has 10,000 citizens, he certainly has no way of knowing them."" ",small,Economie,no
369, Petre Daea,"„(...)în această perioadă, noi în România avem în jur de 20.000 de producători de tomate, faţă de 8.000 cât au fost la începutul programului (n.r. de sprijin pentru tomate), în 2017.”", DECLARAȚII Agricultura,Parțial Adevărat,1,"""(...) during this period, we in Romania have around 20,000 tomato producers, compared to 8,000 at the beginning of the program (n.r. support for tomatoes), in 2017."" ",small,Economie,no
370, Florin Câțu,"„Salariul mediu net pentru angajații din administrația publică, apărare și asigurări sociale a fost întotdeauna mai mare decât salariul mediu net din sectorul privat.”", DECLARAȚII Economie,Adevărat,0,"""The average net salary for public administration, defense and social security employees has always been higher than the average net salary in the private sector."" ",small,Economie,no
371, Norica Nicolai,"„[...] cu o singură excepție (Finlanda), niciun stat nu a implementat satisfăcător toate recomandările (n.r. din rapoartele Greco)”", DECLARAȚII Justitie,Parțial Adevărat,1,"""... with one exception (Finland), no state has satisfactorily implemented all the recommendations (n.r. of the Greco reports)"" ",small,Justitie,yes
372, Viorica Dăncilă,"„Puterea de cumpărare a românilor a crescut în primii doi ani de guvernare cu cinci puncte procentuale ajungând la 64% din media Uniunii Europene, peste cea din Bulgaria şi Croaţia.”", DECLARAȚII Economie,Adevărat,0,"""The purchasing power of Romanians increased in the first two years of government by five percentage points, reaching 64% of the European Union average, above that of Bulgaria and Croatia."" ",small,Economie,no
374, Cătălin Rădulescu,"„[...] această lege (n.r. privind castrarea chimică a pedofililor și violatorilor) există de 60 ani în SUA, și acum în marea majoritate a țărilor europene inclusiv în R. Moldova.”", DECLARAȚII Justitie,Parțial Adevărat,1,"""[...] this law (n.r. on the chemical castration of pedophiles and rapists) has existed for 60 years in the USA, and now in the vast majority of European countries, including the Republic of Moldova."" ",small,Justitie,no
376, Carmen Dan,"„Tot în ultimii ani valorile infracționalității, la nivel național, au scăzut. S-a întâmplat și în 2017, iar 2018 a fost al 7-lea an consecutiv în care s-a înregistrat acest trend.”", DECLARAȚII Justitie,Fals,3,"""Also in recent years, the values of crime, at national level, have decreased. It also happened in 2017, and 2018 was the 7th consecutive year in which this trend was registered. ” ",small,Justitie,no
378, Dan Barna,"„Astăzi, mai mult de jumătate dintre tineri își văd viitorul în afară României. Este cea mai dureroasă cifră din istoria noastră recentă.”", DECLARAȚII Social,Adevărat,0,"""Today, more than half of young people see their future outside Romania. It is the most painful figure in our recent history. "" ",small,Economie,yes
379, Rareș Bogdan,"„Asiaticii, care au explodat, alocă peste 10% (pentru educație), cum îmi doresc și eu pentru România - mă doare faptul că puțini politicieni pricep de ce este crucial.”", DECLARAȚII Finante,Fals,3,"""Asians, who have exploded, allocate over 10% (for education), as I want for Romania - it hurts me that few politicians understand why it is crucial."" ",small,Economie,yes
382, Ludovic Orban,"„Nu a fost invalidat referendumul lui Klaus Iohannis. Ceea ce a fost considerat neconstituţional azi este proiectul de revizuire a Constituţiei, atât cât şi un proiect al PSD-ALDE...""", DECLARAȚII Politica,Adevărat,0,"""Klaus Iohannis' referendum was not invalidated. What was considered unconstitutional today is the draft revision of the Constitution, as well as a draft of PSD-ALDE ... "" ",small,Politica,yes
383, Cristina Prună,„România este una dintre țările UE cu cel mai mare număr de emigranți cu vârsta cuprinsă între 15 și 24 de ani.”, DECLARAȚII Social,Adevărat,0,"""Romania is one of the EU countries with the highest number of emigrants aged between 15 and 24."" ",small,Economie,yes
384, Siegfried Mureșan,„Croația a avut în ultimii 2 ani surplus bugetar de aproape un procent. România a avut în fiecare din ultimii 3 ani deficit bugetar aproape de limita de 3%.”, DECLARAȚII Economie,Parțial Adevărat,1,"""Croatia has had a budget surplus of almost one percent in the last 2 years. Romania has had a budget deficit close to the 3% limit in each of the last 3 years. ” ",small,Economie,no
385, Mihai Fifor,"„În prezent, ponderea în PIB a cheltuielilor cu pensiile este puțin peste 7%, cu mult sub media UE de aproape 13%.”", DECLARAȚII Finante,Parțial Adevărat,1,"""Currently, the share of pension expenditure in GDP is just over 7%, well below the EU average of almost 13%."" ",small,Economie,yes
386, Aurelian Pavelescu, „În chestiunea Secției de Investigare a Infracțiunilor din Justiție [experții GRECO] nu aduc niciun argument juridic pentru care aceasta n-ar fi constituțională și necesară.”, DECLARAȚII Justitie,Fals,3,"""In the matter of the Criminal Crimes Investigation Section [GRECO experts] I do not bring any legal argument that it would not be constitutional and necessary."" ",small,Justitie,yes
387, Viorica Dăncilă,"„[...] legat de GRECO, analizăm fiecare punct, dar cred că trebuie să se uite și la Belgia, țara din care face parte. Sunt 15 recomandări, din care a implementat doar una.”", DECLARAȚII Externe,Adevărat,0,"""[...] related to GRECO, we analyze each point, but I think we must also look at Belgium, the country to which it belongs. There are 15 recommendations, of which only one has been implemented. "" ",small,Externe,no
389, Klaus Iohannis,"„Nu există o recomandare a Comisiei de la Veneția pentru a evita suprapuneri de scrutin. Putem, fără probleme, să organizăm referendumul odată cu alegerile prezidențiale.”", DECLARAȚII Justitie,Adevărat,0,"""There is no recommendation from the Venice Commission to avoid overlapping. We can, without problems, organize the referendum together with the presidential elections. "" ",small,Justitie,yes
392, Roxana Wring,"„De zeci de ani se fac lucrări la blocurile din București, dar singurele schele care cad aparțin Companiei Municipale Consolidări, una din multele companii înființate ilegal de Gabriela Firea.”", DECLARAȚII Politica,Fals,3,"""For decades, works have been carried out on the blocks of flats in Bucharest, but the only scaffolding that falls belongs to the Municipal Consolidation Company, one of the many companies illegally founded by Gabriela Firea."" ",small,Politica,yes
393, Vlad Alexandrescu,"„Din 1990 până astăzi, dacă ne uităm și la natalitate, procentul de copii abandonați a rămas constant.""", DECLARAȚII Social,Parțial Adevărat,1,"""From 1990 until today, if we look at the birth rate, the percentage of abandoned children has remained constant."" ",small,Economie,yes
394, Mihai Fifor,"„În prezent, Estonia este singura ţară din lume care foloseşte, la nivel naţional, sistemul de vot electronic online.""", DECLARAȚII Electoral,Adevărat,0,"""Currently, Estonia is the only country in the world that uses the online electronic voting system at the national level."" ",small,Politica,no
397, Ovidiu Raețchi,„[...] fondurile alocate [Jandarmeriei] pentru muniţii şi armament de tip război au crescut cu peste 500%.”, DECLARAȚII Finante,Fals,3,"""[...] the funds allocated to [the Gendarmerie] for ammunition and war-type weapons increased by more than 500%."" ",small,Economie,no
398, Claudiu Nasui,„Știți unde dă statul cea mai mare subvenție agricolă? La tutun.”, DECLARAȚII Economie,Trunchiat,2,"""Do you know where the state gives the largest agricultural subsidy? The tobacco. ” ",small,Economie,no
399, Raluca Turcan,"„Situația este și mai proastă pentru investițiile publice, care sunt mai mici cu 100 de milioane de lei față de anul 2018, anul cu cele mai scăzute investiții din ultimii 15 ani.”", DECLARAȚII Economie,Fals,3,"""The situation is even worse for public investments, which are 100 million lei lower than in 2018, the year with the lowest investments in the last 15 years."" ",small,Economie,no
400, Victor Ponta,"„În anul ăsta ne-am împrumutat cel mai scump de după criza din 2010, deci dobânzile sunt mai mari, adăugați faptul că nu am luat mai mult de 21% din banii europeni.""", DECLARAȚII Finante,Fals,3,"""This year we have borrowed the most expensive since the 2010 crisis, so interest rates are higher, add that we have not taken more than 21% of European money."" ",small,Economie,no
401, Iulian Bulai,„[...] la audieri nu e nevoie de cvorum - fiindcă nu se iau decizii.”, DECLARAȚII Politica,Adevărat,0,"""[...] no quorum is needed at hearings - because no decisions are made."" ",small,Politica,no
402, Ovidiu Raețchi,"„În anul 2018 am înregistrat un minim istoric în privinţa copiilor născuţi în ţară în ultima jumătate de secol, fenomen care trebuie văzut cumulativ cu numărul mare de tineri care emigrează.”", DECLARAȚII Social,Fals,3,"""In 2018, we recorded a historical low in terms of children born in the country in the last half century, a phenomenon that must be seen cumulatively with the large number of young people who emigrate."" ",small,Economie,yes
403, Viorica Dăncilă,„Sunt mulţi români care au reuşit în aceşti doi ani şi jumătate să îşi cumpere o maşină. O dovedeşte creşterea explozivă a numărului de înmatriculări auto.”, DECLARAȚII Transport,Adevărat,0,"""There are many Romanians who have managed in these two and a half years to buy a car. This is evidenced by the explosive increase in the number of car registrations. "" ",small,Economie,no
406, Cristian Bușoi,„Bucureștiul este cea mai poluată capitală din Europa.”, DECLARAȚII Mediu,Trunchiat,2,"""Bucharest is the most polluted capital in Europe."" ",small,SanatateMediu,no
407, Nicușor Dan,"„Bugetul Primăriei București e dezechilibrat și veniturile sunt mult mai mici decât cheltuielile.""", DECLARAȚII Finante,Parțial Adevărat,1,"""The budget of Bucharest City Hall is unbalanced and the revenues are much lower than the expenses."" ",small,Economie,yes
408, Brigitte Clotilde Armand,"„Din cei 9 miniștri responsabili pentru digitalizarea și informatizarea ANAF, 8 au fost de la PSD și ALDE.”", DECLARAȚII Mediu de afaceri,Adevărat,0,"""Of the 9 ministers responsible for the digitization and computerization of ANAF, 8 were from PSD and ALDE."" ",small,Economie,yes
409, Cristian Terheș,"„Tronsoanele Autostrăzii Transilvania, care traversează județul Sălaj, sunt în procedura de licitație. Trei porțiuni din autostradă au ca termen de depunere a ofertelor a doua jumătate a lunii mai”", DECLARAȚII Transport,Parțial Adevărat,1,"""The sections of the Transylvania Highway, which crosses Sălaj County, are in the tender procedure. Three sections of the highway have a deadline for submitting bids in the second half of May "" ",small,Economie,yes
410, Ramona Strugariu,"„România este singura țară europeană care nu a aplicat legislația europeană în domeniul securității sociale.""", DECLARAȚII Europa,Fals,3,"""Romania is the only European country that has not applied European legislation in the field of social security."" ",small,Externe,no
411, Viorica Dăncilă,„România are una dintre cele mai mici datorii publice guvernamentale din Uniunea Europeană.”, DECLARAȚII Economie,Parțial Adevărat,1,"""Romania has one of the lowest public government debts in the European Union."" ",small,Economie,no
412, Călin Popescu Tăriceanu,"„Comisia a precizat că pentru a atrage răspunderea penală, încălcarea legii de care e acuzat membrul Guvernului trebuie să fie clară.”", DECLARAȚII Justitie,Trunchiat,2,"""The commission said that in order to attract criminal liability, the violation of the law of which the member of the Government is accused must be clear."" ",small,Justitie,yes
413, Florin Câțu,"„Astăzi socialiștii din PSD și ALDE cheltuie pe salarii, dobânzi, asistență socială și subvenții aproape... ATENȚIE.. 90% din ce încasează din venituri fiscale și contribuții.”", DECLARAȚII Economie,Adevărat,0,"""Today the socialists from PSD and ALDE spend on salaries, interest, social assistance and subsidies almost ... ATTENTION .. 90% of what they receive from tax revenues and contributions."" ",small,Economie,yes
416, Kelemen Hunor,"„Nu avantajează până la urmă nici pe domnul Dragnea, nici pe domnul Tăriceanu această modificare.”", DECLARAȚII Justitie,Fals,3,"""In the end, neither Mr. Dragnea nor Mr. Tariceanu benefits from this change."" ",small,Justitie,yes
417, Rovana Plumb,"„Astfel, numărul salariaților din economie este la maximul ultimelor două decenii – peste 5,5 milioane. Ei ne atacă, noi muncim! """, DECLARAȚII Europa,Trunchiat,2,"""Thus, the number of employees in the economy is at the maximum of the last two decades - over 5.5 million. They are attacking us, we are working! "" ",small,Externe,yes
418, Norica Nicolai,"„Sunt două decizii ale CCR care ne spun că nu este de admis un referendum care va duce la modificarea Constituției, pentru că acolo Constituția și legile reglementează o altă procedură.”", DECLARAȚII Europa,Fals,3,"""There are two decisions of the RCC that tell us that a referendum is not allowed that will lead to the amendment of the Constitution, because there the Constitution and the laws regulate another procedure."" ",small,Externe,yes
421, Dragoș Pâslaru,"„Referitor la absorbție, avem 7,4 miliarde de euro, date oficiale, bani europeni trași în 2016. Reprezintă suma cea mai mare, istorică, în România, bani intrați în vistieria țării“", DECLARAȚII Europa,Adevărat,0,"""Regarding absorption, we have 7.4 billion euros, official data, European money drawn in 2016. It represents the largest, historical amount in Romania, money entered the country's treasury"" ",small,Externe,no
425, Corina Crețu,„Fondurile europene au permis îmbunătățirea legăturilor feroviare dintre Sighișoara și Coșlariu (201 milioane euro)”, DECLARAȚII Europa,Adevărat,0,"""European funds have improved the railway connections between Sighișoara and Coșlariu (201 million euros)"" ",small,Externe,no
426, Carmen Avram,"“refacerea a mii de kilometri de canale ce asigură irigarea cu apă gratuită a peste 1,4 milioane de hectare de teren arabil”", DECLARAȚII Europa,Fals,3,"""Restoration of thousands of kilometers of canals that ensure free irrigation of over 1.4 million hectares of arable land"" ",small,Externe,no
429, Klaus Iohannis,„România este singura țară din Uniunea Europeană al cărei deficit bugetar începe cu cifra 3.”, DECLARAȚII Economie,Trunchiat,2,"""Romania is the only country in the European Union whose budget deficit starts with the figure 3."" ",small,Economie,no
434, Rovana Plumb,"„Guvernul PSD a eliminat impozitarea veniturile din tranzacțiile imobiliare care nu depășesc 450.000 de lei, a subvenționat dobânzile la credite și a redus cota TVA la 5% pentru achiziția de astfel de locuințe.”", DECLARAȚII Europa,Parțial Adevărat,1,"""The PSD government has eliminated the taxation of income from real estate transactions that do not exceed 450,000 lei, subsidized interest on loans and reduced the VAT rate to 5% for the purchase of such homes."" ",small,Externe,yes
435, Liviu Dragnea,„a fost doi ani la rând România pe primul loc la porumb și floarea soarelui în Europa.”, DECLARAȚII Agricultura,Trunchiat,2,"""Romania was the number one corn and sunflower in Europe for two years in a row."" ",small,Economie,no
436, Rareș Bogdan,"“Un singur lucru, în folosul lor: au pulverizat justiția, pentru a-i scăpa pe corupți, au adus în conducerea statului condamnați penal.  1.834 de criminali și 762 de violatori, eliberați cu recursul compensatoriu.”", DECLARAȚII Europa,Adevărat,0,"""One thing for their benefit: they sprayed justice, in order to get rid of the corrupt, they brought criminally convicted leaders to the state. 1,834 criminals and 762 rapists, released with compensatory appeal. "" ",small,Externe,yes
437, Brigitte Clotilde Armand,„De prin țară adunate: Primăria orașului Huedin a investit 120.000 euro pentru amenajarea unui WC public.”, DECLARAȚII Europa,Adevărat,0,"""From all over the country: Huedin City Hall has invested 120,000 euros in setting up a public toilet."" ",small,Externe,yes
438, Renate Weber,"„Aduceți-vă aminte cât se vorbea de amnistie și grațiere, iar Tăriceanu a spus «nu, nu avem nevoie de amnistie»”.", DECLARAȚII Europa,Trunchiat,2,"""Remember how much there was talk of amnesty and pardons, and Tariceanu said 'no, we don't need an amnesty'."" ",small,Externe,no
440, Călin Popescu Tăriceanu,"„Există și recomandări atât ale Comisiei Europene, cât și ale Comisiei de la Veneția ca alegerile europene să nu fie suprapuse, să nu fie bruiate cu alte teme (...)”.", DECLARAȚII Justitie,Fals,3,"""There are also recommendations from both the European Commission and the Venice Commission not to overlap the European elections, not to be confused with other issues (...)"". ",small,Justitie,yes
441, Maria Grapini,„Învinovățiți România că a schimbat un șef de instituție. Acel șef de instituție a făcut ravagii în justiție și în viețile oamenilor. Vorbesc de procese pierdute. Mii de procese.”, DECLARAȚII Europa,Fals,3,"""Blame Romania for changing an institution head. That head of the institution wreaked havoc on justice and people's lives. I'm talking about lost lawsuits. Thousands of lawsuits. ” ",small,Externe,yes
442, Mihai Tudose,„De 12 ani România este stat membru al UE. România este pe locul 7 ca populație și pe locul 9 ca suprafață (din 28 de state membre).”, DECLARAȚII Europa,Adevărat,0,"""Romania has been an EU member state for 12 years. Romania ranks 7th in population and 9th in area (out of 28 Member States). "" ",small,Externe,yes
443, Carmen Avram,"„(...)totuși, acest partid a fost cel care a demarat procedurile de aderare a României la UE și NATO.”", DECLARAȚII Europa,Adevărat,0,"""(...) however, this party was the one that started the procedures for Romania's accession to the EU and NATO."" ",small,Externe,yes
444, Dragos Benea,"„PSD este singurul partid care va trimite europarlamentari din Moldova, restul partidelor nu au candidați pe locuri eligibile”", DECLARAȚII Europa,Trunchiat,2,"""PSD is the only party that will send MEPs from Moldova, the rest of the parties have no candidates for eligible seats"" ",small,Externe,yes
445, Rareș Bogdan,„Am citit un studiu INS care are următoarea concluzie: 19 județe vor pierde până în 2060 peste jumătate din copiii și tinerii din prezent.”, DECLARAȚII Europa,Adevărat,0,"""I read an INS study that has the following conclusion: 19 counties will lose more than half of today's children and young people by 2060."" ",small,Externe,yes
446, Rovana Plumb,"„Astăzi, avem 8,6 miliarde euro intrați în România, pe lângă cele 6,6 miliarde euro plăți directe către fermieri. Această cifră ne situează, cu 28 la sută absorbție, imediat lângă media europeană. ”", DECLARAȚII Europa,Adevărat,0,"""Today, we have 8.6 billion euros in Romania, in addition to the 6.6 billion euros in direct payments to farmers. This figure places us, with 28 percent absorption, immediately next to the European average. ” ",small,Externe,yes
447, Gabriela Zoană,„Am reușit performanța istorică de a avea cel mai mic șomaj din ultimii 30 de ani!”, DECLARAȚII Europa,Fals,3,"""We have managed the historic performance of having the lowest unemployment in the last 30 years!"" ",small,Externe,no
448, Florin Câțu,"„În doi ani de zile, PSD a dus România de la cea mai mică rată a inflației la cea mai mare rată a inflației din UE.”", DECLARAȚII Economie,Parțial Adevărat,1,"""In two years, PSD has led Romania from the lowest inflation rate to the highest inflation rate in the EU."" ",small,Economie,yes
449, Șerban Nicolae,"„Dar Codul de bune practici al Comisiei de la Veneţia în materie referendară spune să nu se suprapună referendumurile cu alegerile, indiferent de tipul scrutinului.”", DECLARAȚII Justitie,Fals,3,"""But the Venice Commission's Code of Good Practice on Referendums says that referendums should not overlap with elections, regardless of the type of election."" ",small,Justitie,yes
450, Liviu Dragnea,"„Noi la Senat, PSD și ALDE, avem în plus 13. Deci pe plenul reunit, avem 20-30 de voturi în plus.”", DECLARAȚII Politica,Parțial Adevărat,1,"""We in the Senate, PSD and ALDE, have an extra 13. So on the reunited plenary, we have 20-30 extra votes."" ",small,Politica,yes
451, Roxana Wring,"„Ca de obicei, la nivelul Primăriei cheltuielile de funcționare vor fi mai mari decât cele pentru dezvoltare: 4,25 miliarde lei (63%) pentru funcționare și 2,56 miliarde lei (37%) pentru dezvoltare.”", DECLARAȚII Finante,Adevărat,0,"""As usual, at the level of the City Hall, the operating expenses will be higher than those for development: 4.25 billion lei (63%) for operation and 2.56 billion lei (37%) for development."" ",small,Economie,no
454, Dan Barna,"„Dacă ne uităm la bugetul Capitalei, vedem cel mai mare buget pe care l-a avut Bucureştiul vreodată, 1,7 miliarde (euro - n.r.), aproape cu un miliard mai mult decât bugetul anterior.""", DECLARAȚII Finante,Trunchiat,2,"""If we look at the capital's budget, we see the largest budget that Bucharest has ever had, 1.7 billion (euro - n.r.), almost a billion more than the previous budget."" ",small,Economie,yes
455, Andrei Caramitru,„Județul Teleorman a primit disproporționat de mult în ultimii..mulți ani.”, DECLARAȚII Finante,Fals,3,"""Teleorman County has received disproportionately in recent years..many years."" ",small,Economie,yes
456, Maria Grapini,"„În Constituția noastră nu se spune de MCV. MCV-ul este un regulator inventat de doamna Macovei, care n-are legătură nici cu Tratatul, nici cu Constituția noastră (...)”", DECLARAȚII Europa,Fals,3,"""Our Constitution does not say MCV. The MCV is a regulator invented by Mrs. Macovei, which has nothing to do with either the Treaty or our Constitution (...) ” ",small,Externe,yes
457, Rovana Plumb,„România ocupă locul 1 în lume pentru productivitatea muncii.”, DECLARAȚII Europa,Fals,3,"""Romania ranks 1st in the world for labor productivity."" ",small,Externe,no
458, Victor Ponta,„Conducerea PSD primește de la Bugetul de Stat (din taxele și impozitele românilor) aproape 200.000 EURO/zi !!! (am scris corect - pe zi!).”, DECLARAȚII Politica,Fals,3,"„The PSD leadership receives from the State Budget (from Romanians' taxes) almost 200,000 EURO / day !!! (I wrote correctly - a day!) "" ",small,Politica,yes
459, Liviu Dragnea,"„Am adus deja de patru ori mai multe fonduri europene față de guvernul precedent, dar vrem să aducem mai mult decât atât, pentru că românii și România merită mai mult!”", DECLARAȚII Finante,Fals,3,"""We have already brought four times more European funds than the previous government, but we want to bring more than that, because Romanians and Romania deserve more!"" ",small,Economie,yes
465, Rareș Bogdan,„Suntem ultima țară din UE care are 2.600 de școli cu toaleta în curte(...)”, DECLARAȚII Europa,Parțial Adevărat,1,"""We are the last country in the EU to have 2,600 schools with toilets in the yard (...)"" ",small,Externe,no
468, Iulian Bulai,"„România este țara cu cel mai mare bazin de recrutare din Europa pentru victimele traficului de persoane.""", DECLARAȚII Externe,Adevărat,0,"""Romania is the country with the largest recruitment pool in Europe for victims of human trafficking."" ",small,Externe,yes
469, Klaus Iohannis,„Golăneala Guvernului PSD de astăzi a depășit orice limită. Nu trec nici măcar trei zile fără să dea o Ordonanță într-un domeniu sau altul.”, DECLARAȚII Politica,Parțial Adevărat,1,"""Today's PSD government's mess has exceeded any limit. Not even three days pass without issuing an Ordinance in one field or another. ” ",small,Politica,no
470, Raluca Turcan,„Siegfried Mureșan este primul negociator-șef român pentru bugetul Uniunii Europene de 160 miliarde de Euro pentru perioada 2021 – 2027.”, DECLARAȚII Politica,Parțial Fals,2,"""Siegfried Mureșan is the first Romanian chief negotiator for the European Union budget of 160 billion Euros for the period 2021 - 2027."" ",small,Politica,no
