,source,text,type,category,label,English,text_size,subject,contains_name
551, Victor Ponta,"România este ţara din UE care se împrumută cel mai scump. Mai scump şi decât Grecia. Am văzut acum datele de la începutul lunii august, este prima dată când Grecia nu mai este ţara care se împrumută cel mai scump, ci România este. ", DECLARAȚII Finante,Adevărat,0,"Romania is the EU country that borrows the most. More expensive than Greece. We have now seen the data from the beginning of August, it is the first time that Greece is no longer the country that borrows the most, but Romania is. ",big,Economie,no
552, Tudor Benga,"Cât privește relația României cu Germania de azi cred că a spune doar că discutăm de cel mai mare partener comercial al nostru, de cel mai mare investitor străin direct în România, si de a treia țară ca destinație de imigrație după Italia și Spania e doar un grăunte din cât de complexă și importantă e această relație.", DECLARAȚII Externe,Parțial Adevărat,1,"As for Romania's relationship with Germany today, I think that just saying that we are talking about our largest trading partner, the largest foreign direct investor in Romania, and the third country as an immigration destination after Italy and Spain is just a how complex and important this relationship is. ",big,Externe,yes
553, Liviu Pop,"[Presedintele Klaus Iohannis] face o acuzație ipocrită din perspectiva zilei de 23 august și în perspectiva fostei „demnități” a domniei sale, aceea de președinte al unui continuator al Grupului... organizația nazistă.. Forumul. A condus Forumul German, care a fost continuatorul acelui Grup care a fost condamnat public față de...Unei entități naziste, asta o spun nu eu, o spun alții.", DECLARAȚII Politica,Parțial Fals,2,"[President Klaus Iohannis] makes a hypocritical accusation from the perspective of August 23 and from the perspective of his former “dignity”, that of chairman of a successor to the Group ... the Nazi organization .. the Forum. He led the German Forum, which was the successor of that Group that was publicly condemned for ... A Nazi entity, that's what I say, not others. ",big,Politica,yes
554, Ludovic Orban,"Am inițiat o serie de demersuri, convocarea unei Sesiuni Extraordinare, un lucru care a fost inițiat regulamentar, iar Președintele Camerei Deputaților Liviu Dragnea, în mod nejustificat a refuzat organizarea sesiunii extraordinare, un atribut al președintelui Camerei Deputaților, iar refuzul de convocare este fără precedent pentru cei 28 de ani de democrație.", DECLARAȚII Politica,Fals,3,"We initiated a series of steps, the convening of an Extraordinary Session, something that was initiated regularly, and the President of the Chamber of Deputies Liviu Dragnea unjustifiably refused to organize the extraordinary session, an attribute of the President of the Chamber of Deputies, and the refusal to convene is unprecedented for the 28 years of democracy. ",big,Politica,yes
555, Guvernul RomÃ¢niei,"Refuzul presedintelui Romaniei de a convoca de urgenta CSAT pentru avizarea proiectului rectificarii bugetare poate periclita nu doar veniturile categoriilor cele mai vulnerabile, adica pensionarii, mamele si copiii, ci si accesul pacientilor la serviciile medicale", DECLARAȚII Politica,Fals,3,"The refusal of the Romanian president to urgently convene the CSAT for approving the budget rectification project may endanger not only the incomes of the most vulnerable categories, ie retirees, mothers and children, but also patients' access to medical services. ",big,Politica,no
556, Eugen Teodorovici,"Din punctul meu de vedere, poate să fie fără acest aviz, pentru că nu scrie nicăieri în lege, dar s-a mers pe o cutumă […] Anul viitor sper sa nu mai avem nevoie de un astfel de aviz.", DECLARAȚII Politica,Fals,3,"From my point of view, it may be without this opinion, because it is not written anywhere in the law, but it went according to custom […] Next year I hope we do not need such an opinion. ",big,Politica,no
557, Gabriela Zoană,"În istoria Parlamentului European nu există situaţii prin care o alianţă să fi exclus formal o anumită formaţiune, dar există situaţii în care anumite formaţiuni s-au retras voluntar din cadrul alianţelor din care făceau parte, în cazul în care nu se mai regăseau în valorile respectivei alianţe.", DECLARAȚII Politica,Parțial Fals,2,"In the history of the European Parliament there are no situations in which an alliance has formally excluded a certain formation, but there are situations in which certain formations have voluntarily withdrawn from the alliances they belonged to, if they were no longer in the values of that alliances. ",big,Politica,yes
559, Viorica Dăncilă,"„Bilanțul primelor șase luni de guvernare a fost receptat pozitiv în mare parte, existând totodată observații și critici - legitime într-un sistem democratic european - care încurajează diversitatea de opinii. În acest context, a fost anunțată o manifestare de protest, la București, pentru data de 10 august, la care urmau să participe reprezentanți din diaspora românească.”", DECLARAȚII Politica,Fals,3,"""The balance of the first six months of government has been largely positive, while there are observations and criticisms - legitimate in a European democratic system - that encourage diversity of opinion. In this context, a protest rally was announced in Bucharest, for August 10, which was to be attended by representatives of the Romanian diaspora. "" ",big,Politica,yes
561, Petre Florin Manole,"„Pe codul penal, pe ultima formă, a trecut un amendament, cel puțin de unul știu eu, de la opoziție. Dar, pentru care, eu o să mă bat să fie eliminat de nu se poate: criminalizarea cerșetoriei. Vă spun și al cui a fost. A fost al domnului Roman de la PNL. (...) Spunea că pentru cerșetorie nu mai poți primi amendă, primești direct închisoare. Este o o aberație și așa ceva nu trebuie să rămână.”  (minutul 01.03.50)", DECLARAȚII Justitie,Fals,3,"""On the criminal code, on the last form, an amendment passed, at least one I know, from the opposition. But for which, I will fight to be eliminated by the impossible: the criminalization of begging. I'll tell you whose it was. It belonged to Mr. Roman from PNL. (...) He said that you can no longer receive a fine for begging, you receive direct imprisonment. It's an aberration and it doesn't have to be that way. "" (minute 01.03.50) ",big,Justitie,yes
562, Grațiela Gavrilescu,"În ceea ce privește atacurile urșilor din zonă, au fost identificate mai multe cauze, unele fiind obiective, ca, de exemplu, încălzirea globală, cu efectele climatice cunoscute, care au condus la micșorarea perioadei de hibernare a urșilor și la evidente modificări de comportament. Sunt, însă, și cauze subiective, precum culegerea necontrolată a fructelor de pădure. [...] Din păcate, o altă cauză este, însă, și scăparea de sub orice control a acestei probleme în cele 400 de zile de guvernare tehnocrată, în care nu s-a făcut absolut nimic pentru gestionarea ei, proiectele bune începute înainte de 2016 fiind stopate în totalitate.”", DECLARAȚII Mediu,Parțial Fals,2,"Regarding the attacks of bears in the area, several causes have been identified, some of which are objective, such as global warming, with known climatic effects, which have led to a reduction in the hibernation period of bears and obvious changes in behavior. However, there are also subjective causes, such as the uncontrolled collection of berries. [...] Unfortunately, another cause is, however, the escape from any control of this problem in the 400 days of technocratic rule, in which absolutely nothing was done to manage it, the good projects started before 2016 being completely stopped. ” ",big,SanatateMediu,no
563, Dan Barna,"„Doamna Dăncilă i-a minţit pe români cu bilanţul prezentat în 30 de minute. Realitatea dură este că, în timp ce doamna Dăncilă a ţinut să ne spună ce bine îi merge României, noi ne împrumutăm cu alţi 354.000 de euro, din 30 în 30 de minute. Economia nu minte. Datoria externă totală a României a crescut cu 2,56 miliarde de euro în primele 5 luni - 17 milioane pe zi.", DECLARAȚII Economie,Parțial Fals,2,"""Mrs. Dăncilă lied to the Romanians with the balance presented in 30 minutes. The harsh reality is that, while Mrs. Dăncilă wanted to tell us how well Romania is doing, we are borrowing another 354,000 euros, every 30 minutes. The economy does not lie. Romania's total external debt increased by 2.56 billion euros in the first 5 months - 17 million per day. ",big,Economie,yes
565, Viorica Dăncilă,"Dacă vă amintiți, ținta noastră este ca până în anul 2020 să reducem șomajul la 3%. Dacă ne uităm la grafice, în decembrie 2016 șomajul era de 4,8%. În decembrie 2017 șomajul era de 4,02%, iar în iulie 2018 șomajul este de 3,48 %, sub pragul de 3,5 %.", DECLARAȚII Mediu de afaceri,Parțial Adevărat,1,"If you remember, our goal is to reduce unemployment to 3% by 2020. If we look at the graphs, in December 2016 unemployment was 4.8%. In December 2017 unemployment was 4.02%, and in July 2018 unemployment is 3.48%, below the threshold of 3.5%. ",big,Economie,no
566, Eugen Nicolicea,"În prezent este în vigoare raportul privind standardele europene privind independenţa sistemului judiciar, adoptat de Comisia de la Veneţia, document oficial, nu un draft, ce aveţi acum. Documentul pe care îl prezintă acum e un draft care nu poate să bată ceea ce au votat data trecută decât dacă vor schimba acel raport.", DECLARAȚII Justitie,Fals,3,"The report on European standards on the independence of the judiciary, adopted by the Venice Commission, is currently in force, an official document, not a draft, which you have now. The document he is presenting now is a draft that cannot beat what they voted for last time unless they change that report. ",big,Justitie,yes
567, Vlad Alexandrescu,"„Am fost convocați într-un mod absolut ilegal, printr-un SMS al directorului secretariatului general de la Senat, care nu a fost însoțit de niciun fel de comunicare a ordinii de zi. S-a încălcat art. 37 din regulamentul Senatului, alin. 2, care prevede ca orice convocare a Biroului Permanent se face cu anexarea ordinii de zi .”", DECLARAȚII Politica,Parțial Adevărat,1,"""We were summoned in an absolutely illegal way, through an SMS from the director of the general secretariat of the Senate, which was not accompanied by any communication of the agenda. Art. 37 of the Senate regulations, par. 2, which stipulates that any convocation of the Permanent Bureau is made with the annexation of the agenda. ” ",big,Politica,yes
568, Florin Iordache,"Comisia de la Veneţia a lăudat „separaţia carierelor"" judecătorilor de a procurorilor, prin transferarea competenţelor de numiri de la plen la cele două secţii ale CSM. [...] O altă modificare contestată, dar lăudată de Comisia de la Veneţia, a fost scoaterea Preşedintelui din procedura de numire la conducerea Înaltei Curţi de Casaţie si Justiţie”", DECLARAȚII Justitie,Parțial Fals,2,"The Venice Commission praised the ""separation of careers"" of judges from prosecutors, by transferring the powers of appointment from the plenary to the two sections of the SCM. [...] Another change contested, but praised by the Venice Commission, was removal of the President from the appointment procedure to the leadership of the High Court of Cassation and Justice "" ",big,Justitie,yes
569, Călin Popescu Tăriceanu,"Am auzit că Viorica Dancilă a avut o discuție cu Juncker și cu Timmermans, în care i-a intrebat: „Spuneți-mi, în Luxemburg avem abuz în serviciu?"" „Nu."" „În Olanda, domnul Timmermans, avem abuz în serviciu?” „Nu avem!"" „În Germania?"" „Nu!” „A, ok!”", DECLARAȚII Justitie,Fals,3,"I heard that Viorica Dancilă had a discussion with Juncker and Timmermans, in which she asked him: ""Tell me, do we have abuse of office in Luxembourg?"" ""No."" ""In the Netherlands, Mr. Timmermans, do we have abuse of office?"" ""We don't have!"" ""In Germany?"" ""Not!"" ""Oh, okay!"" ",big,Justitie,yes
573, Victor Ponta,"În tot anul 2015, Guvernul “Ponta” a emis 52 de ordonanțe de urgență (deși avea o majoritate fragilă și un Președinte ostil) / până la sfârșitul lunii Iunie, Guvernul “Dăncilă - Dragnea” a emis deja 57 - și evident continuă în zilele și săptămânile următoare.", DECLARAȚII Politica,Adevărat,0,"Throughout 2015, the “Ponta” Government issued 52 emergency ordinances (although it had a fragile majority and a hostile President) / by the end of June, the “Dăncilă - Dragnea” Government has already issued 57 - and obviously continues in the days and the following weeks. ",big,Politica,yes
574, Oana Florea,"În Germania nu este incriminat abuzul în serviciu. Olanda nu incriminează abuzul în serviciu. Estonia a abrogat această infracțiune în 2007. Părerea mea personală e că trebuie să preluăm acest model și să abrogăm abuzul în serviciu. O să fac această propunere de abrogare. Dar, dacă insistați, să ne uităm la Austria care are prag de 40.000 de euro pentru abuzul în serviciu.", DECLARAȚII Politica,Fals,3,"In Germany, abuse of office is not criminalized. The Netherlands does not criminalize abuse of office. Estonia repealed this crime in 2007. My personal view is that we need to take this model and repeal abuse of office. I will make this repeal proposal. But, if you insist, let's look at Austria, which has a threshold of 40,000 euros for abuse of office. ",big,Politica,no
575, Tudorel Toader,De ce este abuz în serviciu o infracțiune dacă beneficiul este doar pentru o rudă sau pentru persoana care a făcut abuzul?  Tudorel Toader: Aici vă pot răspunde cei din comisie care au modificat în conținut propunerea plecată de la Ministerul Justiției., DECLARAȚII Politica,Fals,3,Why is abuse of office a crime if the benefit is only for a relative or abuser? Tudorel Toader: Here you can answer those in the commission who modified the content of the proposal from the Ministry of Justice. ,big,Politica,yes
576, Cătălin Rădulescu,"Condamn grav imixtiunea acestor ambasade şi a acestor ambasadori, în primul rând a ambasadorilor - persoane fizice, în treburile interne ale ţării noastre. Convenţia de la Geneva nu le permite acest lucru. [...] Pe de altă parte, tot dânsul [Hans Klemm, ambasadorul SUA, n.r.], împreună cu ceilalţi ambasadori, nu respectă Carta Naţiunilor Unite, care spune că nu au voie să intervină în treburile interne, în actul legislativ, nici direct, nici indirect.", DECLARAȚII Externe,Fals,3,"I strongly condemn the interference of these embassies and these ambassadors, first of all of the ambassadors - natural persons, in the internal affairs of our country. The Geneva Convention does not allow them to do so. ... directly or indirectly. ",big,Externe,yes
578, Ioan Cupșa,"Şi să renunţe la preşedinţia Camerei Deputaţilor, apropo, pe care nu o exercită aproape niciodată, o floare la butonieră doar, pentru că nu a fost prezent la Codul de procedură penală, nici la majoritatea momentelor delicate şi ar fi bine pentru felul în care funcţionează Parlamentul României ca Liviu Dragnea să îşi dea demisia din funcţia de preşedinte al Camerei Deputaţilor.", DECLARAȚII Politica,Adevărat,0,"And to give up the presidency of the Chamber of Deputies, by the way, which he almost never exercises, a flower on a buttonhole only, because he was not present at the Code of Criminal Procedure, nor at most delicate moments and would be good for the way it works Romanian Parliament for Liviu Dragnea to resign from the position of President of the Chamber of Deputies. ",big,Politica,yes
579, Viorica Dăncilă,"Cred cu tărie în nevinovăţia preşedintelui PSD şi îl asigur de toată susţinerea mea la conducerea partidului şi a Camerei Deputaţilor – aceasta este singura atitudine corectă pentru respectarea prezumției de nevinovăţie, aşa cum ne cere Comisia Europeană, prin Directiva 2016/343.", DECLARAȚII Politica,Fals,3,"I strongly believe in the innocence of the PSD president and I assure him of all my support for the party leadership and the Chamber of Deputies - this is the only correct attitude to respect the presumption of innocence, as required by the European Commission, through Directive 2016/343. ",big,Politica,yes
580, Tudorel Toader,"Normal este să-i întrebaţi pe dânşii, pe cei care au făcut afirmaţia, pe cei care au reacţionat la afirmaţie, după cum tot normal şi chiar necesar ar fi ca să-i întrebaţi şi pe cei din puterea judecătorească atunci când fac afirmaţii cu privire la activitatea politicenilor, la activitatea Legislativului, la activitatea Executivului, pentru că în egală măsură, dacă nu chiar mai mult, şi dânşii au o obligaţie de rezervă de a se exprima cu privire la demersuri politice, legislative şi-aşa mai departe.", DECLARAȚII Politica,Fals,3,"It is normal to ask them, those who made the statement, those who reacted to the statement, as it would be normal and even necessary to ask those in the judiciary when making statements about to the activity of politicians, to the activity of the Legislature, to the activity of the Executive, because in equal measure, if not even more, they also have a reserve obligation to express themselves regarding political, legislative and so on. ",big,Politica,no
582, Călin Popescu Tăriceanu,"Aşteptăm încă din partea Comisiei [...] să explice de ce a desconsiderat şi ignorat sistematic semnalele de alarmă ce i-au fost trimise de anumite persoane cu privire la gravele abuzuri comise de unele instituţii şi persoane din sistemul judiciar. Din cauza politicii părtinitoare, uneori chiar partizane a Comisiei, Mecanismul de Cooperare şi Verificare a fost ţinut captiv de sistemul de influenţă ocult şi meta-legal coordonat de Serviciul Român de Informaţii şi de Direcţia Naţională Anticorupţie”", DECLARAȚII Razgandiri,Fals,3,"We are still waiting for the Commission [...] to explain why it has systematically disregarded and ignored the alarm signals sent to it by some people about the serious abuses committed by some institutions and people in the judiciary. Due to the biased, sometimes even partisan policy of the Commission, the Cooperation and Verification Mechanism was held captive by the occult and meta-legal system of influence coordinated by the Romanian Intelligence Service and the National Anticorruption Directorate. "" ",big,Politica,yes
583, Marius Budai,"Nu ne dorim aprobarea codurilor prin ordonanţă de urgenţă, dar ne dorim să evităm acea amendă de două miliarde de Euro pe care noi, românii, o vom putea plăti în cazul în care nu vom transpune directiva europeană în aceste coduri. [...]", DECLARAȚII Justitie,Fals,3,"We do not want the approval of the codes by emergency ordinance, but we want to avoid that fine of two billion Euros that we, the Romanians, will be able to pay in case we do not transpose the European directive in these codes. [...] ",big,Justitie,no
584, Klaus Iohannis,"Sistemul educaţional trebuie să aibă capacitatea de a face o diferenţă reală în nivelul de cunoştinţe ale copiilor, nu doar să bifeze un număr de ani petrecuţi pe băncile şcolii. Aceasta este o lecţie care se aplică şi României, în condiţiile în care un studiu din 2016 ne avertizează că ne confruntăm cu o rată de analfabetism funcţional de 42 de procente care se reflectă foarte vizibil şi în înaltele sfere ale politicii româneşti. Continuăm să ne îndepărtăm de obiectivul Europa 2020, sau 20-20 cum se spune mai nou, în domeniul părăsirii timpurii a școlii, cu o cifră de peste 18%.", DECLARAȚII Educatie,Adevărat,0,"The education system must have the ability to make a real difference in the level of knowledge of children, not just tick a number of years spent on school benches. This is a lesson that also applies to Romania, given that a 2016 study warns us that we face a functional illiteracy rate of 42 percent that is very visibly reflected in the high spheres of Romanian politics. We continue to move away from the Europe 2020 target, or 20-20 as it is said more recently, in the field of early school leaving, with a figure of over 18%. ",big,Social,yes
585, Niculae Bădălău,"Domnul preşedinte e obligat să pună în aplicare decizia. În cazul în care nu o va face, Constituţia spune mai departe ce e de făcut. Eu cred că următorul pas este o notificare din partea Ministerului Justiţiei să pună în aplicare acea hotărâre şi, dacă nu o va face, inclusiv e penal.", DECLARAȚII Politica,Fals,3,"The President is obliged to implement the decision. If it does not, the Constitution goes on to say what needs to be done. I believe that the next step is a notification from the Ministry of Justice to implement that decision and, if it does not do so, it is also criminal. ",big,Politica,yes
587, Klaus Iohannis,"„Preşedintele României nu are nicio atribuţie practică în a constata vacanţa unui mandat, dar cred că CCR trebuie să analizeze cu maximă răspundere această chestiune, pentru a nu rămâne o umbră. Eu voi respecta Constituţia indiferent de ce se întâmplă"".  „Responsabilitatea de a rezolva problema îi revine preşedintelui CCR”", DECLARAȚII Politica,Adevărat,0,"""The President of Romania has no practical attribution in ascertaining the vacancy of a mandate, but I think that CCR must analyze this issue with maximum responsibility, in order not to remain a shadow. I will respect the Constitution no matter what happens. """" The responsibility for solving the problem lies with the president of the RCC. "" ",big,Politica,yes
590, Klaus Iohannis,"Dacă am aduna promisiunile de kilometri de autostradă făcute de toţi guvernanţii în ultimii, hai să zicem, 20 de ani, am avea autostrăzi cât China. Evident că nu avem. Nici măcar 800 de km de autostrăzi nu avem. Noroc că până aici vine una (autostrada Bucureşti-Piteşti - n.r.)", DECLARAȚII Transport,Adevărat,0,"If we were to keep the promises of miles of highway made by all the rulers in the last, let's say, 20 years, we would have highways as big as China. Obviously we don't. We don't even have 800 km of highways. Luckily one comes here (Bucharest-Pitesti highway - n.r.) ",big,Economie,no
592, Corina Crețu,"Din păcate nu au fost transmise la Comisia Europeană proiecte majore de transport pe această regiune.  De când sunt eu comisar, am primit doar 4 proiecte majore pe infrastructură”, din care niciunul pentru Moldova:  - calea ferată Simeria-Timișoara, în valoare de 1 miliard de euro - aprobat de Comisia Europeană - autostrada Sebeș-Turda, aprobat de CE - autostrada Câmpia Turzii-Turda - aflat în analiza CE - linia de metrou de la Aeroportul Otopeni la Gara de Nord din București - aflat în analiza CE.", DECLARAȚII Transport,Adevărat,0,"Unfortunately, no major transport projects have been submitted to the European Commission in this region. Since I am Commissioner, I have received only 4 major infrastructure projects "", none of which for Moldova: - Simeria-Timisoara railway, worth 1 billion euros - approved by the European Commission - Sebeș-Turda highway, approved by the EC - Câmpia Turzii-Turda highway - under EC analysis - metro line from Otopeni Airport to Bucharest North Railway Station - under EC analysis. ",big,Economie,yes
593, Călin Popescu Tăriceanu,"Sunt ţări în care nu există această prevedere de abuz în serviciu. Să ţinem cont de faptul că această prevedere este o moştenire din perioada comunistă şi stalinistă şi să facem un Cod penal care să fie modern, comparabil cu prevederile care se regăsesc la nivel european", DECLARAȚII Justitie,Parțial Fals,2,"There are countries where there is no provision for abuse of office. Let us take into account the fact that this provision is a legacy from the communist and Stalinist period and make a penal Code that is modern, comparable to the provisions found at European level. ",big,Justitie,no
594, Carmen Dan,"Este al şaselea consecutiv în care infracţionalitatea în România îşi menţine trendul descrescător. Politica penală a ultimilor ani, conform actualului Cod penal, a fost aceea de a sancţiona cu oarecare blândeţe violenţa şi de a înfiera, însă, criminalitatea economico-financiară.", DECLARAȚII Politica,Fals,3,"It is the sixth in a row in which crime in Romania maintains its decreasing trend. The criminal policy of recent years, according to the current Criminal Code, has been to gently sanction violence and, however, to instigate economic and financial crime. ",big,Politica,yes
596, Doina Gradea,"Eu am fost, şi săptămâna trecută, şi săptămâna asta, astăzi, numai la toate comisiile la care m-au chemat, Buget Finanţe, Comisiile de Cultură la Ministerul Finanţelor… Nu vreau să spun de buget. TVR-ul va avea cel mai mare buget pe care l-a avut vreodată [...] Puteau să nu ne dea.", DECLARAȚII Cultura,Parțial Fals,2,"I was, both last week and this week, today, only at all the commissions they called me to, Budget Finance, Culture Commissions at the Ministry of Finance… I don't mean the budget. TVR will have the biggest budget it has ever had [...] They could not give it to us. ",big,Social,yes
599, Administrația Prezidențială,"Există o serie de rezoluții ale Consiliului de Securitate al ONU și ale Adunării Generale a ONU prin care se solicită, printre altele, statelor membre ONU să se abțină să stabilească misiuni diplomatice în Ierusalim.", DECLARAȚII Externe,Adevărat,0,"There are a number of resolutions of the UN Security Council and the UN General Assembly calling, inter alia, on UN member states to refrain from establishing diplomatic missions in Jerusalem. ",big,Externe,yes
601, Raluca Turcan,"„Începând de astăzi, specialistul în economie Viorica Dăncilă va aviza toate comunicatele INS! PSD-ALDE pun mâna pe o nouă instituţie a statului român. Astăzi este rândul INS. Prim-ministrul României, Viorica Dăncilă, tocmai şi-a subordonat direct Institutul Naţional de Statistică, printr-o Hotărâre de Guvern. ” ", DECLARAȚII Politica,Fals,3,"""Starting today, the economics specialist Viorica Dăncilă will approve all INS communiqués! PSD-ALDE seize a new institution of the Romanian state. Today is the turn of the INS. The Prime Minister of Romania, Viorica Dăncilă, has just directly subordinated his National Institute of Statistics, through a Government Decision. ” ",big,Politica,yes
603, Eugen Teodorovici,"Aş vrea să văd ce înseamnă risc de ţară. Vreau să fie definit aşa cum trebuie. Dacă vorbim de datorie publică, România este a cincea poziţie ca fiind cea mai scăzută datorie publică. Sunt ţări peste limita impusă de la Maastricht.", DECLARAȚII Finante,Adevărat,0,"I would like to see what country risk means. I want it defined as it should be. If we talk about public debt, Romania is the fifth position as the lowest public debt. There are countries beyond the Maastricht limit. ",big,Economie,no
604, Marius Budai,"Vă recomand să vă uitaţi puţin mai atent la execuţia bugetară pe primele două luni; vă dau un singur indiciu: +441% - atât au crescut investiţiile publice faţă de anul trecut. Aici este o mare parte din creşterea cheltuielilor bugetare. Iar asta pentru că spre deosebire de anul trecut când tehnocrații nu au lăsat proiecte majore sau mature de investiții, în acest an au început plățile din PNDL 2 și pentru programele europene care fuseseră blocate.", DECLARAȚII Politica,Fals,3,"I recommend that you take a closer look at budget execution for the first two months; I give you one clue: + 441% - both public investments have increased compared to last year. Here is a large part of the increase in budget expenditures. And this is because unlike last year when the technocrats did not leave major or mature investment projects, this year the payments from PNDL 2 started for the European programs that had been blocked. ",big,Politica,no
605, Nicușor Dan,"Senatorii şi deputaţii au dreptul să participe la şedinţele de consiliu judeţean sau local să spună ce doresc. Am făcut o cerere acum două zile, am depus-o la registratură şi am vrut să iau cuvântul, aşa cum legea îmi permite. Preşedintele de şedinţă spune că regulamentul CGMB este mai important decât legea, ceea ce este o aberaţie juridică.", DECLARAȚII Politica,Adevărat,0,"Senators and deputies have the right to participate in county or local council meetings to say what they want. I applied two days ago, filed it with the registry, and I wanted to speak as the law allows. The chairman of the meeting says that the CGMB regulation is more important than the law, which is a legal aberration. ",big,Politica,yes
607, Tudorel Toader,Avem în prezent 22.884 de deţinuti şi tot astăzi în sistemul penitenciar avem încadraţi 12.795 de funcţionari cu statut special. Este îmbucurător că numărul deţinutilor se află pe un trend descendent. Numărul zilnic al celor care ies din penitenciare este mai mare decât numărul celor care intră în penitenciare., DECLARAȚII Justitie,Adevărat,0,"We currently have 22,884 detainees and today we have 12,795 officials with special status in the penitentiary system. It is gratifying that the number of detainees is on a downward trend. The daily number of those leaving the penitentiary is higher than the number of those entering the penitentiaries. ",big,Justitie,yes
609, Valentin Popa,"România, alături de Portugalia, a înregistrat cea mai bună creştere raportată la prima administrare, din anul 2001, rezultatele de la testarea PISA din anul 2015 arată că, prin raportare la administrările anterioare din aniii 2012, 2009 şi 2006, România se poziţionează pe un trend uşor crescător.", DECLARAȚII Educatie,Parțial Fals,2,"Romania, together with Portugal, registered the best increase compared to the first administration, in 2001, the results from the PISA testing in 2015 show that, compared to the previous administrations in 2012, 2009 and 2006, Romania is positioned on a slightly upward trend. ",big,Social,yes
610, Eugen Teodorovici,"Formularul înseamnă o reducere de costuri sau timp pentru contribuabili. Şi de partea statului înseamnă o reducere. Dacă pe an dăm 10 milioane de Euro ca să trimitem plicurile astea acasă, e o sumă care dispare, plus mentenanţă, tonnere şi multe altele.", DECLARAȚII Finante,Parțial Adevărat,1,"The form means a reduction in costs or time for taxpayers. And on the part of the state it means a reduction. If we give 10 million Euros a year to send these envelopes home, it's a disappearing amount, plus maintenance, toners and much more. ",big,Economie,no
612, Anton Anton,"[Cum se pare raportarea la Bursa Baumgarten a preţurilor de referinţă pentru redevenţe?]  „La partea cu preţul de referinţă, vă rog să-l întrebaţi pe preşedintele Autorităţii care se ocupă de chestia asta, nu ministerul se ocupă de preţul de referinţă şi de redevenţe!”  [Aţi zis că Tarniţa trebuie să se facă; aţi vorbit cumva cu cei de la Hidroelectrica despre situaţia celor cinci hidrocentrale de la Izbiceni? Au mers, n-au mers, de ce n-au mers?]  „Da, am vorbit; deci cele cinci hidrocentrale mai aveau nevoie de încă una de făcut care să adupă apa şi cu ajutorul căreia să se poată realiza transferul ăsta. Aia, ultima, nu s-a făcut [...] Sunt acţionar majoritar, da.  Nu eu stabilesc care sunt hidrocentralele care sunt în funcţiune şi nu sunt în funcţiune! În niciun caz!”", DECLARAȚII Energie,Parțial Adevărat,1,"[How does the reference price for royalties look like on the Baumgarten Stock Exchange?] royalties! ” [You said that Tarniţa must be done; Did you talk to Hidroelectrica about the situation of the five Izbiceni hydropower plants? They went, they didn't go, why didn't they go?] “Yes, I spoke; so the five hydropower plants needed another one to do that would supply the water and make this transfer possible. That, the last one, was not done [...] I am the majority shareholder, yes. I do not determine which hydropower plants are in operation and are not in operation! No way!"" ",big,Economie,yes
613, Călin Popescu Tăriceanu,"Interesul este o legislaţie mai suplă pentru accesarea fondurilor europene. Din fericire, România are un istoric bun în ceea ce priveşte corectitudinea utilizării fondurilor europene. România nu este o ţară care să se fi remarcat negativ în utilizarea neconformă a fondurilor europene, dar este foarte greoaie.", DECLARAȚII Politica,Fals,3,"The interest is a more flexible legislation for accessing European funds. Fortunately, Romania has a good history of fair use of European funds. Romania is not a country that has had a negative impact on the misuse of European funds, but it is very difficult. ",big,Politica,yes
616, Lia Olguța Vasilescu,"Menţionez că s-a ştiut de faptul că la aproximativ 3% dintre bugetari vor scădea salariile încă din luna mai. Eu, cel puţin, am anunţat acest lucru în mai multe interviuri, dar şi in cadrul comisiilor parlamentare unde s-a dezbătut legea salarizării.", DECLARAȚII Politica,Fals,3,"I mention that it was known that about 3% of public employees will lose their salaries from May. I, at least, announced this in several interviews, but also in the parliamentary committees where the salary law was debated. ",big,Politica,no
621, Traian Băsescu,"Ţara are un deficit de 3% din PIB în condiţiile în care are creştere economică 7%, asta înseamnă proastă administrare. Nu se poate să ai creştere 7% şi deficit 3%. De asemenea, a crescut deficitul de cont curent, ajungându-se la 11 miliarde euro deficit de cont curent. Un alt element care arată proasta guvernare este acela că guvernul a crescut datoria publică. Altul este inflaţia, politici care au generat inflaţie şi, implicit, creşterea dobânzilor la credite, care afectează consistent economia.", DECLARAȚII Economie,Adevărat,0,"The country has a deficit of 3% of GDP given that it has 7% economic growth, which means poor management. You can't have a 7% increase and a 3% deficit. The current account deficit also increased, reaching a current account deficit of 11 billion euros. Another element that shows bad governance is that the government has increased public debt. Another is inflation, policies that have generated inflation and, implicitly, rising interest rates on loans, which consistently affect the economy. ",big,Economie,yes
