,source,text,type,category,label,English,text_size,subject,contains_name
556, Eugen Teodorovici,"Din punctul meu de vedere, poate să fie fără acest aviz, pentru că nu scrie nicăieri în lege, dar s-a mers pe o cutumă […] Anul viitor sper sa nu mai avem nevoie de un astfel de aviz.", DECLARAȚII Politica,Fals,3,"From my point of view, it may be without this opinion, because it is not written anywhere in the law, but it went according to custom […] Next year I hope we do not need such an opinion. ",big,Politica,no
557, Gabriela Zoană,"În istoria Parlamentului European nu există situaţii prin care o alianţă să fi exclus formal o anumită formaţiune, dar există situaţii în care anumite formaţiuni s-au retras voluntar din cadrul alianţelor din care făceau parte, în cazul în care nu se mai regăseau în valorile respectivei alianţe.", DECLARAȚII Politica,Parțial Fals,2,"In the history of the European Parliament there are no situations in which an alliance has formally excluded a certain formation, but there are situations in which certain formations have voluntarily withdrawn from the alliances they belonged to, if they were no longer in the values of that alliances. ",big,Politica,yes
559, Viorica Dăncilă,"„Bilanțul primelor șase luni de guvernare a fost receptat pozitiv în mare parte, existând totodată observații și critici - legitime într-un sistem democratic european - care încurajează diversitatea de opinii. În acest context, a fost anunțată o manifestare de protest, la București, pentru data de 10 august, la care urmau să participe reprezentanți din diaspora românească.”", DECLARAȚII Politica,Fals,3,"""The balance of the first six months of government has been largely positive, while there are observations and criticisms - legitimate in a European democratic system - that encourage diversity of opinion. In this context, a protest rally was announced in Bucharest, for August 10, which was to be attended by representatives of the Romanian diaspora. "" ",big,Politica,yes
564, Viorica Dăncilă,"Tot în domeniul investițiilor finalizate la nivel local în acest semestru, regăsim terminalul multi modal Străulești, dar și varianta ocolitoare pentru Caracal, stadionul Târgu Jiu și bazinul de înot de la Focșani", DECLARAȚII Politica,Parțial Fals,2,"Also in the field of investments completed locally this semester, we find the multi-modal terminal Străulești, but also the detour for Caracal, the Târgu Jiu stadium and the swimming pool in Focșani ",small,Politica,no
567, Vlad Alexandrescu,"„Am fost convocați într-un mod absolut ilegal, printr-un SMS al directorului secretariatului general de la Senat, care nu a fost însoțit de niciun fel de comunicare a ordinii de zi. S-a încălcat art. 37 din regulamentul Senatului, alin. 2, care prevede ca orice convocare a Biroului Permanent se face cu anexarea ordinii de zi .”", DECLARAȚII Politica,Parțial Adevărat,1,"""We were summoned in an absolutely illegal way, through an SMS from the director of the general secretariat of the Senate, which was not accompanied by any communication of the agenda. Art. 37 of the Senate regulations, par. 2, which stipulates that any convocation of the Permanent Bureau is made with the annexation of the agenda. ” ",big,Politica,yes
573, Victor Ponta,"În tot anul 2015, Guvernul “Ponta” a emis 52 de ordonanțe de urgență (deși avea o majoritate fragilă și un Președinte ostil) / până la sfârșitul lunii Iunie, Guvernul “Dăncilă - Dragnea” a emis deja 57 - și evident continuă în zilele și săptămânile următoare.", DECLARAȚII Politica,Adevărat,0,"Throughout 2015, the “Ponta” Government issued 52 emergency ordinances (although it had a fragile majority and a hostile President) / by the end of June, the “Dăncilă - Dragnea” Government has already issued 57 - and obviously continues in the days and the following weeks. ",big,Politica,yes
574, Oana Florea,"În Germania nu este incriminat abuzul în serviciu. Olanda nu incriminează abuzul în serviciu. Estonia a abrogat această infracțiune în 2007. Părerea mea personală e că trebuie să preluăm acest model și să abrogăm abuzul în serviciu. O să fac această propunere de abrogare. Dar, dacă insistați, să ne uităm la Austria care are prag de 40.000 de euro pentru abuzul în serviciu.", DECLARAȚII Politica,Fals,3,"In Germany, abuse of office is not criminalized. The Netherlands does not criminalize abuse of office. Estonia repealed this crime in 2007. My personal view is that we need to take this model and repeal abuse of office. I will make this repeal proposal. But, if you insist, let's look at Austria, which has a threshold of 40,000 euros for abuse of office. ",big,Politica,no
575, Tudorel Toader,De ce este abuz în serviciu o infracțiune dacă beneficiul este doar pentru o rudă sau pentru persoana care a făcut abuzul?  Tudorel Toader: Aici vă pot răspunde cei din comisie care au modificat în conținut propunerea plecată de la Ministerul Justiției., DECLARAȚII Politica,Fals,3,Why is abuse of office a crime if the benefit is only for a relative or abuser? Tudorel Toader: Here you can answer those in the commission who modified the content of the proposal from the Ministry of Justice. ,big,Politica,yes
577, Florin Câțu,"În acest guvern nu există o singură persoană care să fi lucrat o secundă în sectorul privat. Nu avem oameni care să-și fi asumat un risc. La Ministrul Finanțelor, acest lucru se vede.", DECLARAȚII Politica,Fals,3,"There is not a single person in this government who has worked in the private sector for a second. We don't have people taking a risk. At the Minister of Finance, this can be seen. ",small,Politica,yes
578, Ioan Cupșa,"Şi să renunţe la preşedinţia Camerei Deputaţilor, apropo, pe care nu o exercită aproape niciodată, o floare la butonieră doar, pentru că nu a fost prezent la Codul de procedură penală, nici la majoritatea momentelor delicate şi ar fi bine pentru felul în care funcţionează Parlamentul României ca Liviu Dragnea să îşi dea demisia din funcţia de preşedinte al Camerei Deputaţilor.", DECLARAȚII Politica,Adevărat,0,"And to give up the presidency of the Chamber of Deputies, by the way, which he almost never exercises, a flower on a buttonhole only, because he was not present at the Code of Criminal Procedure, nor at most delicate moments and would be good for the way it works Romanian Parliament for Liviu Dragnea to resign from the position of President of the Chamber of Deputies. ",big,Politica,yes
579, Viorica Dăncilă,"Cred cu tărie în nevinovăţia preşedintelui PSD şi îl asigur de toată susţinerea mea la conducerea partidului şi a Camerei Deputaţilor – aceasta este singura atitudine corectă pentru respectarea prezumției de nevinovăţie, aşa cum ne cere Comisia Europeană, prin Directiva 2016/343.", DECLARAȚII Politica,Fals,3,"I strongly believe in the innocence of the PSD president and I assure him of all my support for the party leadership and the Chamber of Deputies - this is the only correct attitude to respect the presumption of innocence, as required by the European Commission, through Directive 2016/343. ",big,Politica,yes
580, Tudorel Toader,"Normal este să-i întrebaţi pe dânşii, pe cei care au făcut afirmaţia, pe cei care au reacţionat la afirmaţie, după cum tot normal şi chiar necesar ar fi ca să-i întrebaţi şi pe cei din puterea judecătorească atunci când fac afirmaţii cu privire la activitatea politicenilor, la activitatea Legislativului, la activitatea Executivului, pentru că în egală măsură, dacă nu chiar mai mult, şi dânşii au o obligaţie de rezervă de a se exprima cu privire la demersuri politice, legislative şi-aşa mai departe.", DECLARAȚII Politica,Fals,3,"It is normal to ask them, those who made the statement, those who reacted to the statement, as it would be normal and even necessary to ask those in the judiciary when making statements about to the activity of politicians, to the activity of the Legislature, to the activity of the Executive, because in equal measure, if not even more, they also have a reserve obligation to express themselves regarding political, legislative and so on. ",big,Politica,no
582, Călin Popescu Tăriceanu,"Aşteptăm încă din partea Comisiei [...] să explice de ce a desconsiderat şi ignorat sistematic semnalele de alarmă ce i-au fost trimise de anumite persoane cu privire la gravele abuzuri comise de unele instituţii şi persoane din sistemul judiciar. Din cauza politicii părtinitoare, uneori chiar partizane a Comisiei, Mecanismul de Cooperare şi Verificare a fost ţinut captiv de sistemul de influenţă ocult şi meta-legal coordonat de Serviciul Român de Informaţii şi de Direcţia Naţională Anticorupţie”", DECLARAȚII Razgandiri,Fals,3,"We are still waiting for the Commission [...] to explain why it has systematically disregarded and ignored the alarm signals sent to it by some people about the serious abuses committed by some institutions and people in the judiciary. Due to the biased, sometimes even partisan policy of the Commission, the Cooperation and Verification Mechanism was held captive by the occult and meta-legal system of influence coordinated by the Romanian Intelligence Service and the National Anticorruption Directorate. "" ",big,Politica,yes
585, Niculae Bădălău,"Domnul preşedinte e obligat să pună în aplicare decizia. În cazul în care nu o va face, Constituţia spune mai departe ce e de făcut. Eu cred că următorul pas este o notificare din partea Ministerului Justiţiei să pună în aplicare acea hotărâre şi, dacă nu o va face, inclusiv e penal.", DECLARAȚII Politica,Fals,3,"The President is obliged to implement the decision. If it does not, the Constitution goes on to say what needs to be done. I believe that the next step is a notification from the Ministry of Justice to implement that decision and, if it does not do so, it is also criminal. ",big,Politica,yes
587, Klaus Iohannis,"„Preşedintele României nu are nicio atribuţie practică în a constata vacanţa unui mandat, dar cred că CCR trebuie să analizeze cu maximă răspundere această chestiune, pentru a nu rămâne o umbră. Eu voi respecta Constituţia indiferent de ce se întâmplă"".  „Responsabilitatea de a rezolva problema îi revine preşedintelui CCR”", DECLARAȚII Politica,Adevărat,0,"""The President of Romania has no practical attribution in ascertaining the vacancy of a mandate, but I think that CCR must analyze this issue with maximum responsibility, in order not to remain a shadow. I will respect the Constitution no matter what happens. """" The responsibility for solving the problem lies with the president of the RCC. "" ",big,Politica,yes
588, Siegfried Mureșan,"România nu a absorbit până acum niciun ban din cele 302 milioane de euro alocate țării noastre prin Inițiativa pentru Ocuparea Tinerilor, în exercițiul financiar 2014 - 2020", DECLARAȚII Politica,Adevărat,0,"Romania has so far not absorbed any money from the 302 million euros allocated to our country through the Youth Employment Initiative, in the financial year 2014 - 2020 ",small,Politica,yes
589, Călin Popescu Tăriceanu,Știți că referendumurile sunt caracteristice unor anumite tipuri… și anume regimurilor totalitare., DECLARAȚII Electoral,Fals,3,You know that referendums are characteristic of certain types… namely totalitarian regimes. ,small,Politica,no
594, Carmen Dan,"Este al şaselea consecutiv în care infracţionalitatea în România îşi menţine trendul descrescător. Politica penală a ultimilor ani, conform actualului Cod penal, a fost aceea de a sancţiona cu oarecare blândeţe violenţa şi de a înfiera, însă, criminalitatea economico-financiară.", DECLARAȚII Politica,Fals,3,"It is the sixth in a row in which crime in Romania maintains its decreasing trend. The criminal policy of recent years, according to the current Criminal Code, has been to gently sanction violence and, however, to instigate economic and financial crime. ",big,Politica,yes
595, Liviu Dragnea,"[despre punctul de pensie] Este o creştere de 26,2 la sută, din ceea ce ştim noi, se pare că este cea mai mare creştere realizată într-un asemenea interval de timp.", DECLARAȚII Politica,Fals,3,"[about the pension point] It is an increase of 26.2 percent, from what we know, it seems to be the largest increase achieved in such a time frame. ",small,Politica,no
597, Klaus Iohannis,"Întregul pachet legislativ a fost adoptat de Parlament - atenţie - într-o săptămână şi apoi, natural, au fost necesare mai bine de patru luni şi trei decizii ale Curţii Constituţionale pentru a corecta unele prevederi. ", DECLARAȚII Politica,Parțial Fals,2,"The whole legislative package was adopted by the Parliament - be careful - in a week and then, naturally, it took more than four months and three decisions of the Constitutional Court to correct some provisions. ",small,Politica,yes
601, Raluca Turcan,"„Începând de astăzi, specialistul în economie Viorica Dăncilă va aviza toate comunicatele INS! PSD-ALDE pun mâna pe o nouă instituţie a statului român. Astăzi este rândul INS. Prim-ministrul României, Viorica Dăncilă, tocmai şi-a subordonat direct Institutul Naţional de Statistică, printr-o Hotărâre de Guvern. ” ", DECLARAȚII Politica,Fals,3,"""Starting today, the economics specialist Viorica Dăncilă will approve all INS communiqués! PSD-ALDE seize a new institution of the Romanian state. Today is the turn of the INS. The Prime Minister of Romania, Viorica Dăncilă, has just directly subordinated his National Institute of Statistics, through a Government Decision. ” ",big,Politica,yes
602, Rovana Plumb,România depășește state membre ale UE cu experienţă de zeci de ani în atragerea de fonduri europene nerambursabile., DECLARAȚII Politica,Parțial Fals,2,Romania surpasses EU member states with decades of experience in attracting non-reimbursable European funds. ,small,Politica,no
604, Marius Budai,"Vă recomand să vă uitaţi puţin mai atent la execuţia bugetară pe primele două luni; vă dau un singur indiciu: +441% - atât au crescut investiţiile publice faţă de anul trecut. Aici este o mare parte din creşterea cheltuielilor bugetare. Iar asta pentru că spre deosebire de anul trecut când tehnocrații nu au lăsat proiecte majore sau mature de investiții, în acest an au început plățile din PNDL 2 și pentru programele europene care fuseseră blocate.", DECLARAȚII Politica,Fals,3,"I recommend that you take a closer look at budget execution for the first two months; I give you one clue: + 441% - both public investments have increased compared to last year. Here is a large part of the increase in budget expenditures. And this is because unlike last year when the technocrats did not leave major or mature investment projects, this year the payments from PNDL 2 started for the European programs that had been blocked. ",big,Politica,no
605, Nicușor Dan,"Senatorii şi deputaţii au dreptul să participe la şedinţele de consiliu judeţean sau local să spună ce doresc. Am făcut o cerere acum două zile, am depus-o la registratură şi am vrut să iau cuvântul, aşa cum legea îmi permite. Preşedintele de şedinţă spune că regulamentul CGMB este mai important decât legea, ceea ce este o aberaţie juridică.", DECLARAȚII Politica,Adevărat,0,"Senators and deputies have the right to participate in county or local council meetings to say what they want. I applied two days ago, filed it with the registry, and I wanted to speak as the law allows. The chairman of the meeting says that the CGMB regulation is more important than the law, which is a legal aberration. ",big,Politica,yes
606, Stelian Ion,"Sperăm şi din partea preşedintelui o reacţie, pentru că vor veni aceste legi la promulgare şi are posibilitatea unei reexaminări, poate că va sesiza şi Comisia de la Veneţia, e în atributul său.", DECLARAȚII Politica,Adevărat,0,"We also hope from the president a reaction, because these laws will come to promulgation and he has the possibility of a re-examination, maybe he will also notify the Venice Commission, it is in his attribute. ",small,Politica,yes
613, Călin Popescu Tăriceanu,"Interesul este o legislaţie mai suplă pentru accesarea fondurilor europene. Din fericire, România are un istoric bun în ceea ce priveşte corectitudinea utilizării fondurilor europene. România nu este o ţară care să se fi remarcat negativ în utilizarea neconformă a fondurilor europene, dar este foarte greoaie.", DECLARAȚII Politica,Fals,3,"The interest is a more flexible legislation for accessing European funds. Fortunately, Romania has a good history of fair use of European funds. Romania is not a country that has had a negative impact on the misuse of European funds, but it is very difficult. ",big,Politica,yes
616, Lia Olguța Vasilescu,"Menţionez că s-a ştiut de faptul că la aproximativ 3% dintre bugetari vor scădea salariile încă din luna mai. Eu, cel puţin, am anunţat acest lucru în mai multe interviuri, dar şi in cadrul comisiilor parlamentare unde s-a dezbătut legea salarizării.", DECLARAȚII Politica,Fals,3,"I mention that it was known that about 3% of public employees will lose their salaries from May. I, at least, announced this in several interviews, but also in the parliamentary committees where the salary law was debated. ",big,Politica,no
618, Liviu Dragnea,Guvernele PSD-ALDE au depășit cifrele asumate și au făcut asta în condiții politice foarte ostile., DECLARAȚII Politica,Fals,3,The PSD-ALDE governments exceeded the assumed figures and did so in very hostile political conditions. ,small,Politica,yes
620, Cristian Ghinea,Avem cel mai mare număr de ministere din Uniunea Europeană., DECLARAȚII Politica,Adevărat,0,We have the largest number of ministries in the European Union. ,small,Politica,no
623, Niculae Bădălău,"Magistraţii nu au dreptul, prin lege, să protesteze. Au ieşit în faţa sediilor. Aşa cum vă spuneam este o lege care încă nu e finalizată. Atunci pentru ce protestează?", DECLARAȚII Politica,Fals,3,"Magistrates do not have the right, by law, to protest. They went out in front of the headquarters. As I was telling you, this is a law that is not yet finalized. Then why are they protesting? ",small,Politica,yes
627, Ecaterina Andronescu,"Legea bugetului este una dintre cele mai importante legi pentru orice țară. Are țara bani sau nu are? Legea bugetului e dincolo de orice poziție a premierului – dacă Legea bugetului nu este aprobată, se merge pe bugetul anului anterior.", DECLARAȚII Politica,Adevărat,0,"The budget law is one of the most important laws for any country. Does the country have money or not? The budget law is beyond any position of the prime minister - if the budget law is not approved, it goes on the previous year's budget. ",big,Politica,yes
643, Gabriela Firea,Orice coleg care are o nemulţumire sau o supărare cred că trebuie să o afirme întâi în cadrul forurilor de conducere ale partidului şi nu la emisuni televizate. Şi eu am nemulţumiri şi le-am spus de fiecare dată în forurile statutare şi nu m-am dus la emisiuni să spun ce am de afirmat şi ce trebuie să fie reglat şi corectat în interiorul partidului., DECLARAȚII Politica,Fals,3,Any colleague who has a dissatisfaction or upset thinks that he should state it first in the party's leadership forums and not on television shows. I am also dissatisfied and I have said them every time in the statutory forums and I have not gone to the shows to say what I have to say and what needs to be adjusted and corrected within the party. ,big,Politica,no
650, Liviu Dragnea,"Prețul la carburant l-au scumpit companiile, care nu cred că au scumpit din cauza accizei. Atunci când a dat-o jos Guvernul Cioloș, că nu am avut șansa să intrăm în decembrie la guvernare, prețurile nu au scăzut. Deci se pare nu asta influențează. Se pare că influențează alte interese și anume profitul, cu orice preț.", DECLARAȚII Politica,Fals,3,"The price of fuel has been raised by companies, which I do not think have risen because of the excise duty. When the Cioloș Government took it down, that we did not have the chance to enter the government in December, the prices did not fall. So that doesn't seem to be influencing. It seems to influence other interests, namely profit, at any cost. ",big,Politica,yes
654, Klaus Iohannis,"În situația celor două doamne, doamna vicepremier și doamna ministru, deocamdată acțiunile se desfășoară în altă parte. Nu am niciun temei pentru suspendarea acestor doamne ministru și explicația este foarte simplă: în cazul doamnei Shhaideh, acuzațiile se referă la cariera domniei sale de secretar de stat și acestea nu vin la mine, iar în cazul doamnei ministru Plumb este nevoie prima dată să se ceară urmărirea penală de către Parlament, după care se poate discuta alt curs al acțiunii, dar până atunci nu.", DECLARAȚII Politica,Adevărat,0,"In the case of the two ladies, the Deputy Prime Minister and the Minister, for the time being, the actions are taking place elsewhere. I have no reason to suspend these ministers and the explanation is very simple: in the case of Ms. Shhaideh, the allegations relate to her career as secretary of state and they do not come to me, and in the case of Minister Plumb it is necessary to calls for the prosecution by Parliament, after which another course of action can be discussed, but not until then. ",big,Politica,yes
668, Tudorel Toader,"Este adevărat că eu, ca ministru al Justiției, puteam foarte simplu ca propunerile de modificare pe care le-am formulat să le inserez în proiectul de lege, să le trimit la CSM, dumneavoastră, societatea nici să nu cunoască acest lucru, după care să aflați conținutul, să vă vedeți în fața unui fapt împlinit. Asta e tehnica, asta e regula. Așa ați văzut de fiecare dată. Ai proiectul de lege, avizare, modificări, îl pui pe circuit și îl trimiți la Guvern și Parlament. ", DECLARAȚII Politica,Fals,3,"It is true that I, as Minister of Justice, could very easily have included the proposed amendments that I made in the draft law, sent them to the SCM, you, the company should not even know this, and then to find out the content, to see yourself in front of an accomplished fact. That's the technique, that's the rule. That's what you've seen every time. You have the bill, approval, amendments, you put it on the circuit and send it to the Government and Parliament. ",big,Politica,yes
671, PMB,Municipiul Bucuresti nu are competențe în ceea ce privește demararea procedurilor pentru demolarea Cathedral Plaza. Atribuțiile privind avizarea desființării imobilului revin exclusiv Comisiei Naționale a Monumentelor Istorice și proprietarului Cathedral Plaza., DECLARAȚII Politica,Fals,3,The city of Bucharest does not have competences regarding the start of the procedures for the demolition of Cathedral Plaza. The attributions regarding the approval of the demolition of the building belong exclusively to the National Commission of Historical Monuments and to the owner of Cathedral Plaza. ,small,Politica,yes
677, Lia Olguța Vasilescu,"Mâine voi merge la serviciu. (...) Cred că o să ne retragem toți demisiile, ca să poată să fie funcțională activitatea ministerelor până când va fi învestit următorul guvern. (...) Eu mi-am delegat atribuțiile către un secretar de stat, la mine nu ar fi probleme, dar alți colegi de-ai mei nu au apucat să-și delege atribuțiile sau chiar nu au avut posibilitatea să facă asta. (...) Toți miniștrii suntem conștienți (...) că trebuie să asigurăm interimatul până la numirea noului guvern", DECLARAȚII Politica,Parțial Fals,2,"I'll go to work tomorrow. (...) I believe that we will withdraw all our resignations, so that the activity of the ministries can be functional until the next government is invested. (...) I delegated my duties to a secretary of state, I would not have problems, but other colleagues of mine did not have time to delegate their duties or even did not have the opportunity to do so. (...) All ministers are aware (...) that we must ensure the interim until the appointment of the new government ",big,Politica,yes
678, Liviu Dragnea,"Nu au fost făcute azi-noapte sau azi dimineaţă, sunt legi ca multe altele care sunt în procedură parlamentară de o perioadă de timp, iar acum le-a venit rândul.", DECLARAȚII Politica,Parțial Fals,2,"They were not made last night or this morning, there are laws like many others that have been in parliamentary procedure for a while, and now it is their turn. ",small,Politica,no
679, Sorin Grindeanu,"Din punctul meu de vedere, nu are cum să mă excludă vreodată Liviu Dragnea, că nu mă poate exclude el de câte ori mă pot eu reînscrie", DECLARAȚII Politica,Fals,3,"From my point of view, Liviu Dragnea can never exclude me, because he cannot exclude me whenever I can re-register ",small,Politica,no
680, Sorin Grindeanu,"La nerealizări sunt incluse două măsuri la care președintele PSD, domnul Liviu Dragnea, a spus că se renunță: TVA zero la locuințe și TVA zero la publicitate.", DECLARAȚII Politica,Adevărat,0,"The non-achievements include two measures that the president of PSD, Mr. Liviu Dragnea, said he is giving up: zero VAT on housing and zero VAT on advertising. ",small,Politica,yes
681, Sorin Grindeanu,Toată echipa guvernamentală a fost nominalizată și făcută de domnul Liviu Dragnea. N-aș mai accepta așa ceva., DECLARAȚII Razgandiri,Fals,3,The entire government team was nominated and made by Mr. Liviu Dragnea. I would not accept such a thing. ,small,Politica,yes
683, Gabriela Firea,"Jurnalist: Dar aveau dreptul să participe la ședință? Erau înscrise pe listă persoanele respective?  Gabriela Firea: Sub nicio formă, pentru că dacă ar fi avut dreptul erau pe acea listă, așa cum au intrat practic cei 30 și ceva de cetățeni din București și au luat loc în sala de ședință. Ceilalți care nu s-au înscris au venit doar să facă scandal (...)", DECLARAȚII Politica,Fals,3,"Journalist: But did they have the right to attend the meeting? Were those people on the list? Gabriela Firea: By no means, because if they had the right they were on that list, as practically the 30 or so citizens of Bucharest entered and took their seats in the meeting room. The others who did not register came only to make a scandal (...) ",big,Politica,yes
689, Călin Popescu Tăriceanu,"Programul de guvernare în baza căruia am stabilit aceste măsuri se bazează pe o serie de calcule economice amănunţite, la virgulă. Sigur că au intervenit anumite lucruri care ne-au dat anumite, mici planuri peste cap: decizia guvernului Cioloș de a introduce de la 1 ianuarie 2017 TVA-ul redus, de a anula taxa pe stâlp, de a anula acciza, a însemnat (sic!) un anumit minus de venituri.", DECLARAȚII Politica,Fals,3,"The government program under which we established these measures is based on a series of detailed economic calculations, commas. Of course, certain things intervened that gave us certain, small plans: the decision of the Cioloș government to introduce from January 1, 2017 the reduced VAT, to cancel the tax on the pillar, to cancel the excise tax, meant (sic !) a certain minus of income. ",big,Politica,yes
690, Lia Olguța Vasilescu,"„În momentul în care am fost reținută 24 de ore am fost întrebată de personalul respectiv cu cine vreau să stau în cameră. Și-am spus «nu știu», adică nu pot să aleg pentru că nu știu cine este aici. Și mi-au spus «stați liniștită, doamnă, că toate sunt intelectuale». Închisorile sunt pline de intelectuali”", DECLARAȚII Politica,Fals,3,"""When I was detained for 24 hours, I was asked by the respective staff who I want to stay in the room with. I said to myself, ""I don't know,"" I mean, I can't choose because I don't know who's here. And they told me ""don't worry, ma'am, they're all intellectuals."" Prisons are full of intellectuals "" ",big,Politica,yes
700, Sorin Bota,"A început ședința târziu și s-a terminat târziu. Dacă eram vara, dacă eram după 1 mai, era ziua încă la ora respectivă, așa că nu e noaptea ca hoții. [...] Vă spun doar că a fost în cursul zilei, mai târziu, s-a întunecat..", DECLARAȚII Politica,Fals,3,"The meeting started late and ended late. If it was summer, if it was after May 1, it was still day at that time, so it's not night like thieves. [...] I only tell you that it was during the day, later, it got dark .. ",big,Politica,no
704, Sorin Grindeanu,Nu a fost niciodată vorba despre o ordonanţă pe graţiere (...)., DECLARAȚII Politica,Fals,3,It was never about a pardon order (...). ,small,Politica,yes
705, Călin Popescu Tăriceanu,[...] Când tu însuți ești condamnat pentru modul în care ai obținut niște case (nr. președintele României) [...], DECLARAȚII Politica,Fals,3,[...] When you yourself are condemned for the way you obtained some houses (no. The president of Romania) [...] ,small,Politica,yes
706, Florin Iordache,"Nu am cerut aviz, faceţi confuzie, aviz ar trebui luat doar privind legile care vizează justiţia, 304, 305, 317, ne trebuie doar un punct de vedere, îl avem de săptămâna trecută, în care ne spuneau că nu sunt de acord.", DECLARAȚII Politica,Fals,3,"We did not ask for an opinion, confuse, an opinion should be taken only on the laws concerning justice, 304, 305, 317, we only need a point of view, we have it from last week, in which they told us that they do not agree. ",big,Politica,no
707, Florin Iordache,"Cea de-a doua măsură, cea care vizează Legea 254 privind executarea pedepselor, este o inițiativă a vechiului Guvern pe care am aranjat-o și am pus-o în concordanță cu conducerea ANP, astfel încât să poată să fie ușor aplicată.", DECLARAȚII Politica,Adevărat,0,"The second measure, the one aimed at Law 254 on the execution of sentences, is an initiative of the old Government that we have arranged and put in line with the ANP leadership, so that it can be easily applied. ",big,Politica,yes
711, Raluca Turcan,"Ce vedem în momentul de față? (O preocupare pentru a scăpa hoții din pușcării, o încercare de a albi dosare), un buget mai mic pentru educație (...).", DECLARAȚII Politica,Fals,3,"What do we see at the moment? (A concern to get thieves out of prisons, an attempt to whitewash files), a smaller budget for education (...). ",small,Politica,no
714, Florin Iordache,"„În niciun caz! Dumnealui [Liviu Dragnea] este… ştiţi că este suspendată executarea, deci în niciun caz. Deci, auziţi, legile şi ordonanţele nu se fac pentru persoane, domnule, noi discutăm de fapte. Dacă vă uitaţi foarte clar [la] faptele care sunt trecute, nu beneficiază, repet [de OUG a grațierii]”.", DECLARAȚII Politica,Fals,3,"""No way! He [Liviu Dragnea] is… you know that the execution is suspended, so in no case. So, listen, laws and ordinances are not made for people, sir, we're talking about facts. If you look very clearly [at] the facts that are passed, they do not benefit, I repeat [the GEO of pardon] ”. ",big,Politica,yes
716, Sorin Grindeanu,"Deci, pe primul trimestru sunt aproximativ..., nu aproximativ, ci exact 43 de măsuri pe care le avem de luat, suntem la jumătate în două ședințe de guvern doar.", DECLARAȚII Politica,Adevărat,0,"So, in the first quarter, there are about ..., not about, but exactly 43 measures that we have to take, we are halfway in two government meetings only. ",small,Politica,no
717, Ministerul Energiei,"Hotărârea de astăzi poate fi tradusă într-un singur fel: nevoia de a avea cadru legal, la care să apelăm doar atunci când populația și integritatea sistemului ar putea fi în pericol.", DECLARAȚII Politica,Parțial Fals,2,"Today's decision can be translated in one way only: the need to have a legal framework, to which we can turn only when the population and the integrity of the system could be in danger. ",small,Politica,yes
718, Victor Ciorbea,"Sunt argumente beton(...) Veţi vedea câte texte din Constituţie, din diverse convenţii internaţionale sunt încălcate", DECLARAȚII Politica,Fals,3,"There are concrete arguments (...) You will see how many texts from the Constitution, from various international conventions are violated ",small,Politica,no
719, Liviu Dragnea,"„Ceea ce s-a întâmplat la Ministerul de Finanţe este ilegal. Ei au estimat pe hârtie [...] că veniturile în România la finalul anului 2016 vor creşte cu aproape trei miliarde. Drept pentru care au făcut o rectificare pozitivă. Asta era undeva în 23 noiembrie. 31 decembrie ne arată că veniturile sunt mai mici cu 10 miliarde sau cu 14, o să primesc toate datele mâine dimineaţă. Asta este total ilegal. [...] Suntem în situaţia în care bugetul României pe anul 2017 are o gaură de 10 miliarde de lei, pe care o vom acoperi, dar care puteau să se ducă în alte lucruri bune pe care puteam să le facem''.", DECLARAȚII Politica,Fals,3,"""What happened at the Ministry of Finance is illegal. They estimated on paper [...] that revenues in Romania at the end of 2016 will increase by almost three billion. As a result, they made a positive correction. That was somewhere on November 23rd. December 31 shows us that revenues are lower by 10 billion or 14, I will receive all the data tomorrow morning. This is totally illegal. [...] We are in the situation where Romania's budget for 2017 has a hole of 10 billion lei, which we will cover, but which could go to other good things we could do ''. ",big,Politica,yes
721, Călin Popescu Tăriceanu,"Constituția o obligă pe regină… Deci dacă constituția poate să o oblige pe regină în Anglia, nu știu de ce nu ar putea să-l oblige pe Președinte [să numească premierul propus]", DECLARAȚII Politica,Fals,3,"The Constitution Binds the Queen… So if the Constitution can bind the Queen in England, I don't know why it couldn't bind the President [to appoint the proposed prime minister] ",small,Politica,yes
723, Emil Radu Moldovan,Statutul PSD spune că preşedintele partidului îşi asumă candidatura de prim-ministru., DECLARAȚII Politica,Fals,3,The PSD statute says that the party president assumes the candidacy of prime minister. ,small,Politica,yes
724, Nicușor Dan,"(...) Cel puțin la Oana Bîzgan, la un consiliu de administrație (nr. numirea), ea a avut un loc în urma unui concurs, nu în urma unei numiri din partea guvernului (...) Selecția a făcut-o o companie internațională, n-a facut-o guvernul.", DECLARAȚII Politica,Parțial Fals,2,"(...) At least for Oana Bîzgan, at a board of directors (no. Appointment), she had a place after a competition, not after an appointment from the government (...) The selection was made an international company, the government did not. ",big,Politica,yes
728, Gabriela Firea,Am căutat cu mare atenție proiectele pe care le propun partidele politice pentru capitală - nicio referire (în afară de programul PSD), DECLARAȚII Politica,Fals,3,I looked very carefully at the projects proposed by the political parties for the capital - no reference (apart from the PSD program) ,small,Politica,yes
730, Mihai GÃ¢dea,"Campania electorală încetează la ora 24.00 în spațiul public, în mass-media.", DECLARAȚII Electoral,Fals,3,"The electoral campaign ends at 24.00 in the public space, in the media. ",small,Politica,no
