,source,text,type,category,label,English,text_size,subject,contains_name
395, Cristian Ghinea,"„Ne-a atras atenția și Comisia Europeană. 58% din școlile din România dispun de capacități excedentare în timp ce 10% funcționează suprapopulate. Și că investim prea puțin și fără rost în infrastructura educațională, acolo unde nu există nevoie reală.”", DECLARAȚII Social,Adevărat,0,"""The European Commission also drew our attention. 58% of schools in Romania have excess capacity while 10% operate overcrowded. And that we invest too little and in vain in the educational infrastructure, where there is no real need. ” ",big,Economie,yes
396, Ludovic Orban,"„(...) suntem, cred că cu 300 de milioane mai puțin pe investiţii, pe primele patru luni, decât anul trecut. Investiţiile s-au dus din ce în ce mai jos (...) şi în fiecare an a fost un minim alocat invesțiilor.""", DECLARAȚII Economie,Trunchiat,2,"""(...) we are, I think, 300 million less on investments, for the first four months, than last year. Investments have gone lower and lower (...) and every year there has been a minimum allocated to investments. "" ",big,Economie,no
397, Ovidiu Raețchi,„[...] fondurile alocate [Jandarmeriei] pentru muniţii şi armament de tip război au crescut cu peste 500%.”, DECLARAȚII Finante,Fals,3,"""[...] the funds allocated to [the Gendarmerie] for ammunition and war-type weapons increased by more than 500%."" ",small,Economie,no
398, Claudiu Nasui,„Știți unde dă statul cea mai mare subvenție agricolă? La tutun.”, DECLARAȚII Economie,Trunchiat,2,"""Do you know where the state gives the largest agricultural subsidy? The tobacco. ” ",small,Economie,no
399, Raluca Turcan,"„Situația este și mai proastă pentru investițiile publice, care sunt mai mici cu 100 de milioane de lei față de anul 2018, anul cu cele mai scăzute investiții din ultimii 15 ani.”", DECLARAȚII Economie,Fals,3,"""The situation is even worse for public investments, which are 100 million lei lower than in 2018, the year with the lowest investments in the last 15 years."" ",small,Economie,no
400, Victor Ponta,"„În anul ăsta ne-am împrumutat cel mai scump de după criza din 2010, deci dobânzile sunt mai mari, adăugați faptul că nu am luat mai mult de 21% din banii europeni.""", DECLARAȚII Finante,Fals,3,"""This year we have borrowed the most expensive since the 2010 crisis, so interest rates are higher, add that we have not taken more than 21% of European money."" ",small,Economie,no
402, Ovidiu Raețchi,"„În anul 2018 am înregistrat un minim istoric în privinţa copiilor născuţi în ţară în ultima jumătate de secol, fenomen care trebuie văzut cumulativ cu numărul mare de tineri care emigrează.”", DECLARAȚII Social,Fals,3,"""In 2018, we recorded a historical low in terms of children born in the country in the last half century, a phenomenon that must be seen cumulatively with the large number of young people who emigrate."" ",small,Economie,yes
403, Viorica Dăncilă,„Sunt mulţi români care au reuşit în aceşti doi ani şi jumătate să îşi cumpere o maşină. O dovedeşte creşterea explozivă a numărului de înmatriculări auto.”, DECLARAȚII Transport,Adevărat,0,"""There are many Romanians who have managed in these two and a half years to buy a car. This is evidenced by the explosive increase in the number of car registrations. "" ",small,Economie,no
404, Daniel Buda,"„[...] Potrivit raportului Comisiei Europene, România este țara în care mor cei mai mulți oameni în accidente rutiere: 96 de persoane raportat la un milion de locuitori. Față de țările dezvoltate ale Uniunii Europene, România înregistrează cifre îngrijorătoare, iar potrivit Comisiei, asta se datorează în principal lipsei autostrăzilor.”", DECLARAȚII Transport,Trunchiat,2,"""[...] According to the report of the European Commission, Romania is the country where most people die in road accidents: 96 people compared to one million inhabitants. Compared to the developed countries of the European Union, Romania registers worrying figures, and according to the Commission, this is mainly due to the lack of highways. "" ",big,Economie,yes
405, Ana Ciceală,"„Suntem în faliment nedeclarat” spunea primarul Capitalei acum câteva zile. Între timp, pe SICAP (platforma de achiziții publice), au apărut noi achiziții pentru organizarea Festivalului de Folclor. În total, costurile pentru acest eveniment se ridică la nu mai puțin de 1,4 milioane de lei.”", DECLARAȚII Finante,Adevărat,0,"""We are in undeclared bankruptcy,"" the mayor of the capital said a few days ago. Meanwhile, on SICAP (public procurement platform), new acquisitions have appeared for the organization of the Folklore Festival. In total, the costs for this event amount to no less than 1.4 million lei. "" ",big,Economie,yes
407, Nicușor Dan,"„Bugetul Primăriei București e dezechilibrat și veniturile sunt mult mai mici decât cheltuielile.""", DECLARAȚII Finante,Parțial Adevărat,1,"""The budget of Bucharest City Hall is unbalanced and the revenues are much lower than the expenses."" ",small,Economie,yes
408, Brigitte Clotilde Armand,"„Din cei 9 miniștri responsabili pentru digitalizarea și informatizarea ANAF, 8 au fost de la PSD și ALDE.”", DECLARAȚII Mediu de afaceri,Adevărat,0,"""Of the 9 ministers responsible for the digitization and computerization of ANAF, 8 were from PSD and ALDE."" ",small,Economie,yes
409, Cristian Terheș,"„Tronsoanele Autostrăzii Transilvania, care traversează județul Sălaj, sunt în procedura de licitație. Trei porțiuni din autostradă au ca termen de depunere a ofertelor a doua jumătate a lunii mai”", DECLARAȚII Transport,Parțial Adevărat,1,"""The sections of the Transylvania Highway, which crosses Sălaj County, are in the tender procedure. Three sections of the highway have a deadline for submitting bids in the second half of May "" ",small,Economie,yes
411, Viorica Dăncilă,„România are una dintre cele mai mici datorii publice guvernamentale din Uniunea Europeană.”, DECLARAȚII Economie,Parțial Adevărat,1,"""Romania has one of the lowest public government debts in the European Union."" ",small,Economie,no
413, Florin Câțu,"„Astăzi socialiștii din PSD și ALDE cheltuie pe salarii, dobânzi, asistență socială și subvenții aproape... ATENȚIE.. 90% din ce încasează din venituri fiscale și contribuții.”", DECLARAȚII Economie,Adevărat,0,"""Today the socialists from PSD and ALDE spend on salaries, interest, social assistance and subsidies almost ... ATTENTION .. 90% of what they receive from tax revenues and contributions."" ",small,Economie,yes
414, Siegfried Mureșan,"""Este pentru prima dată în ultimii 9 ani când asistăm la o scădere a numărului turiștilor străini care se cazează în România în primele 4 luni ale anului față de perioada similară a anului trecut.""", DECLARAȚII Economie,Adevărat,0,"""It is for the first time in the last 9 years when we are witnessing a decrease in the number of foreign tourists staying in Romania in the first 4 months of the year compared to the same period last year."" ",big,Economie,yes
428, Brigitte Clotilde Armand,"„În țară a înființat prin OUG împreună cu Tudorel Toader secția de investigare a magistraților pentru a obține dosarul Tel Drum SA de la DNA. Și ce să vezi? În plină campanie electorală, Tel Drum SA mai primește un contract de 13 milioane de lei de la CJ Teleorman.”", DECLARAȚII Transport,Adevărat,0,"""In the country, through the GEO, together with Tudorel Toader, he set up the magistrates' investigation department in order to obtain the Tel Drum SA file from DNA. And what to see? In the middle of the election campaign, Tel Drum SA also receives a contract of 13 million lei from the Teleorman County Council. ” ",big,Economie,yes
429, Klaus Iohannis,„România este singura țară din Uniunea Europeană al cărei deficit bugetar începe cu cifra 3.”, DECLARAȚII Economie,Trunchiat,2,"""Romania is the only country in the European Union whose budget deficit starts with the figure 3."" ",small,Economie,no
431, Petre Florin Manole,"„Bucureștenii au mai multe locuri de muncă decât în oricare dintre județele țării. Numărul salariaților a crescut de la 940.240 în 2016 la 1.022.582 în 2019. Este un indicator pozitiv, care nu descrie în niciun caz un dezastru economic, așa cum transmite de fiecare dată opoziția.”", DECLARAȚII Economie,Adevărat,0,"""Bucharest residents have more jobs than in any of the country's counties. The number of employees increased from 940,240 in 2016 to 1,022,582 in 2019. It is a positive indicator, which in no way describes an economic disaster, as the opposition always transmits. "" ",big,Economie,yes
435, Liviu Dragnea,„a fost doi ani la rând România pe primul loc la porumb și floarea soarelui în Europa.”, DECLARAȚII Agricultura,Trunchiat,2,"""Romania was the number one corn and sunflower in Europe for two years in a row."" ",small,Economie,no
448, Florin Câțu,"„În doi ani de zile, PSD a dus România de la cea mai mică rată a inflației la cea mai mare rată a inflației din UE.”", DECLARAȚII Economie,Parțial Adevărat,1,"""In two years, PSD has led Romania from the lowest inflation rate to the highest inflation rate in the EU."" ",small,Economie,yes
451, Roxana Wring,"„Ca de obicei, la nivelul Primăriei cheltuielile de funcționare vor fi mai mari decât cele pentru dezvoltare: 4,25 miliarde lei (63%) pentru funcționare și 2,56 miliarde lei (37%) pentru dezvoltare.”", DECLARAȚII Finante,Adevărat,0,"""As usual, at the level of the City Hall, the operating expenses will be higher than those for development: 4.25 billion lei (63%) for operation and 2.56 billion lei (37%) for development."" ",small,Economie,no
454, Dan Barna,"„Dacă ne uităm la bugetul Capitalei, vedem cel mai mare buget pe care l-a avut Bucureştiul vreodată, 1,7 miliarde (euro - n.r.), aproape cu un miliard mai mult decât bugetul anterior.""", DECLARAȚII Finante,Trunchiat,2,"""If we look at the capital's budget, we see the largest budget that Bucharest has ever had, 1.7 billion (euro - n.r.), almost a billion more than the previous budget."" ",small,Economie,yes
455, Andrei Caramitru,„Județul Teleorman a primit disproporționat de mult în ultimii..mulți ani.”, DECLARAȚII Finante,Fals,3,"""Teleorman County has received disproportionately in recent years..many years."" ",small,Economie,yes
459, Liviu Dragnea,"„Am adus deja de patru ori mai multe fonduri europene față de guvernul precedent, dar vrem să aducem mai mult decât atât, pentru că românii și România merită mai mult!”", DECLARAȚII Finante,Fals,3,"""We have already brought four times more European funds than the previous government, but we want to bring more than that, because Romanians and Romania deserve more!"" ",small,Economie,yes
463, Andrei Caramitru,"„Noi în ultimii 5-6-7 ani am trecut de la o țară rurală si feudală la o țară mult mai urbană, majoritar urbană. E prima oară în istoria noastră în care suntem majoritar urbani.""", DECLARAȚII Social,Parțial Adevărat,1,"""In the last 5-6-7 years we have moved from a rural and feudal country to a much more urban country, mostly urban. It's the first time in our history that we're mostly urban. "" ",big,Economie,no
472, Liviu Dragnea,„Am depășit Portugalia la PIB. Urmează Cehia.” , DECLARAȚII Economie,Parțial Fals,2,"""We have surpassed Portugal in GDP. The Czech Republic is coming. ” ",small,Economie,no
473, Dacian Cioloș,"„[...]Când am fost comisar european, am crescut subvențiile pentru agricultorii români. Ceea ce primesc acum agricultorii români sunt subvențiile care au fost decise atunci când eram eu comisar și lucram pentru România [...].”", DECLARAȚII Agricultura,Adevărat,0,"""[...] When I was European Commissioner, I increased subsidies for Romanian farmers. What Romanian farmers are now receiving are the subsidies that were decided when I was a commissioner and working for Romania [...]. ” ",small,Economie,yes
474, Siegfried Mureșan,"„PSD se laudă că România a depășit PIB-ul Portugaliei, deși Portugalia are jumătate din populația României.”", DECLARAȚII Economie,Adevărat,0,"""PSD boasts that Romania has exceeded Portugal's GDP, although Portugal has half of Romania's population."" ",small,Economie,yes
477, Claudiu Nasui,"„România a înregistrat în 2018 cel mai mare deficit de cont curent din ultimii 10 ani.""", DECLARAȚII Economie,Adevărat,0,"""Romania registered in 2018 the largest current account deficit in the last 10 years."" ",small,Economie,no
479, Eugen Tomac,"„Anual, pe drumurile din România au loc peste 7.500 de accidente rutiere. Au existat şi ani în care am avut peste 3.000 de morţi din accidente rutiere. Anul trecut au fost peste 1.300 de români care şi-au pierdut viaţa în accidente rutiere. Infrastructura României nu mai poate fi tratată cu indiferenţă.”", DECLARAȚII Transport,Adevărat,0,"""Every year, over 7,500 road accidents occur on roads in Romania. There were also years when we had over 3,000 deaths in road accidents. Last year, more than 1,300 Romanians lost their lives in road accidents. Romania's infrastructure can no longer be treated with indifference. "" ",big,Economie,no
486, Gabriela Firea,"""În ceea ce privește solicitarea Anais de a continua proiectul pe care l-a avut până acum cu DGASMB, eu nu am nimic împotrivă, doar că așa cum am comunicat, noi nu avem buget în acest moment. Suntem la un buget de subzistență, pur și simplu.""", DECLARAȚII Finante,Fals,3,"""As for Anais' request to continue the project he has had so far with DGASMB, I have nothing against it, only that as we have communicated, we have no budget at the moment. We are on a subsistence budget, simply simple."" ",big,Economie,yes
488, Klaus Iohannis,"„(...) bugetul pesedist prevede o reducere semnificativă a cheltuielilor pentru investiţii din bugetele locale. Se prevede o sumă de 1,2%. Este cea mai scăzută valoare a ponderii în PIB din ultimii zece ani.”  „(...) investiţiile anunţate pentru 2019 sunt cu un miliard mai mici faţă de cele din 2018.”", DECLARAȚII Finante,Parțial Adevărat,1,"""(...) the PSD budget provides for a significant reduction in investment spending from local budgets. An amount of 1.2% is foreseen. It is the lowest value of the share in GDP in the last ten years. "" ""(...) the investments announced for 2019 are one billion lower than in 2018."" ",big,Economie,no
490, Călin Popescu Tăriceanu,"„Creșterea veniturilor a fost cu mult mai mare decât creșterea inflației. În termeni neți, oamenii au mai mulți bani în buzunar.”", DECLARAȚII Economie,Parțial Adevărat,1,"""The increase in revenues was much higher than the increase in inflation. In clear terms, people have more money in their pockets. ” ",small,Economie,yes
491, Darius VÃ¢lcov,"„Au administrat anul trecut zece miliarde de euro, banii aceştia din contribuţii ai românilor în ultimii doi ani, conform datelor lor, au avut un randament al acestor bani de 2,14%, putem să spunem 2,2 în condiţiile în care anul trecut inflaţia a fost de 3,2.”", DECLARAȚII Economie,Parțial Fals,2,"""Last year they managed ten billion euros, this money from the contributions of Romanians in the last two years, according to their data, had a return of this money of 2.14%, we can say 2.2 given that last year inflation was 3.2. ” ",big,Economie,no
493, Dan Barna,"„România este ţara care se împrumută la cea mai mare dobândă din Europa, suntem mai rău decât Grecia în perioada ei de criză.”", DECLARAȚII Finante,Parțial Fals,2,"""Romania is the country that borrows at the highest interest rate in Europe, we are worse than Greece in its time of crisis."" ",small,Economie,no
494, PSD,"„Campania electorală a lui Iohannis Bețe-n-Roate va costa România câte 6,9 de milioane euro/zi reprezentând fonduri europene neabsorbite la Ministerul Transporturilor și la Ministerul Dezvoltării.”", DECLARAȚII Finante,Fals,3,"""Iohannis Bețe-n-Roate's election campaign will cost Romania 6.9 million euros / day representing unabsorbed European funds at the Ministry of Transport and the Ministry of Development."" ",small,Economie,yes
496, Claudiu Nasui,"„Noi nu avem atât de mult o problemă de taxe mici, cum ni se mai spune mai ales din zona social-democrată, avem o problemă cu colectarea. Noi avem taxe chiar mai mari decât în alte locuri. Impozitul pe profit în România e 16%, în Bulgaria e 10%, în Irlanda e 12,5%. Noi avem o impozitare mare. Problema e că avem o administraţie fiscală care acţionează fie foarte selectiv, fie total ineficient.”", DECLARAȚII Finante,Adevărat,0,"""We do not have as much of a problem of low taxes, as we are told especially in the social-democratic area, we have a problem with collection. We have even higher taxes than elsewhere. The profit tax in Romania is 16%, in Bulgaria it is 10%, in Ireland it is 12.5%. We have a high tax. The problem is that we have a tax administration that acts either very selectively or totally inefficiently. "" ",big,Economie,no
498, Viorica Dăncilă,"„Astăzi avem PNDL, programul de care depind şansele de dezvoltare a multor comunităţi. Cu ajutorul acestor programe am scos ţara din noroaie, ca să mă exprim mai plastic [...] Aşa cum ştiţi, peste 70% din finanţarea atât din PNDL 1, cât şi din PNDL 2 a fost direcţionată către comune, demonstrând astfel că modernizarea satului românesc nu mai e doar la nivel declarativ, ci avem proiecte concrete puse în practică. Astfel din 12.681 obiective de investiţii, în mediul rural sunt finanţate 10.387 în valoare de 34,25 miliarde lei.”", DECLARAȚII Economie,Parțial Fals,2,"""Today we have PNDL, the program on which the development chances of many communities depend. With the help of these programs I took the country out of the mud, to express myself more plastically [...] As you know, over 70% of the funding from both PNDL 1 and PNDL 2 was directed to the communes, thus proving that modernization The Romanian village is no longer only at the declarative level, but we have concrete projects put into practice. Thus, out of 12,681 investment objectives, 10,387 in the rural area are financed in the amount of 34.25 billion lei. ” ",big,Economie,no
500, Costel Alexe,"„Din punct de vedere al infrastructurii rutiere, Moldova este cea mai periculoasă zonă din Uniunea Europeană. (...) Statisticile rutiere vorbesc de la sine - sunt peste 2.000 de morţi şi 9.000 de răniţi grav în 9.200 de accidente rutiere, iar principala cauză o reprezintă lipsa unei infrastructuri rutiere moderne, capabile să preia volumul traficului auto.”", DECLARAȚII Transport,Parțial Adevărat,1,"""From the point of view of road infrastructure, Moldova is the most dangerous area in the European Union. (...) Road statistics speak for themselves - there are over 2,000 dead and 9,000 seriously injured in 9,200 road accidents, and the main cause is the lack of a modern road infrastructure, able to take over the volume of car traffic. "" ",big,Economie,no
506, Daniel Constantin,"""Guvernul Cioloș a rămas cu eticheta de ""guvern zero"" pentru ca a ""reușit"" performanța de a avea cel mai scăzut nivel al investițiilor publice din ultimii 10 ani - atât ca fonduri naționale cât și ca nivel al fondurilor europene atrase. [...] Dar execuția bugetului pe cei doi ani de guvernare Dragnea-Tariceanu ne arată investiții mai mici chiar și decât ""guvernul zero"":  2017 - 3.2% PIB - 26.7 mld  2018 - 3.6% PIB - 34.2 mld""", DECLARAȚII Finante,Adevărat,0,"""The Cioloș government was left with the label of"" zero government ""because it"" managed ""the performance of having the lowest level of public investment in the last 10 years - both as national funds and as a level of attracted European funds. [.. .] But the execution of the budget for the two years of Dragnea-Tariceanu government shows us smaller investments even than the ""zero government"": 2017 - 3.2% of GDP - 26.7 billion 2018 - 3.6% of GDP - 34.2 billion "" ",big,Economie,yes
508, Viorica Dăncilă,"„Doar într-un singur an am reuşit ceea ce alte guverne nu au atins într-un mandat întreg. Veniturile bugetului de stat au ajuns în 2018 la peste 295 mld. lei, ceea ce reprezintă o creştere cu 32% faţă de 2016, iar ponderea veniturilor în PIB a ajuns la 31,1% faţă de 29,5% în 2016. PIB a crescut în 2018 cu peste 25% faţă de anul 2016 şi a ajuns la 949,6 miliarde lei”.", DECLARAȚII Economie,Parțial Adevărat,1,"""In just one year, we have achieved what other governments have not achieved in a full term. State budget revenues reached over 295 billion lei in 2018, which represents an increase of 32% compared to 2016, and the share of revenues in GDP reached 31.1% compared to 29.5% in 2016. increased in 2018 by over 25% compared to 2016 and reached 949.6 billion lei ”. ",big,Economie,no
512, Ilan Laufer,"Dacă ne uităm cu atenție, înțelegem că cele doua ministere blocate de către Președintele Iohannis, cel al dezvoltării și cel al transporturilor, sunt ministerele cu cele mai mari bugete pentru investiții și infrastructura, adică peste 80% din investițiile care se realizează în România în aceste domenii sunt în directa responsabilitate și coordonare a acestor două ministere cheie din cadrul guvernului.", DECLARAȚII Transport,Fals,3,"If we look closely, we understand that the two ministries blocked by President Iohannis, that of development and that of transport, are the ministries with the largest budgets for investment and infrastructure, ie over 80% of investments made in Romania in these areas are the direct responsibility and coordination of these two key government ministries. ",big,Economie,yes
525, Florin Roman,"„În ultimii doi ani, guvernul de stânga PSD-ALDE a împrumutat România cu 20 de miliarde de euro şi pe fiecare român cu 1006 euro. Numai în primele 9 luni ale acestui an, Dragnea a îndatorat România cu 9,8 miliarde de euro. Este răspunsul oficial al guvernului Dancilă la o interpelare pe care am adresat-o Ministerului de Finanţe”", DECLARAȚII Finante,Parțial Fals,2,"""In the last two years, the left-wing PSD-ALDE government has lent Romania 20 billion euros and each Romanian 1006 euros. In the first 9 months of this year alone, Dragnea owed Romania 9.8 billion euros. This is the official response of the Dancilă government to an interpellation I addressed to the Ministry of Finance "" ",big,Economie,yes
526, Cristina Prună,"„Prețul pentru această materie primă urma să fie reglementat de stat în termen de 60 de zile de la intrarea în vigoare a acestei legi printr-o hotărâre de guvern""  ""Ei bine, termenul a fost depășit cu o lună și, cu toate că Nuclearelectrica a încheiat un contract cadru cu CNU pentru livrarea pulberii de dioxid de uraniu, încă nu știe care este noul tarif. În lege, s-a strecurat și o greșeală, întrucât se consființește atât Consiliului Concurenței cât și Ministerului Finanțelor Publice dreptul de a stabili prețul pentru pulberea dioxidului de uraniu. În mod normal, doar Finanțele trebuiau să aibă acest drept, întrucât Consiliul Concurenței nu emite HG-uri""", DECLARAȚII Energie,Parțial Adevărat,1,"""The price for this raw material was to be regulated by the state within 60 days of the entry into force of this law by a government decision"" ""Well, the deadline was exceeded by one month and, although Nuclearelectrica has concluded a framework contract with CNU for the delivery of uranium dioxide powder, still does not know what the new tariff is. A mistake has also been made in the law, as both the Competition Council and the Ministry of Public Finance have the right to set the price for uranium dioxide powder. Normally, only Finance should have this right, as the Competition Council does not issue GDs. "" ",big,Economie,yes
534, Ioana Bran,"Numărul tinerilor care își întemeiază o familie crește de la an la an. În 2014, au fost oficiate 118.075 căsătorii. Cifra a crescut în fiecare an. Ultimele date ale Institutului Național de Statistică arată că în 2017 s-au înregistrat 142.613 căsătorii, cu 9.430 mai multe decât în 2016. Procentul celor care au spus „DA” a fost mai mare în mediul urban, conform aceluiași institut. Cele mai multe căsătorii (15,8%) s-au încheiat între bărbaţii şi femeile din grupa de vârstă 25-29 ani.", DECLARAȚII Social,Parțial Adevărat,1,"The number of young people starting a family is growing every year. In 2014, 118,075 marriages were celebrated. The figure has increased every year. The latest data from the National Institute of Statistics show that in 2017 there were 142,613 marriages, 9,430 more than in 2016. The percentage of those who said ""YES"" was higher in urban areas, according to the same institute. Most marriages (15.8%) ended between men and women in the 25-29 age group. ",big,Economie,yes
548, Ionel Dancă,Tripleta Vâlcov – Teodorovici – Mişa pune în pericol plata salariilor şi pensiilor […] Datele oficiale la 7 luni confirmă că Guvernul a făcut un buget prost încă de la început şi de aceea are nevoie de o rectificare bugetară., DECLARAȚII Finante,Parțial Adevărat,1,Triplet Valcov - Teodorovici - Misha endangers the payment of salaries and pensions […] Official data at 7 months confirm that the Government has made a bad budget from the beginning and therefore needs a budget rectification. ,big,Economie,yes
549, Eugen Teodorovici,"Fondul de rezervă a primului-ministru este astăzi pe zero, pentru că am alimentat tot timpul situaţiile care au apărut: inundaţii, calamităţi naturale, pesta porcină", DECLARAȚII Finante,Parțial Adevărat,1,"The reserve fund of the prime minister is today at zero, because we have always fed the situations that have occurred: floods, natural disasters, swine fever ",small,Economie,yes
551, Victor Ponta,"România este ţara din UE care se împrumută cel mai scump. Mai scump şi decât Grecia. Am văzut acum datele de la începutul lunii august, este prima dată când Grecia nu mai este ţara care se împrumută cel mai scump, ci România este. ", DECLARAȚII Finante,Adevărat,0,"Romania is the EU country that borrows the most. More expensive than Greece. We have now seen the data from the beginning of August, it is the first time that Greece is no longer the country that borrows the most, but Romania is. ",big,Economie,no
558, Klaus Iohannis,"„Ordonanța menține doar programul de finanțare NUCLEU și anulează finanțările instituționale de performanță, renunțându-se la evaluarea internațională.”", DECLARAȚII Finante,Adevărat,0,"""The ordinance maintains only the NUCLEUS funding program and cancels institutional performance funding, waiving international evaluation."" ",small,Economie,no
563, Dan Barna,"„Doamna Dăncilă i-a minţit pe români cu bilanţul prezentat în 30 de minute. Realitatea dură este că, în timp ce doamna Dăncilă a ţinut să ne spună ce bine îi merge României, noi ne împrumutăm cu alţi 354.000 de euro, din 30 în 30 de minute. Economia nu minte. Datoria externă totală a României a crescut cu 2,56 miliarde de euro în primele 5 luni - 17 milioane pe zi.", DECLARAȚII Economie,Parțial Fals,2,"""Mrs. Dăncilă lied to the Romanians with the balance presented in 30 minutes. The harsh reality is that, while Mrs. Dăncilă wanted to tell us how well Romania is doing, we are borrowing another 354,000 euros, every 30 minutes. The economy does not lie. Romania's total external debt increased by 2.56 billion euros in the first 5 months - 17 million per day. ",big,Economie,yes
565, Viorica Dăncilă,"Dacă vă amintiți, ținta noastră este ca până în anul 2020 să reducem șomajul la 3%. Dacă ne uităm la grafice, în decembrie 2016 șomajul era de 4,8%. În decembrie 2017 șomajul era de 4,02%, iar în iulie 2018 șomajul este de 3,48 %, sub pragul de 3,5 %.", DECLARAȚII Mediu de afaceri,Parțial Adevărat,1,"If you remember, our goal is to reduce unemployment to 3% by 2020. If we look at the graphs, in December 2016 unemployment was 4.8%. In December 2017 unemployment was 4.02%, and in July 2018 unemployment is 3.48%, below the threshold of 3.5%. ",big,Economie,no
590, Klaus Iohannis,"Dacă am aduna promisiunile de kilometri de autostradă făcute de toţi guvernanţii în ultimii, hai să zicem, 20 de ani, am avea autostrăzi cât China. Evident că nu avem. Nici măcar 800 de km de autostrăzi nu avem. Noroc că până aici vine una (autostrada Bucureşti-Piteşti - n.r.)", DECLARAȚII Transport,Adevărat,0,"If we were to keep the promises of miles of highway made by all the rulers in the last, let's say, 20 years, we would have highways as big as China. Obviously we don't. We don't even have 800 km of highways. Luckily one comes here (Bucharest-Pitesti highway - n.r.) ",big,Economie,no
591, Florin Câțu,Nu sunt bani pentru pensii și salarii., DECLARAȚII Finante,Parțial Fals,2,There is no money for pensions and salaries. ,small,Economie,no
592, Corina Crețu,"Din păcate nu au fost transmise la Comisia Europeană proiecte majore de transport pe această regiune.  De când sunt eu comisar, am primit doar 4 proiecte majore pe infrastructură”, din care niciunul pentru Moldova:  - calea ferată Simeria-Timișoara, în valoare de 1 miliard de euro - aprobat de Comisia Europeană - autostrada Sebeș-Turda, aprobat de CE - autostrada Câmpia Turzii-Turda - aflat în analiza CE - linia de metrou de la Aeroportul Otopeni la Gara de Nord din București - aflat în analiza CE.", DECLARAȚII Transport,Adevărat,0,"Unfortunately, no major transport projects have been submitted to the European Commission in this region. Since I am Commissioner, I have received only 4 major infrastructure projects "", none of which for Moldova: - Simeria-Timisoara railway, worth 1 billion euros - approved by the European Commission - Sebeș-Turda highway, approved by the EC - Câmpia Turzii-Turda highway - under EC analysis - metro line from Otopeni Airport to Bucharest North Railway Station - under EC analysis. ",big,Economie,yes
600, Liviu Dragnea,"În UE media inflației este de 1,7%, deci noi suntem sub medie ca inflație.", DECLARAȚII Economie,Fals,3,"In the EU, the average inflation rate is 1.7%, so we are below average in terms of inflation. ",small,Economie,yes
603, Eugen Teodorovici,"Aş vrea să văd ce înseamnă risc de ţară. Vreau să fie definit aşa cum trebuie. Dacă vorbim de datorie publică, România este a cincea poziţie ca fiind cea mai scăzută datorie publică. Sunt ţări peste limita impusă de la Maastricht.", DECLARAȚII Finante,Adevărat,0,"I would like to see what country risk means. I want it defined as it should be. If we talk about public debt, Romania is the fifth position as the lowest public debt. There are countries beyond the Maastricht limit. ",big,Economie,no
608, Liviu Dragnea,"Programul nostru de guvernare [...] a produs şi 7% creştere economică, cea mai mare din lume în 2017.", DECLARAȚII Economie,Parțial Fals,2,"Our government program [...] also produced 7% economic growth, the highest in the world in 2017. ",small,Economie,no
610, Eugen Teodorovici,"Formularul înseamnă o reducere de costuri sau timp pentru contribuabili. Şi de partea statului înseamnă o reducere. Dacă pe an dăm 10 milioane de Euro ca să trimitem plicurile astea acasă, e o sumă care dispare, plus mentenanţă, tonnere şi multe altele.", DECLARAȚII Finante,Parțial Adevărat,1,"The form means a reduction in costs or time for taxpayers. And on the part of the state it means a reduction. If we give 10 million Euros a year to send these envelopes home, it's a disappearing amount, plus maintenance, toners and much more. ",big,Economie,no
612, Anton Anton,"[Cum se pare raportarea la Bursa Baumgarten a preţurilor de referinţă pentru redevenţe?]  „La partea cu preţul de referinţă, vă rog să-l întrebaţi pe preşedintele Autorităţii care se ocupă de chestia asta, nu ministerul se ocupă de preţul de referinţă şi de redevenţe!”  [Aţi zis că Tarniţa trebuie să se facă; aţi vorbit cumva cu cei de la Hidroelectrica despre situaţia celor cinci hidrocentrale de la Izbiceni? Au mers, n-au mers, de ce n-au mers?]  „Da, am vorbit; deci cele cinci hidrocentrale mai aveau nevoie de încă una de făcut care să adupă apa şi cu ajutorul căreia să se poată realiza transferul ăsta. Aia, ultima, nu s-a făcut [...] Sunt acţionar majoritar, da.  Nu eu stabilesc care sunt hidrocentralele care sunt în funcţiune şi nu sunt în funcţiune! În niciun caz!”", DECLARAȚII Energie,Parțial Adevărat,1,"[How does the reference price for royalties look like on the Baumgarten Stock Exchange?] royalties! ” [You said that Tarniţa must be done; Did you talk to Hidroelectrica about the situation of the five Izbiceni hydropower plants? They went, they didn't go, why didn't they go?] “Yes, I spoke; so the five hydropower plants needed another one to do that would supply the water and make this transfer possible. That, the last one, was not done [...] I am the majority shareholder, yes. I do not determine which hydropower plants are in operation and are not in operation! No way!"" ",big,Economie,yes
614, Luminița Jivan,România a ajuns la performanța de a se încadra în criteriile de convergență pentru aderarea la zona euro., DECLARAȚII Finante,Fals,3,Romania has reached the performance of meeting the convergence criteria for joining the euro area. ,small,Economie,no
617, Siegfried Mureșan,România a înregistrat cele mai mari scumpiri ale carburanților din Uniunea Europeană din cauza supraaccizei introduse de PSD - ALDE., DECLARAȚII Energie,Adevărat,0,Romania registered the highest fuel prices in the European Union due to the excise tax introduced by PSD - ALDE. ,small,Economie,yes
