,Unnamed: 0,source,location,text,detective,category,label
8039,9201,Gil Cisneros,"stated on September 17, 2018 in a spoof website:","Says California Republican Young Kim is ""a tax cheat"" who ""illegally claimed a $7,000 annual homestead exemption on a house she wasn’t living in,"" had ""multiple tax liens placed on her"" as a result and ""owes over $10,000 in unpaid federal income taxes.""","By Stephen Koff • November 2, 2018",barely-true,2
8040,11554,Health Care for America Now,"stated on October 15, 2009 in a television ad:","Health proposal would create a ""40% tax on health care benefits of middle-class workers.""","By Angie Drobnic Holan • October 21, 2009",barely-true,2
8041,11208,Barack Obama,"stated on May 10, 2011 in a speech in El Paso:","""The (border) fence is now basically complete.""","By Robert Farley • May 16, 2011",barely-true,2
8042,8702,Donald Trump,"stated on October 24, 2020 in a campaign rally:","""We have a mayor in D.C. who formed a commission with recommendations. Her recommendation is: Take down the Washington Monument, close up the Lincoln Monument.""","By Bill McCarthy • October 26, 2020",barely-true,2
8043,10434,We Are Wisconsin,"stated on February 17, 2014 in an email:","With his proposal to cut income and property taxes, Scott Walker is ""increasing the state deficit at a time when borrowing is already at record levels.""","By Tom Kertscher • March 10, 2014",barely-true,2
8044,9877,Viral media reports,"stated on March 22, 2016 in Newspaper, television and social media:","Emory University students were provided counseling after someone wrote ""Trump 2016"" in chalk on campus.","By Jim Tharpe • March 31, 2016",barely-true,2
8045,11525,Ron Paul,"stated on January 27, 2010 in an article on his Web site RonPaul.com:","""The money supply has doubled in the last year.""","By Lukas Pleva • February 5, 2010",barely-true,2
8046,8847,Facebook posts,"stated on May 14, 2020 in a Facebook post:",Says Ron Johnson and 36 other senators “voted for federal agencies to have access to your internet history without obtaining a warrant.”,"By Eric Litke • May 21, 2020",barely-true,2
8047,10830,Barack Obama,"stated on June 26, 2012 in a fundraising email:","Says he could be ""the first president in modern history to be outspent.""","By Amy Sherman • July 20, 2012",barely-true,2
8048,9721,Colin Van Ostern,"stated on September 6, 2016 in a debate:","""I cast the deciding vote extending Medicaid health care coverage to 50,000 of our fellow citizens,""","By Allie Morris • September 8, 2016",barely-true,2
8049,11265,Eric Bolling,"stated on February 21, 2011 in his Fox Business Network program:","In Wisconsin, teachers make $89,000 in salary and benefits, compared to $48,000 for all other workers in the United States.","By Robert Farley • February 23, 2011",barely-true,2
8050,10485,Jorge Ramos,"stated on December 5, 2013 in a broadcast of the ""Daily Show"":","""The most popular name is no longer John or Steven. It's Jose, Camilo and Maria.""","By Jon Greenberg • December 9, 2013",barely-true,2
8051,9375,Evan Jenkins,"stated on April 9, 2018 in a campaign ad:","""In Congress, (Patrick) Morrisey wrote the health care law giving free health care to illegals.""","By Louis Jacobson • April 18, 2018",barely-true,2
8052,10582,Tom Pauken,"stated on July 25, 2013 in an oped column.:","""Our recent state budgets have far exceeded population and inflation growth.""","By W. Gardner Selby • August 1, 2013",barely-true,2
8053,9220,Maine Democratic Party,"stated on October 5, 2018 in a campaign mailer:","Say Maine U.S. Rep. Bruce Poliquin ""voted to gut your retirement benefits.""","By Stephen Koff • October 24, 2018",barely-true,2
8054,10695,Rush Limbaugh,"stated on January 29, 2013 in a radio interview:","Research shows that ""a vast majority of arriving immigrants today come here because they believe that government is the source of prosperity, and that's what they support.""","By Molly Moorhead • January 31, 2013",barely-true,2
8055,10959,Barack Obama,"stated on March 16, 2012 in the campaign film ""The Road We've Traveled"":","Because of the new health care law, ""17 million kids can no longer be denied for a pre-existing condition.""","By Louis Jacobson • March 16, 2012",barely-true,2
8056,10305,Tom Cotton,"stated on July 25, 2014 in campaign email:","Says Mark Pryor ""continues to insist"" that Obamacare is ""an amazing success.""","By Lauren Carroll • July 29, 2014",barely-true,2
8057,9544,Robert Pittenger,"stated on May 2, 2017 in a written statement:","Says the Republican plan to replace Obamacare, ""absolutely does not eliminate protections for pre-existing conditions.""","By Will Doran • May 4, 2017",barely-true,2
8058,9083,Charles Payne,"stated on June 17, 2019 in a TV appearance:","""When President Obama was elected, the market crashed … Trump was up 9%, President Obama was down 14.8% and President Bush was down almost 4%. There is an instant reaction on Wall Street.""","By Bill McCarthy • June 25, 2019",barely-true,2
8059,10753,Lois Frankel,"stated on September 21, 2012 in a television ad:","Says Adam Hasner ""gives the wealthy tax breaks worth $250,000 a year but hikes middle class taxes $2,000.""","By Amy Sherman • October 15, 2012",barely-true,2
8060,11203,Kurt Browning,"stated on May 23, 2011 in a guest column published in the 'St. Petersburg Times':","""Early voting remains at 96 hours.""","By Aaron Sharockman • May 23, 2011",barely-true,2
8061,10451,George Will,"stated on February 9, 2014 in a roundtable discussion on ""Fox News Sunday"":","""Social Security was advocated … in the 1930s as a way of getting people to quit working, because they thought we were confined to a permanent scarcity of jobs in this country.""","By Louis Jacobson • February 11, 2014",barely-true,2
8062,10421,Kathleen Sebelius,"stated on March 18, 2014 in an oped column in the Austin American-Statesman:","On HealthCare.Gov, Texan Mark Sullivan ""found a good"" health insurance ""plan that includes dental, for less than $80 a month.""","By W. Gardner Selby • March 24, 2014",barely-true,2
8063,8903,Sean Hannity,"stated on March 16, 2020 in a TV segment:","“Now, as it stands, our health care system has adequate ventilators, ICU beds, medical professionals.”","By Bill McCarthy • March 18, 2020",barely-true,2
8064,9212,Missouri GOP,"stated on September 10, 2018 in a tweet:","Says Sen. Claire McCaskill was named ""most likely to be the most unpopular senator in the United States for four months in a row!""","By Dylan Sherman • October 28, 2018",barely-true,2
8065,11217,Kathie Tovo,"stated on May 2, 2011 in campaign mailers.:",Says one of Austin City Council Member Randi Shade’s biggest contributors is the lobbyist for the Formula 1 racetrack planned outside Austin.,"By W. Gardner Selby • May 6, 2011",barely-true,2
8066,9022,Charlie Kirk,"stated on September 29, 2019 in a tweet:","""Barack Obama asked Ukraine to investigate his political rival's campaign manager, 3 Democrat senators asked Ukraine to investigate Trump, and the DNC solicited Ukraine's help to dig up dirt on Trump.""","By Bill McCarthy • October 3, 2019",barely-true,2
8067,11441,Lee Fisher,"stated on July 12, 2010 in a campaign statement:","Rob Portman’s ""plan to tax, slash and privatize"" Social Security ""would devastate Ohioans.""","By Stephen Koff • July 28, 2010",barely-true,2
8068,11193,Robert Brown,"stated on May 17, 2011 in an interview:","""We in the Democratic Party had no input into the locations of these hearings, nor did we have input into the process.""","By Eric Stirgus • June 6, 2011",barely-true,2
8069,10294,Shelley Moore Capito,"stated on July 29, 2014 in a campaign ad:","""The president's come out with rules that say, 'No new coal-fired power plants.' ""","By Steve Contorno • August 7, 2014",barely-true,2
8070,11548,Louise Slaughter,"stated on November 7, 2009 in a statement on the House floor:",Women pay 48 percent more for health insurance.,"By Catharine Richert • November 9, 2009",barely-true,2
8071,11372,Scott Bruun,"stated on September 30, 2010 in a television ad:","Says Kurt Schrader voted to cut $500 billion from Medicare, threatening ""thousands of Oregon seniors and their access to their current coverage.""","By Janie Har • October 2, 2010",barely-true,2
8072,9993,Viral image,"stated on October 22, 2015 in a shareable graphic on the Web:",Says Denmark’s suicide rate has been about twice as high as the United States’ over the past five decades.,"By Clayton Youngman • October 23, 2015",barely-true,2
8073,9901,Jason Nassour,"stated on February 18, 2016 in a Facebook post:","Says Travis County Commissioner Gerald Daugherty ""claims to have taken a pay cut, but for 2016, he voted to raise his salary by 19.6 percent.""","By Rachel Rice • February 26, 2016",barely-true,2
8074,9272,Bloggers,"stated on August 23, 2018 in a blog post:","""NASA says an asteroid bigger than a football pitch is heading towards Earth.""","By Lucia Geng • August 24, 2018",barely-true,2
8075,11334,Charlie Crist,"stated on October 24, 2010 in a debate:","""The Recovery Act saved 60,000 jobs among law enforcement officials, firefighters in the state of Florida, plus another 20,000 educators.""","By Becky Bowers • October 29, 2010",barely-true,2
8076,11556,Glenn Beck,"stated on October 8, 2009 in his radio program.:","""You don't know if this (the H1N1 vaccine) is gonna cause neurological damage like it did in the 1970s.""","By Robert Farley • October 14, 2009",barely-true,2
8077,8819,Instagram posts,"stated on June 17, 2020 in an Instagram post:",A bar graph compares homicides for various racial groups,"By Daniel Funke • June 23, 2020",barely-true,2
8078,11354,Dan Gelber,"stated on October 8, 2010 in a TV campaign ad:","""Pam Bondi told a group of lobbyists she’ll side with corporate special interests as attorney general.""","By Laura Figueroa • October 18, 2010",barely-true,2
8079,10565,Moms Demand Action for Gun Sense In America,"stated on April 15, 2013 in an ad shared on social media:","The book Little Red Riding Hood is something ""that’s been banned in America,"" but not assault weapons.","By Louis Jacobson • August 27, 2013",barely-true,2
8080,9793,Senate Majority PAC,"stated on July 1, 2016 in a television ad first airing on July 1:","""(Big banks) have invested over $300,000 in (Joe Heck), and Heck has sponsored $44 million dollars in tax breaks for banks.""","By Riley Snyder • July 12, 2016",barely-true,2
8081,8781,Social Security Works,"stated on August 11, 2020 in a Facebook post:","""Donald Trump says he will ‘terminate’ Social Security if re-elected.""","By Amy Sherman • August 12, 2020",barely-true,2
8082,9519,Donald Trump,"stated on June 13, 2017 in a tweet:","""Two million more people just dropped out of Obamacare. It is in a death spiral.""","By Jon Greenberg • June 14, 2017",barely-true,2
8083,8886,Facebook posts,"stated on March 28, 2020 in a Facebook post:","Says for otherwise healthy people “experiencing mild to moderate respiratory symptoms with or without a COVID-19 diagnosis … only high temperatures kill a virus, so let your fever run high,” but not over 103 or 104 degrees.","By Tom Kertscher • April 3, 2020",barely-true,2
8084,9039,Joe Biden,"stated on August 23, 2019 in an event in Hanover, N.H.:","Says that as vice president, he pinned a Silver Star on a Navy captain in Afghanistan who had carried a mortally wounded comrade out of a ravine, and resisted receiving a medal for his actions.","By Jon Greenberg • September 4, 2019",barely-true,2
8085,9968,Wendy Davis,"stated on September 21, 2015 in an appearance on MSNBC’s “The Last Word with Lawrence O’Donnell”:","After the Texas cutoff of aid to women’s health care services including Planned Parenthood clinics, ""over 150,000… women lost the only health care they had. Our Medicaid birth rate shot up. It cost taxpayers over $130 million in one year alone in extra Medicaid birth costs.""","By Andy East • November 24, 2015",barely-true,2
8086,11386,Republican Party of Georgia,"stated on September 7, 2010 in GOP press release:","""Barnes opposed the creation of the HOPE Scholarship and campaigned against Zell Miller on the issue.""","By Jim Tharpe • September 20, 2010",barely-true,2
8087,9492,Crystal Quade,"stated on August 9, 2017 in a letter:","""The governor’s cuts would kick over 8,000 people out of their homes.""","By Katie Parkins • September 10, 2017",barely-true,2
8088,8804,Facebook posts,"stated on July 7, 2020 in a Facebook post:","Says COVID-19 testing could be done with mouth swabs, so maybe deeper swabbing is “implanting something.”","By Tom Kertscher • July 13, 2020",barely-true,2
8089,11249,Rick Perry,"stated on March 14, 2011 in a conference call.:","Says the state’s rainy day fund is ""our insurance policy against a major natural disaster.""","By W. Gardner Selby • March 18, 2011",barely-true,2
8090,9146,Christopher Coyne,"stated on February 6, 2019 in speech at a public meeting in Rutland:","""We’re talking about a law that would allow a child to be aborted right up to the moment of birth.""","By Colin Meyn • February 15, 2019",barely-true,2
8091,9887,Roy Blunt,"stated on January 15, 2016 in a news release:","""The [Obama] administration’s regulatory assault on coal-fired energy has put thousands of Americans out of work""","By Mary McIntyre • March 16, 2016",barely-true,2
8092,10266,National Republican Senatorial Committee,"stated on September 4, 2014 in a campaign ad:","Says cuts to Medicare affect people who have already ""paid in. We paid for it.""","By Louis Jacobson • September 9, 2014",barely-true,2
8093,11449,Joe Biden,"stated on July 18, 2010 in an interview on ABC's This Week:","""The health care numbers are going up.""","By Alex Holt • July 20, 2010",barely-true,2
8094,11461,Doug MacGinnitie,"stated on June 23, 2010 in a campaign commercial:","""When you were casting your vote for Republicans, Brian Kemp was voting for Democrats.""","By Willoughby Mariano • July 7, 2010",barely-true,2
8095,9802,Rebuilding America Now,"stated on June 23, 2016 in an advertisement against Hillary Clinton:","Says Hillary Clinton ""savaged"" the dignity of people who accused Bill Clinton of sexual harassment or assault ""and shamed them.""","By Neelesh Moorthy • July 6, 2016",barely-true,2
8096,10400,Republican Party of Virginia,"stated on March 26, 2014 in a tweet.:","Gov. McAuliffe's budget would ""raid school, other $$ 4 Obamacare in VA.""","By Nancy Madsen • April 6, 2014",barely-true,2
8097,9084,Donald Trump,"stated on June 18, 2019 in remarks to reporters on the White House South Lawn.:","Says the Central Park Five ""admitted their guilt.""","By Jon Greenberg • June 24, 2019",barely-true,2
8098,9601,Bloggers,"stated on January 24, 2017 in a tweet:","""It would take $135 billion to eradicate global poverty.""","By Jon Greenberg • February 7, 2017",barely-true,2
8099,10548,Dale Kooyenga,"stated on September 18, 2013 in a legislative hearing:","""We’ve used (generally accepted accounting principles) here in this building the last two years.""","By Dave Umhoefer • September 22, 2013",barely-true,2
8100,8787,Viral image,"stated on August 1, 2020 in a Facebook post:",Photo shows “7 Marines killed in training exercise yesterday.”,"By Ciara O'Rourke • August 4, 2020",barely-true,2
8101,10766,Emergency Committee for Israel,"stated on October 9, 2012 in a campaign ad:","""When Congress voted to condemn Iran for sentencing a Christian pastor to death, (U.S. Rep. Lois) Capps was the only member who voted no.""","By Louis Jacobson • October 11, 2012",barely-true,2
8102,9433,Robin Hayes,"stated on January 10, 2018 in Press release:","""A ‘gerrymander’ is by definition and common understanding, a strange looking ‘monster’ drawing. This map is clearly not that.""","By Paul Specht • January 10, 2018",barely-true,2
8103,11516,Ken Mercer,"stated on February 19, 2010 in an advertisement:","Challenger Tim Tuggey ""is a lobbyist who donated over $41,000 to Democrats who support abortion and same-sex marriage.""","By W. Gardner Selby • March 1, 2010",barely-true,2
8104,9962,Heather Moore,"stated on November 17, 2015 in a Providence Journal commentary:","""Each vegan spares more than 100 animals every year.""","By Mark Reynolds • December 6, 2015",barely-true,2
8105,11317,Joe Barton,"stated on November 11, 2010 in a speech at The Heritage Foundation.:","Says you can buy four light bulbs for $1.99 at Walmart, while a single compact fluorescent lamp (CFL) costs ""$10 a pop.""","By Ciara O'Rourke • November 21, 2010",barely-true,2
8106,10431,Paul Broun,"stated on March 18, 2014 in a candidate forum:","Says his Patient OPTION Act is the only Republican plan ""that completely repeals Obamacare and it takes the federal bureaucrat out of decisions for you.""","By Eric Stirgus • March 14, 2014",barely-true,2
8107,9447,Doug Jones,"stated on November 30, 2017 in a campaign ad:","""In a 2014 case involving a man convicted of abusing two underage girls, Judge Roy Moore disagreed and wrote the dissenting opinion.""","By Jon Greenberg • December 6, 2017",barely-true,2
8108,9311,Mike DeWine,"stated on July 9, 2018 in a web video:","""Richard Cordray wants to raise your taxes by reversing President Trump's tax reform.""","By Amy Sherman • July 24, 2018",barely-true,2
8109,10253,Rachel Maddow,"stated on March 27, 2012 in her book ""Drift"":","""Not even old Gen. Eisenhower … saluted military personnel"" as president.","By Aaron Sharockman • September 24, 2014",barely-true,2
8110,10728,Voters First Ohio,"stated on September 25, 2012 in a news story:",Says the NAACP's Ohio chapter has endorsed Issue 2.,"By Joe Guillen • November 1, 2012",barely-true,2
8111,11529,Barack Obama,"stated on January 27, 2010 in the State of the Union address:","""Last week, the Supreme Court reversed a century of law that I believe will open the floodgates for special interests – including foreign corporations – to spend without limit in our elections.""","By Louis Jacobson • January 27, 2010",barely-true,2
8112,10339,Hillary Clinton,"stated on June 9, 2014 in an interview on ABC:","""We came out of the White House not only dead broke, but in debt.""","By Jon Greenberg • June 10, 2014",barely-true,2
8113,9535,Scott Walker,"stated on February 8, 2017 in his budget speech:","""We are investing more money into education than ever before in the history of Wisconsin.""","By Alison Dirr • May 17, 2017",barely-true,2
8114,9939,Donald Trump,"stated on January 10, 2016 in an interview with NBC's ""Meet the Press"" in Ottumwa, Iowa:","""We get practically nothing compared to the cost of"" keeping U.S. military forces in South Korea.","By Louis Jacobson • January 10, 2016",barely-true,2
8115,9407,Dan Patrick,"stated on January 16, 2018 in a campaign video:","""Last year, I proposed directing more of the education budget to teacher salaries, a move that would have resulted in an average $10,000 raise for teachers.""","By W. Gardner Selby • February 23, 2018",barely-true,2
8116,9010,Nikki Fried,"stated on October 12, 2019 in a speech to the Florida Democratic Party:","""Hemp has 25,000-35,000 known usages. That means it is going to be something that will replace plastics, and styrofoam and concrete.""","By Amy Sherman • October 22, 2019",barely-true,2
8117,9344,Bill Clinton,"stated on June 4, 2018 in an interview on NBC's Today show:","""I left the White House $16 million in debt.""","By Manuela Tobias • June 5, 2018",barely-true,2
8118,8960,Donald Trump,"stated on January 8, 2020 in a White House address:","""The American military has been completely rebuilt under my administration at a cost of $2.5 trillion.""","By Bill McCarthy • January 10, 2020",barely-true,2
8119,9207,Martha McSally,"stated on October 24, 2018 in a campaign ad:","Says she’s ""leading the fight"" to ""force insurance companies to cover pre-existing conditions.""","By Miriam Valverde • October 30, 2018",barely-true,2
8120,10350,Pierre Thomas,"stated on May 25, 2014 in a broadcast of ABC's ""This Week"":","From 2000 to 2008, we averaged ""about five mass shootings a year. We're now averaging 15. So that's a three-fold increase.""","By Jon Greenberg • May 28, 2014",barely-true,2
8121,9842,Donald Trump,"stated on May 11, 2016 in a tweet:","Says ""Elizabeth Warren lied when she says I want to abolish the Federal Minimum Wage.""","By Louis Jacobson • May 19, 2016",barely-true,2
8122,10424,Barbara Sharief,"stated on March 21, 2014 in a speech in Davie, Fla.:","Broward County’s unemployment rate of 5.3 percent is ""the lowest in Florida.""","By Louis Jacobson • March 21, 2014",barely-true,2
8123,9786,Sean Duffy,"stated on July 18, 2016 in a speech:","""Barack Obama and Hillary Clinton have left us with $19 trillion in debt.""","By Tom Kertscher • July 19, 2016",barely-true,2
8124,10883,Corey Stewart,"stated on April 11, 2012 in a TV interview.:","Prince William County ""has cut violent crime in half"" since instituting a crackdown on illegal immigration.","By Sean Gorman • May 25, 2012",barely-true,2
8125,9202,Ken Paxton,"stated on October 25, 2018 in a TV ad:","Says Ken Paxton ""shut down the world’s largest human trafficking marketplace.""","By W. Gardner Selby • November 1, 2018",barely-true,2
8126,10196,Barack Obama,"stated on November 14, 2014 in a press conference in Burma:","Keystone XL allows ""Canada to pump their oil, send it through our land, down to the Gulf, where it will be sold everywhere else.""","By Lauren Carroll • November 20, 2014",barely-true,2
8127,10513,Scott Walker,"stated on September 24, 2013 in a news release:","""Wisconsin ranks No. 2 in economic growth"", according to the Federal Reserve Bank of Philadelphia.","By James B. Nelson • November 1, 2013",barely-true,2
8128,11581,John Boehner,"stated on June 8, 2009 in a press release.:","Says Vice President Joe Biden ""admits that the American people are being scammed"" with the economic stimulus package.","By Catharine Richert • June 8, 2009",barely-true,2
8129,9419,Donald Trump,"stated on January 26, 2018 in a speech:","""Instead of two for one, we have cut 22 burdensome regulations for everyone new rule.""","By Manuela Tobias • February 2, 2018",barely-true,2
8130,9343,Tony Evers,"stated on April 22, 2018 in an appearance on UpFront with Mike Gousha:","Says Wisconsin ‘could compel’ Foxconn to install solar panels that would power 33,000 homes.","By Eric Litke • June 6, 2018",barely-true,2
8131,8866,Tucker Carlson,"stated on April 27, 2020 in a TV segment:",“The (corona)virus just isn’t nearly as deadly as we thought it was.”,"By Bill McCarthy • May 4, 2020",barely-true,2
8132,10686,Marco Rubio,"stated on January 30, 2013 in a blog post on RedState.com:","""Agriculture has always required a significant workforce from abroad.""","By Amy Sherman • February 18, 2013",barely-true,2
8133,10327,Greg Abbott,"stated on June 26, 2014 in a billboard message:","""Wendy Davis’ legal work is currently under FBI investigation.""","By W. Gardner Selby • June 27, 2014",barely-true,2
8134,9578,Tony Evers,"stated on February 13, 2017 in a Facebook post:","""Wisconsin’s graduation rates have grown to over 90 percent"" since Tony Evers became state school superintendent.","By Dave Umhoefer • March 10, 2017",barely-true,2
8135,10380,Kay Hagan,"stated on April 17, 2014 in a radio ad:","Says North Carolina Republican Senate candidate Thom Tillis ""called Obamacare ‘a great idea.’ ""","By Louis Jacobson • April 22, 2014",barely-true,2
8136,9031,Bloggers,"stated on September 6, 2019 in a Facebook post:",Says several well-known charities such as Goodwill and American Red Cross overpay their CEOs and spend a small percentage on helping people.,"By Jon Greenberg • September 17, 2019",barely-true,2
8137,10035,Rafael Cruz,"stated on July 31, 2015 in an interview with the Austin American-Statesman:","""Prior to 1962, everybody prayed before school started,"" and ""the Bible was the principal textbook in all schools.""","By Anna Bruzgulis • August 10, 2015",barely-true,2
8138,11139,Jon Huntsman,"stated on July 4, 2011 in a house party in Belmont, N.H. :","Says that when he was governor of Utah, he worked with the state Legislature to create a flat tax that ""cut income taxes by 30 percent.""","By Louis Jacobson • July 28, 2011",barely-true,2
8139,10810,Jon Bramnick,"stated on September 7, 2012 in an interview on NJToday:","""The president promised that if he spent money on a stimulus program that unemployment would go to 5.7 percent or 6 percent. Those were his words.""","By Erin O'Neill • September 13, 2012",barely-true,2
8140,8715,Facebook posts,"stated on October 12, 2020 in a text post:",Says Joe Biden’s “capital gains tax means that when you sell your home you’ll owe taxes of 40% of your profit!”,"By Daniel Funke • October 16, 2020",barely-true,2
8141,9133,Toni Preckwinkle,"stated on March 12, 2019 in a debate:","Says that ""despite the tremendous amounts of money that have gone into it, only 400 family (housing) units have been created"" in the last 12 years through Chicago’s Affordable Requirements Ordinance.","By Kiannah Sepeda-Miller • March 17, 2019",barely-true,2
8142,11515,Maurice Ferre,"stated on January 14, 2010 in An interview with Newsmax:","""I left the city with $43 million in the bank.""","By Amy Sherman • March 1, 2010",barely-true,2
8143,8914,Rush Darwish,"stated on March 3, 2020 in a tweet:","Says U.S. Rep. Dan Lipinski “voted against the DREAM Act, supports separating families and banning Muslims.”","By Kiannah Sepeda-Miller • March 8, 2020",barely-true,2
8144,10516,Marco Rubio,"stated on October 22, 2013 in an interview on ""The O'Reilly Factor."":","In Florida, ""300,000 people are going to lose their individual coverage because of Obamacare. Now those people next year, they don’t have health insurance.""","By Amy Sherman • October 25, 2013",barely-true,2
8145,10286,Mark S. Zaccaria,"stated on August 3, 2014 in an interview on ""10 News Conference."":","Sen. Jack Reed ""cast the deciding vote in the Senate for the Affordable Care Act.""","By C. Eugene Emery Jr. • August 17, 2014",barely-true,2
8146,9163,Maria Bartiromo,"stated on January 22, 2019 in in an interview:","""According to the Tax Foundation, the top 10 percent of earners already pay almost 80 percent of all taxes.""","By John Kruzel • January 24, 2019",barely-true,2
8147,10510,Ezekiel Emanuel,"stated on November 3, 2013 in a ""Fox News Sunday"" interview:","""The insurance companies are making that choice (to cancel or change policies), not the president.""","By Julie Kliegman • November 3, 2013",barely-true,2
8148,10664,Joe Barton,"stated on February 12, 2013 in in reaction to President Barack Obama's State of the Union address.:","Says U.S. greenhouse gas ""emissions are at 20-year lows.""","By W. Gardner Selby • April 1, 2013",barely-true,2
8149,9049,Viral image,"stated on August 9, 2019 in a Facebook post:",A photograph shows Joe Biden with a Grand Wizard of the Ku Klux Klan.,"By Ciara O'Rourke • August 15, 2019",barely-true,2
8150,9380,Arizona Democratic Party,"stated on April 3, 2018 in a website:","""Congresswoman Martha McSally voted to let companies sell your internet data to the highest bidder without your consent. Then she got paid $42,000 by the very corporations she allowed to sell your personal info.""","By Miriam Valverde • April 11, 2018",barely-true,2
8151,10853,Michael Opitz,"stated on May 29, 2012 in a YouTube ad:",U.S. Rep. Phil Gingrey gave the government the power to electronically spy on Americans without a warrant.,"By Willoughby Mariano • June 27, 2012",barely-true,2
8152,11160,Bob McDonnell,"stated on June 25, 2011 in an op-ed.:","""Under Gov. Rick Perry’s leadership [Texas] has created more jobs over the last decade than the rest of the states combined.""","By Jacob Geiger • July 6, 2011",barely-true,2
8153,10034,David Ralston,"stated on July 13, 2015 in an interview:",There is debate among constitutional scholars about whether the First Amendment will continue to protect faith leaders from being forced to perform marriages against their religious beliefs.,"By Nancy Badertscher • August 12, 2015",barely-true,2
8154,8807,Gwen Moore,"stated on June 12, 2020 in a TV interview:",Says police unions have it “written into a contract that (officers) are not going to be accountable” for misconduct.,"By D.L. Davis • July 10, 2020",barely-true,2
8155,9736,Donald Trump,"stated on August 24, 2016 in a speech in Tampa:","""Since President Obama came into office, another 2 million Hispanics have joined the ranks of those in poverty. … The number of Hispanic children living in poverty increased by 15 percent in that short period of time.""","By Louis Jacobson • August 25, 2016",barely-true,2
8156,8857,Gary Kelly,"stated on May 3, 2020 in an interview on CBS:","Regarding the risks of coronavirus transmission on an airplane, “It’s as safe as an environment as you’re going to find.”","By Victoria Knight • May 11, 2020",barely-true,2
8157,10586,Americans for Prosperity,"stated on July 23, 2013 in a press release:","Patrick Murphy voted for Obamacare in 2010, ""yet he reversed himself and voted to delay"" the employer mandate and the individual mandate.","By Amy Sherman • July 25, 2013",barely-true,2
8158,9632,Rick Scott,"stated on November 30, 2016 in an op-ed in USA Today:","Obamacare ""was invented by liberal academic theorists.""","By Amy Sherman • December 5, 2016",barely-true,2
8159,11008,Rick Scott,"stated on January 10, 2012 in his State of the State address:","""At my first ‘Let’s Get to Work Day’ … we sold out;"" more than 240 dozen doughnuts by 8:30 a.m.","By Aaron Sharockman • January 10, 2012",barely-true,2
8160,10369,Kelli Stargel,"stated on April 28, 2014 in a newspaper editorial:","""In states where beer is unregulated, the per capita production is significantly higher.""","By Joshua Gillin • May 1, 2014",barely-true,2
8161,10707,Lenny Curry,"stated on December 12, 2012 in a tweet:","Says Charlie Crist and Missouri Rep. Todd Akin ""hold same abortion views. No exception except the life of the mother.""","By Amy Sherman • December 20, 2012",barely-true,2
8162,9934,Jeb Bush,"stated on December 28, 2015 in remarks at a Florida campaign stop:","""In Houston, Texas, today, there are no homeless veterans.""","By Emma Hinchliffe • January 15, 2016",barely-true,2
8163,8709,Facebook posts,"stated on October 21, 2020 in a Facebook post:","Kamala Harris’ husband said, “I am married to the next president of the United States.”","By Ciara O'Rourke • October 22, 2020",barely-true,2
8164,9040,Facebook posts,"stated on August 16, 2019 in a Facebook post:","Says the U.S. gives Israel ""$3 billion annually"" in aid and zero to Detroit.","By Samantha Putterman • September 3, 2019",barely-true,2
8165,10376,The David Perdue Files,"stated on April 21, 2014 in a website:",David Perdue supports Common Core,"By Eric Stirgus • April 29, 2014",barely-true,2
8166,9286,Donald Trump,"stated on August 10, 2018 in a tweet:","""Most of that money (made by the NFL) goes to the players.""","By Louis Jacobson • August 13, 2018",barely-true,2
8167,9372,Republican Party of Florida,"stated on April 9, 2018 in a website:","""Out of 860 bills (Sen. Bill Nelson has) introduced in Congress, only 10 have passed.""","By Amy Sherman • April 20, 2018",barely-true,2
8168,11454,Ellyn Bogdanoff,"stated on July 13, 2010 in a TV ad:","""I said no to higher taxes and fees.""","By Amy Sherman • July 15, 2010",barely-true,2
8169,10567,Rene Garcia,"stated on August 20, 2013 in a Florida Cabinet meeting:","Miami-Dade County is the ""No. 1 donor county in the state.""","By Amy Sherman • August 27, 2013",barely-true,2
8170,9504,Donald Trump,"stated on July 4, 2017 in a tweet:","""Gas prices are the lowest in the U.S. in over ten years!""","By Louis Jacobson • July 6, 2017",barely-true,2
8171,10175,Marco Rubio,"stated on January 13, 2015 in his book, ""American Dreams"":","""If people work and make more money, they lose more in benefits than they would earn in salary.""","By Steve Contorno • January 14, 2015",barely-true,2
8172,8893,Daniel Kelly,"stated on March 8, 2020 in a TV interview:","Says a Marquette professor called him a ""maverick"" and found no correlation between his opinions and conservative background.","By Haley BeMiller • March 27, 2020",barely-true,2
8173,9588,Rick Scott,"stated on February 7, 2017 in a statement to press:","""When the House wants to stop Enterprise Florida ... they’re hurting our rural communities.""","By Amy Sherman • February 22, 2017",barely-true,2
8174,11423,Mark Sharpe,"stated on July 20, 2010 in a campaign mailer:","""Mark Sharpe has lowered property taxes by 17 percent.""","By Bill Varian • August 19, 2010",barely-true,2
8175,8875,Jeff Jackson,"stated on April 6, 2020 in a tweet:",NC liquor stores were deemed essential “because we have a lot of people who are chemically dependent on alcohol and if we suddenly cut off their access they would go into withdrawal and flood the emergency rooms.”,"By Paul Specht • April 17, 2020",barely-true,2
8176,9448,PuppetStringNews.com,"stated on November 26, 2017 in a headline:","""Obama released 10 Russian agents from U.S. custody in 2010 during Hillary’s uranium deal.""","By Amy Sherman • December 6, 2017",barely-true,2
